Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Jalisco<C1>,6.56379471154,6.498110854725,6.095600392936,5.97841755838,6.057790904599,5.959187705067,5.96709387588,5.901025622643,6.017452834068,6.162684476556,6.112425885166,6.074716651137,5.90991247965,6.196385257204,6.063816944703
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|México<C1>,8.984611989943,8.752333736827,9.237392994212,9.102168253785,9.061780107053,9.177257779195,9.745092774218,10.139974612816,10.362117567223,10.54150257834,10.356703466099,10.570914266894,10.790980670136,10.934603331014,10.750503869765
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,2.873404827505,2.821041546601,2.677785777526,2.709504441023,2.634857602744,2.574196379069,2.463506466918,2.349434082799,2.247476942704,2.190433635177,2.087446940833,2.173390885464,2.386919154763,2.412310676709,2.32536619002
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Morelos<C1>,1.829187964327,1.768030234439,1.759521822825,1.683162765034,1.655391867704,1.638135759344,1.536508978945,1.475594413919,1.517889185119,1.44127793006,1.459696217004,1.447808822331,1.559049805257,1.688308053048,1.722594946624
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Nayarit<C1>,0.950231689588,0.975859490101,0.917705674877,0.899325604095,0.885270928351,0.899944243994,0.879254897286,0.843740804427,0.844309306478,0.84743552702,0.815193445309,0.773396752688,0.758291465487,0.789047884698,0.794255714923
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Nuevo León<C1>,4.897986597156,4.824857312351,4.750419501868,4.922712806052,5.107096962807,5.221129762883,5.214411533712,5.389930135278,5.219330100008,5.082027512464,5.304584565665,5.352795236393,5.272204995497,5.186893949425,5.266592065709
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Oaxaca<C1>,1.862045297204,1.881008414045,1.875236711292,1.757195552352,1.748175821093,1.650088224492,1.636059282653,1.598609524549,1.5981754845160001,1.579375999954,1.603412701498,1.66250082378,1.628272365901,1.664042526736,1.719474768116
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Puebla<C1>,2.942219222745,2.890243225511,3.049604665474,3.15613332583,3.138312817573,3.22722975187,3.35676246701,3.456521761127,3.52671320014,3.42339095869,3.556518220863,3.502272734529,3.31470423641,3.47875811708,3.55642303795
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Querétaro<C1>,1.435638843279,1.453883005085,1.388983390222,1.330566163818,1.357255621135,1.461315219366,1.4080360106,1.307168956062,1.370372595899,1.34171109408,1.414921356511,1.392705541902,1.405029676052,1.401053830801,1.348050826373
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Quintana Roo<C1>,1.098961277778,1.025954085674,1.088073798192,1.151122481902,1.232955139616,1.246051564106,1.205691485904,1.257116732969,1.312582651858,1.321183462795,1.373436174707,1.359955137581,1.362385685893,1.363843946188,1.427340484872
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,1.748816693126,1.760741670178,1.856222547471,1.916377610419,2.005034286729,1.868641629328,1.822263738541,1.873224003571,1.961019121359,1.826401352183,1.772584033789,1.877085592761,1.826185302286,1.700020146468,1.759866148773
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Sinaloa<C1>,2.250618290694,2.351461148189,2.366422096787,2.24954565077,2.190147735952,2.192765956174,2.129250839172,2.158524574242,2.051279111579,1.982305188859,2.013396960518,2.047163525753,1.957522045741,2.078533143756,2.008926447671
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Sonora<C1>,2.703776438428,2.715385849933,2.780855482528,2.703883659738,2.704178747233,2.564853256958,2.57761821502,2.591707204067,2.646095979677,2.717856976807,2.679122663784,2.663333888699,2.605615779502,2.521955959172,2.522190175496
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tabasco<C1>,2.437248115052,2.444206341905,2.427692903297,2.63015219944,2.667287764555,2.645836217333,2.537016761693,2.436054294554,2.22131616058,2.389248931963,2.385695192946,2.257441838805,2.270994221547,2.179869136657,2.149625235781
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tamaulipas<C1>,3.311772818329,3.048329296286,3.21679056147,3.33706509044,3.272103823774,3.270836140776,3.244027402963,3.165742571842,2.937818817043,3.212670376292,3.201078689571,3.050992933919,3.192742626508,3.183822954131,3.222319849968
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tlaxcala<C1>,0.699601666398,0.693190111942,0.671242750929,0.679891906607,0.66805761742,0.737514900189,0.737821133616,0.748129302994,0.80479550393,0.784158325888,0.796114538502,0.794051066498,0.763263809485,0.740095365616,0.726835896085
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,4.973446513258,5.219907835507,4.906904334178,4.922150249151,5.490420850196,5.7370365741,5.752441286592,5.781553026144,5.62413455416,5.985469773233,5.761271997688,5.684674096227,5.602708404664,5.316499532775,5.32950845574
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Yucatán<C1>,1.7234155385,1.774955901766,1.777426215579,1.813982379886,1.762375481543,1.888041819203,1.743796751892,1.750643749056,1.717799928926,1.687212212186,1.751560241783,1.74613946828,1.779781215772,1.791769171718,1.781984258134
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Zacatecas<C1>,0.834533718935,0.818344109331,0.78931392291,0.880929993453,0.93256194064,1.007969645831,1.042433289782,0.996718354062,0.976173811813,0.95950277776,0.951988426597,0.941230846281,0.962175581162,1.033594568176,1.045902136064
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,80.059452916571,81.170753529545,82.687847382431,89.329041470306,90.638058267889,91.653180619037,93.450764820892,94.047472760548,96.4769914882,98.90252394964,100,99.709139692088,97.946401973743,100.650327002535,101.954240748534
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Aguascalientes<C1>,86.086087115144,86.143298102235,84.749195687157,91.630436627655,90.912561864012,94.996489162786,102.372164045632,97.223940251934,95.89070669316,103.887597743406,100,105.365448628096,112.143121663838,122.150262876477,120.478903538164
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Baja California<C1>,82.687617047751,87.592356651655,89.221105545509,93.382795465332,90.036054085905,80.819659155119,85.159775292704,83.958395801985,90.453831555693,93.952468921984,100,103.596761625113,99.32644102795,95.685550412875,105.417471117256
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Baja California Sur<C1>,74.48860172277,78.382919444,79.010650653787,83.251497801408,89.102749687497,88.349131632816,86.832597063322,87.040603275919,92.097705358025,95.523183138792,100,96.66457763533,89.565526895711,96.16634366155,96.780416693631
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Campeche<C1>,91.774742880661,98.236511996103,95.267618291695,109.691036834524,109.045561252987,101.304977763219,105.616603462974,103.11453516939,100.519362167656,103.232123434081,100,96.95937745413,104.468774016353,105.39856122359,106.146674561879
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,85.414098876122,86.036592494015,86.130673425762,95.403228052901,96.551372069922,96.39881690198,99.520259510455,97.22799252714,96.397453241299,97.581180643431,100,101.471401529654,101.172142113956,103.284417542644,103.616404814678
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Colima<C1>,89.940388042718,88.160989951014,87.33899121581,94.699789266676,103.084993130847,108.623889586047,109.61558514677,108.266336788725,103.122659482306,106.949996927219,100,93.733587878572,88.800564598784,98.285546627969,96.673942219817
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Chiapas<C1>,76.046301242238,79.813629755343,88.325763350232,86.307156334848,82.286389588973,88.345742473145,86.004480124986,94.067389316121,91.470045627654,96.747257977914,100,104.413147024646,101.760482749164,99.734096456574,109.781806278915
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Chihuahua<C1>,88.297186086694,93.629680901226,97.18613294908,102.340692297922,111.259251899503,104.417016195976,95.468020508186,97.047181576787,102.434803636826,99.478913851722,100,97.181905200935,90.755191457321,94.855524339294,98.919074887296
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Ciudad de México<C1>,81.371620576578,84.23062572405,86.296047726702,93.853080397906,91.666153065123,93.098588369445,95.241866147952,95.15000381823,97.668867225068,99.274010166656,100,99.529204962269,96.448804664454,99.877162534548,100.125908312402
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Durango<C1>,81.735993420527,82.474598137305,82.451746947384,87.791725698907,88.18027940223,90.184485273295,95.04519422781,96.456062170262,100.65022591375,96.896307560739,100,94.191415340098,91.388962103128,91.010049723772,90.144980887432
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Guanajuato<C1>,71.636661501902,66.824717116626,67.237370920914,75.144670841544,81.73663519155,87.064892780134,90.779473856983,91.330811029958,98.470747640277,98.965766470918,100,98.80262470721,104.028497294667,100.814038917852,101.280248822736
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Guerrero<C1>,102.181786902965,100.458452415017,101.243783327908,105.033201923534,102.519294418578,97.417959622476,99.222807381346,98.849879460567,102.34313365454,98.747542582683,100,101.523106384014,103.62419094929,102.066793674257,105.015564125704
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Hidalgo<C1>,90.245951427135,88.967789302998,86.923260225675,91.415169401655,90.364448384197,83.417221850432,88.014615795392,86.573897901912,95.571290371806,95.469914714853,100,98.41862404101,100.492391030827,103.054387258522,103.588466460075
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Jalisco<C1>,85.971400477497,86.292507182241,82.460235013829,87.370598847737,89.827903896264,89.355440431728,91.228834007189,90.79480993818,94.977960757269,99.715736515655,100,99.094006624783,94.701297690378,102.032844911033,101.143451757137
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|México<C1>,69.452902937406,68.596491816708,73.751280474255,78.508375572745,79.305365461354,81.215501397456,87.932069889053,92.079394694752,96.527426087374,100.66728420218,100,101.771453702516,102.053489690779,106.266574543927,105.830920359341
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,110.203145286213,109.696713050032,106.072320864114,115.949023585485,114.4069208436,113.024806075087,110.286186906776,105.850996057668,103.873209723181,103.781998394998,100,103.814344290687,111.998124808803,116.314265858933,113.574596665504
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Morelos<C1>,100.324838825812,98.316584451319,99.672157985314,103.004525659136,102.789541284874,102.857259531554,98.368371147266,95.071785370149,100.323190734357,97.654582738037,100,98.897133822463,104.613081231498,116.413782292979,120.316719228576
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Nayarit<C1>,93.321443701643,97.168654392737,93.086011943407,98.548258264048,98.42968984653,101.181814962442,100.794532999138,97.340932729474,99.922812484835,102.814262049319,100,94.596841148487,91.109565612011,97.42218619701,99.335610266661
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Nuevo León<C1>,73.922872282798,73.82996705359,74.049524125881,82.898332744939,87.263638907906,90.211239592695,91.862188241908,95.560604474064,94.926428148939,94.753008749731,100,100.615345341692,97.34853000919,98.417239969415,101.224024001265
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Oaxaca<C1>,92.973148872247,95.223687713584,96.705786878395,97.896564135247,98.821259047442,94.321214953224,95.353486418898,93.76574451127,96.161869288069,97.419879806999,100,103.383568510827,99.464984607034,104.456216609466,109.334137309559
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Puebla<C1>,66.231197678634,65.964295957272,70.902278435195,79.272577065692,79.980071057548,83.167258812898,88.201999929051,91.403197168761,95.66847637538,95.200413790864,100,98.188334669145,91.28685230937,98.449697232796,101.951512152476
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Querétaro<C1>,81.231695210316,83.40589286001,81.172035504893,84.003396711537,86.944064775554,94.658397179105,92.996011036479,86.885349650647,93.439416022542,93.785151383197,100,98.143597019282,97.261661082622,99.663861577393,97.135786282991
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Quintana Roo<C1>,64.059939803295,60.634391138453,65.507580055487,74.869637058438,81.367202818911,83.152454528912,82.037151467793,86.082377818497,92.202337220267,95.13975347182,100,98.730439233538,97.158337963724,99.947374106075,105.955717567882
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,78.985991656369,80.628464103761,86.589433159338,96.575491920641,102.524005093943,96.6199319752,96.069882626683,99.387098209203,106.733007560238,101.905297595306,100,105.587428305163,100.908208743094,96.53002644236,101.222742390187
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Sinaloa<C1>,89.492172984406,94.799921245929,97.186174916616,99.806327648003,98.594932841975,99.818355832189,98.828061886468,100.826506188209,98.292210263812,97.375227171376,100,101.381355969332,95.228236122549,103.906504632245,101.727863262115
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Sonora<C1>,80.796174581846,82.269437880555,85.827706525049,90.154638619826,91.485736794278,87.744007394303,89.910177262919,90.978855120279,95.28767859687,100.33244030741,100,99.12152748539,95.259054009777,94.745826836513,95.982161564393
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tabasco<C1>,81.789472221749,83.161533435099,84.143481896922,98.482394394603,101.336408999685,101.647228628616,99.378226290045,96.032699645674,89.829539394016,99.049849458472,100,94.348844025711,93.23727254067,91.966711454153,91.865637092285
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tamaulipas<C1>,82.827929498622,77.297439388741,83.093704592336,93.123866909039,92.649124185559,93.650473686404,94.704589079456,93.009300040691,88.542628436181,99.260667933193,100,95.034177584825,97.691335646771,100.107761329156,102.630770940665
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tlaxcala<C1>,70.353854831886,70.676719246292,69.71813157665,76.288133658347,76.058710556887,84.906860868806,86.60807698248,88.378828474922,97.528992660341,97.417185412008,100,99.450700725908,93.904759026841,93.567994251832,93.082085994212
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,69.111718231848,73.543455773816,70.425655457255,76.318383146283,86.376946815744,91.267631445802,93.307526191264,94.378541918898,94.180518074472,102.751279202671,100,98.383475696367,95.250689390314,92.880082158484,94.313545409056
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Yucatán<C1>,78.773028679702,82.254954520642,83.908931101172,92.512551594727,91.197714914632,98.794796629752,93.036560358677,93.998263020138,94.617453152896,95.269087664376,100,99.400557292485,99.524505196518,102.960862403939,103.725151856021
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Zacatecas<C1>,70.181854224046,69.77564657829,68.558259082814,82.661332553133,88.788478045217,97.042801600122,102.329172795909,98.466367483846,98.928001540933,99.683193414871,100,98.582414777681,98.994518850174,109.278252096952,112.012032079931
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,NA,1.388094188118,1.86901536196,8.031644671023,1.465387712705,1.119973629783,1.961289493408,0.638526544753,2.583289753929,2.514104579781,1.109654239885,-0.290860307912,-1.767879778913,2.760617005122,1.295488832308
