Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Oaxaca<C1>,54970.524,56426.537,54197.605,54586.49600000001,54440.609,58286.944,61021.766,59466.75,62519.185,63785.017,68077.11,70348.064,72231.64,66674.493,55906.204999999994
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Puebla<C1>,128316.87899999997,129721.29300000002,147165.657,155027.54400000002,163319.387,163704.33000000002,140226.89399999997,158684.715,169474.253,186368.821,172755.59100000001,173702.96600000001,178253.006,182828.12000000002,206381.41199999998
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Querétaro<C1>,82772.04500000001,90154.034,96990.24500000001,100791.98800000001,103663.74100000001,102606.649,99340.845,107725.09400000001,116821.67699999998,120843.31400000003,119646.255,134666.689,143891.669,152452.136,162451.639
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Quintana Roo<C1>,18094.012,20410.347999999998,25215.709000000003,27847.641,27856,29338.494,26522.353000000003,23191.020000000004,24080.554,23594.318,25476.781,28110.716,26676.766,33251.186,30137.542
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,76821.58500000002,83296.49500000001,88270.713,92615.87900000002,92883.101,96216.144,91221.12100000001,95900.704,103786.458,112441.671,117201.81699999998,119757.952,125564.22499999999,130112.45599999999,138172.32
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Sinaloa<C1>,54453.244,61843.431000000004,58720.15399999999,59590.343,66000.46800000001,73288.457,70805.221,72667.116,72556.471,69291.384,68644.47699999998,69454.49199999998,73630.963,77396.098,75783.843
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Sonora<C1>,153963.98100000003,167916.81300000002,179740.87000000002,199852.80399999997,198602.064,193866.04299999998,173918.607,179471.68399999998,208191.031,218906.577,228563.88799999998,230120.58000000002,242789.243,262797.63499999995,258910.581
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Tabasco<C1>,246556.34600000002,257398.454,282578.43200000003,300337.281,306777.842,323711.461,350470.78599999996,373455.023,390965.103,396940.424,381269.55299999996,388469.575,379055.913,352323.74899999995,326493.073
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Tamaulipas<C1>,159938.238,170067.117,190489,196103.529,202936.104,219839.068,190057.632,185238.66799999998,183129.489,183669.34900000002,184994.252,184662.97199999998,186578.55299999999,181762.51899999997,175282.689
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Tlaxcala<C1>,36489.62,42524.513999999996,31010.406,26499.223999999995,27399.417,28932.571000000004,29194.251000000004,34176.213,30452.285999999996,31934.600999999995,28331.629999999997,30207.468000000004,34206.71400000001,33874.512,31323.380999999998
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,211686.51499999998,230022.363,230152.957,247922.09799999997,258176.92299999998,254258.264,249469.854,257279.004,269809.359,284936.90400000004,284598.411,276926.75,269030.66500000004,268425.619,246761.78100000002
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Yucatán<C1>,41180.88999999999,42280.617999999995,45805.503,50014.850999999995,52509.467,51665.95500000001,52441.103,52907.431000000004,54251.873,58652.639,54505.899000000005,58737.376,59764.636999999995,64667.30499999999,67911.872
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Zacatecas<C1>,29528.550000000003,34109.688,33722.306,34367.017,37486.922,46416.419,51894.653999999995,61465.585999999996,60969.276,60051.350999999995,55344.467000000004,62705.72,63553.87299999999,56798.956999999995,53472.723
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Aguascalientes<C1>,0.953970570797,0.97347881508,0.974516797696,1.04298764409,1.186898949979,1.14183935663,1.185300299397,1.234767966354,1.233764884183,1.283710439107,1.342191839381,1.55038880798,1.555868110155,1.650865804946,1.685163432633
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Baja California<C1>,3.728835684218,3.870014897133,3.79906150837,3.939436688015,3.89521289417,3.834961158868,3.376670432187,3.370548777488,3.262246568535,3.266262606144,3.286303515758,3.30998401716,3.573989908925,3.696004058442,3.821210297617
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Baja California Sur<C1>,0.471001809019,0.488748667095,0.476800556557,0.489922675435,0.615594349063,0.687896768349,0.80546117907,0.684546445351,0.673990102011,0.621306575861,0.583806174291,0.537434411137,0.713892689141,0.673920801229,0.85674102797
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Campeche<C1>,21.442776984921,20.82582803846,19.911161805798,18.589483930039,17.118134241729,15.656895083293,15.141063153451,13.872038500783,12.877451941894,12.244714460422,12.361471333675,11.359143957775,10.298157185429,9.615498597078,8.494717975931
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,5.247110100281,5.132848690305,5.049072576468,5.114761788332,5.306628213025,5.257337808088,4.254693732042,5.143715524789,5.440021515588,5.605476680509,5.329862507808,5.649997603579,5.548539236608,5.55580377306,5.923156233006
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Colima<C1>,0.420002272418,0.377389181461,0.347337963436,0.363247347249,0.407023783206,0.409671250553,0.438547776271,0.447222228424,0.493522921241,0.487741608932,0.489067138095,0.465210985428,0.468624391665,0.469982274738,0.46367666904
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Chiapas<C1>,1.776401088197,1.436596188143,1.387941016782,1.437884600858,1.35052521828,1.470129193154,1.612108999805,1.721219621353,1.682969345769,1.646792584729,1.480523755266,1.552200129556,1.414977561943,1.290187335568,1.107457946784
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Chihuahua<C1>,3.039169364592,3.10370450964,3.140856523566,3.29647772262,3.374129873501,3.400709898651,3.230654698726,3.139777052488,3.072746740497,3.394472333039,3.603686572012,3.605007516768,3.791343323473,4.080133709079,4.17393341198
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Ciudad de México<C1>,6.250254502518,6.223337276111,6.133253287422,6.474332778518,6.215198561763,6.042857216314,6.331933030353,5.768289437826,5.88141951076,5.901627571567,5.596539689611,5.650567530858,5.224011135743,5.426219495078,5.470024730077
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Durango<C1>,1.088280488115,1.060360096214,0.974689088657,0.944418059989,0.949212701048,0.975197486539,1.054186501836,1.029964777038,1.096838631301,1.084562326417,1.145758679783,1.149732770039,1.107270491258,1.120983061877,1.119138977401
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Guanajuato<C1>,3.243833030642,3.205488186885,3.133622636989,3.224382066436,3.181049563599,3.287498074997,3.347866350457,3.458587263275,3.609462332971,3.693164041665,3.979311152822,4.274999492809,4.615488208101,4.77994322712,4.968600764044
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Guerrero<C1>,0.608121985329,0.642665061213,0.64315388719,0.6625651181,0.721631080526,0.786315296427,0.779039721122,0.786806726358,0.752937123224,0.756926783346,0.809567499292,0.856334677084,0.789240751157,0.808962605017,0.772930430262
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Hidalgo<C1>,1.413367527601,1.552797060497,1.453954249398,1.377699146266,1.443917976627,1.493809923369,1.486615622448,1.43865360408,1.441071634277,1.439926597242,1.459155418846,1.512329002283,1.615666110658,1.660152010489,1.589206150705
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Jalisco<C1>,5.565825903288,5.387282245266,5.53639612693,5.687735299567,5.796320873575,5.656115652649,5.619584413357,5.765001386891,5.728989246779,5.798315755602,5.991027781871,6.26888860074,6.593437346325,6.719775938607,6.917501027792
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|México<C1>,7.234465713504,7.048285737709,6.971243746838,6.854419925216,6.855056645602,6.860521105757,6.863251899644,7.280390766051,7.352668975455,7.257817985634,7.374987365009,7.040532385045,7.006062176604,6.974935799859,7.492132940071
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,1.366497583399,1.410135522857,1.381677863664,1.375989948487,1.438057069305,1.437243196669,1.293421967888,1.353201709678,1.325164010317,1.303066806984,1.319454482265,1.397730228508,1.35394207646,1.328001355503,1.30306005299
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Morelos<C1>,1.155382390238,1.088226740253,1.244788416452,1.071412705278,1.081581829379,1.121459527889,1.292007197917,1.281507654762,1.155662600076,1.055788227453,1.075692043226,1.087178085878,1.025340182838,1.050792091986,1.173095658746
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Nayarit<C1>,0.278351267728,0.431227295584,0.450799197377,0.413924929649,0.400820621462,0.451478876384,0.430639285746,0.408647550348,0.397004236246,0.397452531709,0.406138576404,0.463417448817,0.452722370741,0.459740822773,0.426767734092
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Nuevo León<C1>,6.59676919401,6.753916534939,7.017687461309,7.253331701808,7.650663302181,7.700958177814,7.699728443315,7.995314476535,7.949569642768,7.90523097904,7.856248666772,7.904623261965,8.39781195882,8.174564450477,8.303435157147
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Oaxaca<C1>,1.193837737211,1.179993637058,1.109524412445,1.073168438186,1.060474627081,1.147440969325,1.298339130777,1.210350502163,1.237227087283,1.227364301656,1.31288347992,1.322555852268,1.341420719277,1.233166256046,1.037375010322
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Puebla<C1>,2.786757726219,2.712736036431,3.012751008369,3.047835627153,3.181376351316,3.22269520766,2.983559401861,3.229773352098,3.353820693738,3.58614685071,3.331633224262,3.265646006116,3.310353683258,3.381465056516,3.829537694498
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Querétaro<C1>,1.797625049147,1.885304187197,1.985568266282,1.981566656039,2.019315527472,2.019921867713,2.113640997344,2.192571842558,2.311849445354,2.325291685622,2.307406874701,2.531757201485,2.672225995809,2.819651433681,3.014392958429
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Quintana Roo<C1>,0.392961768804,0.42682188294,0.516211827305,0.547483564417,0.542620329834,0.577559701773,0.56430698417,0.472016088027,0.476543539165,0.454006677385,0.491325864104,0.528486355463,0.495416781838,0.614991411314,0.559221162362
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,1.668394268997,1.74189910129,1.807063448235,1.820824663624,1.809314291379,1.894117926925,1.940880422039,1.951905312535,2.053888212567,2.163625558082,2.260265298511,2.251470349962,2.331865274206,2.406471845696,2.563874830821
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Sinaloa<C1>,1.182603564062,1.293271906334,1.202109288141,1.171543880162,1.285654642281,1.442761832571,1.506498338439,1.479022821011,1.435860548708,1.333318938112,1.323825289309,1.305756543078,1.367407681018,1.431465799121,1.406217161662
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Sonora<C1>,3.343755840658,3.511482033623,3.679625385274,3.929098536307,3.868664469897,3.816460857841,3.700406393323,3.652858830413,4.120008648267,4.212244985487,4.407909687433,4.326306972802,4.508862334813,4.860527033191,4.804249664906
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tabasco<C1>,5.354656437395,5.382725115818,5.784898958807,5.904619537765,5.975872121334,6.372607090046,7.456846392448,7.601079168163,7.737026892049,7.638008567148,7.352875254695,7.30329565067,7.039483742341,6.516341391161,6.05828556908
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tamaulipas<C1>,3.473503438814,3.556449263097,3.899659326315,3.855387932203,3.953089305276,4.327767694965,4.043790878297,3.770236557973,3.6240517894,3.534203060116,3.56765875242,3.471696027282,3.464968215686,3.361756422277,3.252481210461
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tlaxcala<C1>,0.792473533134,0.889274065126,0.634839906613,0.52097373741,0.533726331484,0.569568672417,0.621156039093,0.695602106498,0.602637304195,0.614492103295,0.54638231538,0.567905658151,0.635256168875,0.626520026758,0.581225155387
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,4.59736112513,4.810235381289,4.711653298847,4.874139030693,5.029151605178,5.005346461518,5.307884294882,5.23650227543,5.339408172984,5.482813999938,5.488548973559,5.206271118734,4.996194301442,4.964618412759,4.578820993341
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Yucatán<C1>,0.894357502103,0.884173703782,0.937722687244,0.983290071115,1.022856989624,1.017099703946,1.115771314878,1.076846064044,1.073620630394,1.128606037786,1.05115940373,1.104272896205,1.109894809973,1.196042666503,1.2601477585
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Zacatecas<C1>,0.641294547513,0.713302941168,0.690357475223,0.675654248974,0.730225659826,0.913756960906,1.10414470742,1.251033609216,1.206555072003,1.155520339261,1.067331389791,1.178878454376,1.180265075422,1.050515032053,0.992220211944
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,88.799321367948,92.220782931037,94.203774868447,98.093989615197,99.002865653567,97.963886441697,90.640375994364,94.751942457167,97.45159709624,100.223660564402,100,102.580119623415,103.845465678286,104.270909668155,103.932004514253
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Aguascalientes<C1>,63.114628480259,66.886845724605,68.39794306753,76.226673509889,87.54813867986,83.340561151914,80.045237686079,87.168361379626,89.579115948368,95.856758726402,100,118.492055099053,120.377611972038,128.250876045522,130.489851263362
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Baja California<C1>,100.756998452347,108.600986505662,108.902276776874,117.589583466937,117.346811395978,114.31923365394,93.132808979712,97.180933618045,96.738215658141,99.612465246346,100,103.319293182674,112.936204657344,117.270271435062,120.848863775817
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Baja California Sur<C1>,71.641313240338,77.205049759558,76.937199819214,82.319221605954,104.393559577188,115.430503934075,125.054011647792,111.102123025588,112.505510836453,106.661460785737,100,94.432173916548,126.984814503246,120.365864704662,152.521189921807
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Campeche<C1>,154.035388919939,155.367764487874,151.738134845879,147.516148714239,137.09891798696,124.07991335068,111.021707702754,106.330594337032,101.5193276264,99.277025579172,100,94.26243159533,86.512106826296,81.10820779877,71.421357797168
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,87.420607072934,88.811920418778,89.240894224049,94.135146828624,98.571285709128,96.630868669251,72.355907689583,91.442703579479,99.46575247586,105.406357350871,100,108.741534926679,108.106098424814,108.691117736351,115.50119715951
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Colima<C1>,76.259298281574,71.162266022583,66.90399898516,72.857852702199,82.394660748396,82.06028322384,81.277461183528,86.644903229969,98.339457166991,99.952022225535,100,97.576375139745,99.504780407339,100.20194672176,98.536257920503
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Chiapas<C1>,106.545545485592,89.484565684972,88.312857264594,95.268878059339,90.309842224119,97.276094909323,98.696265673908,110.156221363244,110.77704766701,111.479184609382,100,107.546315554211,99.247987964848,90.865821398321,77.742977047922
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Chihuahua<C1>,74.888914922304,79.425902931883,82.104959720443,89.731624831312,92.696331905861,92.446096983006,81.257831597984,82.554342243916,83.09381833019,94.40511434705,100,102.617720748936,109.253067686322,118.056674716814,120.378189819636
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Ciudad de México<C1>,99.171700547544,102.5492657744,103.238008473709,113.479608394497,109.946949784473,105.776392369974,102.55065137977,97.659743198772,102.412161139585,105.687219481031,100,103.570406966219,96.933087083588,101.097619992073,101.582525358448
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Durango<C1>,84.344609827307,85.347150309301,80.13850830434,80.856237010123,82.019695051605,83.380678248586,83.396148404222,85.176019181714,93.29074111606,94.870593940698,100,102.935921120688,100.357101216342,102.016179887529,101.517325858959
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Guanajuato<C1>,72.38694354114,74.287387670377,74.183462936352,79.48423453042,79.142597924011,80.932622689723,76.257385544998,82.352912041194,88.39416057156,93.016706938846,100,110.202480409552,120.44735983085,125.250077039217,129.770359041157
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Guerrero<C1>,66.703294849919,73.208318218491,74.839372933888,80.281947918039,88.249028004838,95.150191273631,87.222440746243,92.088017028866,90.634721916908,93.706791678923,100,108.505978426534,101.238097388851,104.193000319877,99.228549858399
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Hidalgo<C1>,86.012823358989,98.139073331449,93.867984870086,92.61796516066,97.969013861387,100.290499427538,92.346159454616,93.420633435643,96.243847966173,98.902908254839,100,106.318276970719,114.984050002427,118.634079745983,113.19519407999
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Jalisco<C1>,82.496957293323,82.927237966124,87.055081918003,93.12803540956,95.785297218615,92.487481559318,85.020678037927,91.177190219198,93.189210962296,96.999788899856,100,107.33773335448,114.287330417937,116.954415067975,120.004408963585
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|México<C1>,87.107355446705,88.135531206077,89.046590045161,91.169972731407,92.023242690845,91.130096537375,84.35102352572,93.536589662986,97.156686393476,98.631367110072,100,97.928120893748,98.650716712045,98.614799555986,105.582878452553
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,91.965323311814,98.558763265199,98.64627553192,102.297082265258,107.901994913987,106.709197778351,88.852063534251,97.175379864757,97.873288511006,98.978878855817,100,108.66561595626,106.559754293314,104.946332927771,102.640633026735
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Morelos<C1>,95.377829388734,93.295402364155,109.012396699178,97.703750294493,99.544940600498,102.131957311551,108.86760662041,112.881135755458,104.696475902243,98.369195535594,100,103.675451355878,98.984583400123,101.857262953151,113.343018634607
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Nayarit<C1>,60.859531972994,97.917610220995,104.562798433433,99.974614847019,97.706527878036,108.900330937683,96.108345884248,95.337284920659,95.259842634844,98.080187263225,100,117.04728409728,115.756463788359,118.03260410928,109.211064013986
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Nuevo León<C1>,74.563402012304,79.281028022618,84.148641131795,90.565901718732,96.412120236226,96.027483907748,88.834545692064,96.429174958749,98.609182419613,100.848537251312,100,103.211753367729,111.003957554302,108.495709281365,109.847930843449
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Oaxaca<C1>,80.74744065957,82.886210945206,79.612082534056,80.183333281921,79.969036582193,85.619004684541,89.636246309516,87.352048287596,91.83583880103,93.695247932822,100,103.335855473301,106.10268267851,97.939664301261,82.121883552342
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Puebla<C1>,74.276541938374,75.089490446651,85.18720357942,89.738076262898,94.537830037582,94.760655242701,81.170683500484,91.855038717676,98.100589404368,107.880051766313,100,100.548390355714,103.182192233651,105.830508258341,119.464389433277
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Querétaro<C1>,69.180640045942,75.350485479048,81.064171210373,84.241657208577,86.641860206991,85.758345716713,83.028796012044,90.036327505612,97.639225732556,101.000498511215,100,112.554036062391,120.264248137144,127.419062134456,135.776618332099
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Quintana Roo<C1>,71.021578432534,80.113527686249,98.97525515488,109.305963732231,109.338773999745,115.157774445681,104.104019263658,91.028061983184,94.519609836109,92.611064168586,100,110.338570638104,104.710112317565,130.51564873914,118.294151839669
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,65.54641128132,71.070992866945,75.315140378754,79.022562423243,79.250564007894,82.094413263235,77.832514320149,81.825270678184,88.553625410091,95.938504946557,100,102.180968747268,107.135049791933,111.015732802163,117.892643251427
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Sinaloa<C1>,79.326475165657,90.092362419776,85.542430456568,86.8101056404,96.148256763614,106.765263868206,103.147731754151,105.860105831967,105.698920249622,100.942402110515,100,101.180014817507,107.264220251835,112.749199036071,110.400495876748
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Sonora<C1>,67.361463942196,73.466029331808,78.639224933031,87.438486345665,86.891269542982,84.819191997644,76.091900834309,78.521452172707,91.086581008808,95.774787047725,100,100.681075218671,106.223798135601,114.977758428751,113.277116199563
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tabasco<C1>,64.667200425522,67.510886189226,74.115131873643,78.772951744196,80.462192584258,84.903569784918,91.922049175534,97.950392330436,102.542964662064,104.110181596378,100,101.888433509402,99.419402891581,92.408047332329,85.633135515544
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tamaulipas<C1>,86.455787826316,91.931027673227,102.970226339789,106.005201177818,109.698599716493,118.835620903508,102.737047202959,100.132120861788,98.991988680816,99.283813964123,100,99.820924165795,100.85640552767,98.253063019493,94.750343378236
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tlaxcala<C1>,128.794636948174,150.095543390903,109.45507194609,93.532295882729,96.709638661807,102.12109575058,103.044727747751,120.629180177773,107.48511822299,112.717132759393,100,106.621002744989,120.736837238098,119.564289100204,110.559756004155
