Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Baja California<C1>,2.260616250371,2.248429045978,2.308672062212,2.396777525102,2.527490443142,2.422942635355,2.282802436589,2.137458334484,2.055597054191,2.009905505701,1.92516759183,1.92024646075,1.923833798595,1.996916195463,1.998378910942
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Baja California Sur<C1>,0.345042590049,0.387813743885,0.399067973681,0.450233103699,0.546711704748,0.543605356239,0.535535690418,0.522770224678,0.495559828329,0.506283805971,0.454560195044,0.476327270889,0.492253983255,0.51853557807,0.5496595755
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Campeche<C1>,0.317637539129,0.365512886095,0.351970154238,0.367174918713,0.420639473973,0.442175047602,0.407794877627,0.387858519916,0.412482984403,0.46728751647,0.467163204691,0.489586433365,0.457539345403,0.415058398588,0.40443340769
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,1.755922152438,1.73404689279,1.638791626738,1.641880031236,1.69180716814,1.740651912618,1.757479136336,1.952425974819,1.987767950421,2.08378136444,2.003269089082,1.947368832613,1.940198858682,1.863288965107,1.8561142197
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Colima<C1>,0.340079394617,0.344274480689,0.350428987795,0.363139749645,0.393222239583,0.346861137908,0.348333392078,0.375170540986,0.368700643782,0.415459776909,0.38850656081,0.369855602058,0.382036195731,0.370091990979,0.378290028286
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Chiapas<C1>,0.959378333265,0.892988567653,0.979800587064,1.071845232391,1.013651073983,1.096019067918,1.108584562004,1.069021897786,1.157004405203,1.303998080208,1.281916248401,1.279391486421,1.126074233658,1.055007030952,0.997770684968
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Chihuahua<C1>,2.00963637172,2.062910936217,1.913360504347,1.96660481855,1.981213653476,1.982860180483,1.959781078115,1.951437766906,1.94162155404,1.958886593821,2.002382159044,2.06742335904,2.047304278888,2.044775510485,2.128350646883
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Ciudad de México<C1>,46.904767681232,46.621033597755,45.149264713653,44.471903052413,43.007566592435,42.736277517846,43.387862280208,44.226556177623,43.668367685265,42.263193778691,43.395555680136,43.394727469805,43.840883532834,44.201106624883,43.284280538686
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Durango<C1>,0.725395750645,0.723429858448,0.783707261404,0.7105165763,0.706810863199,0.751017244961,0.76606082892,0.699972769274,0.765308052243,0.763469131766,0.7477731661,0.718950399127,0.700531913232,0.667837489254,0.679230693607
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Guanajuato<C1>,2.417891492423,2.49570685651,2.847887789762,3.031543532473,3.228675544931,3.256709442548,3.057223359045,3.040355163959,2.946657305093,3.022935801425,2.872267133596,2.890497906875,2.88234975829,2.987734213644,2.98718706656
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Guerrero<C1>,0.847025933117,0.948342957625,0.857957141211,0.874267956049,0.921648754404,0.883532210123,0.92474081083,0.95565375556,1.083521749712,1.093081745997,0.938432273147,0.944922871188,0.918347998466,0.884553867674,0.835678327708
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Hidalgo<C1>,0.656737052415,0.774722008735,0.749663471785,0.801755029873,0.807879188921,0.791366137594,0.785465896059,0.791933051865,0.781437885365,0.823304796955,0.804288291752,0.819413741094,0.848671577071,0.888995512207,0.930246042843
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Jalisco<C1>,5.849952658545,6.056672992707,6.066923274821,6.074374672625,6.114109697994,6.101203234854,5.981805696888,5.894628936362,5.596462477674,5.587624105571,5.54090211151,5.431168400797,5.427277500907,5.320192021132,5.506093314533
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|México<C1>,6.151223284819,6.4156710414,6.269820344175,6.354526694638,6.395453647028,6.361627263402,6.576263651284,6.304331503809,6.504837852273,6.625110602483,6.597963172482,6.563523408325,6.251081951659,6.204133573952,6.202822852321
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,1.788702613638,1.772346616186,1.839974396769,1.862307136841,1.895411902214,1.83748354073,1.7076294984,1.788366740851,1.853275690333,1.910643375723,1.831539265672,1.856475113164,1.872751697066,1.942705483695,2.006653663401
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Morelos<C1>,0.758933636529,0.847752307265,0.824074658454,0.823339173413,0.865585347677,0.854958350906,0.829859982065,0.828697148724,0.845547749599,0.877281981766,0.875012985081,0.872738047846,0.829932193431,0.807867006131,0.7817298085
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Nayarit<C1>,0.379409193952,0.435575324107,0.413140933068,0.400699886005,0.450062475767,0.457827578422,0.491884653464,0.453875073402,0.479197178596,0.491596918296,0.472737765366,0.462966324641,0.437104723306,0.425550761907,0.425968908134
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Nuevo León<C1>,8.390827298692,7.892029331898,7.950730091415,7.622923327318,8.169021724677,8.431106026402,8.315971507141,8.314670387976,8.295334858034,8.315799464908,8.523732452291,8.539852727065,8.874087372477,9.15074053492,9.877299400384
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Oaxaca<C1>,0.868025840693,0.872018435908,0.957981587006,1.028141299643,0.977832514991,0.945630880507,0.99564053035,0.90112130241,0.921374651627,0.932933865146,0.891953507483,0.926418029627,0.924008454814,0.872855013577,0.867454405782
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Puebla<C1>,2.318368676406,2.268296373434,2.358318151646,2.335813238369,2.320451716482,2.369331759695,2.065728472378,2.077061819718,2.166828627636,2.193749420572,2.113146692825,2.288894942994,2.216801543693,2.246630940633,2.180273813754
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Querétaro<C1>,0.936043434945,0.961500339561,1.015526982281,1.018517928623,1.109503154025,1.114170151318,1.194127328373,1.152766581346,1.489109260752,1.495827430554,1.436736576975,1.472818638191,1.437841593554,1.44349643174,1.483762145398
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Quintana Roo<C1>,0.670441990055,0.712901114963,0.840661355864,0.997014429042,1.110178386068,1.129914360619,1.164992953716,1.121693767231,1.17179094008,1.167941446699,1.1365491026,1.156417859874,1.219955945574,1.235232416832,1.282209705212
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,1.045784783689,1.086160680164,1.167426012019,1.17510175814,1.162215799894,1.175357374336,1.116446314621,1.104607075691,1.146476153727,1.190964616234,1.146799129694,1.121923713148,1.086595678827,1.113795807122,1.13199492268
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Sinaloa<C1>,1.599011417665,1.532815484759,1.873127450841,2.006902605114,2.015606722601,2.17822765176,2.101091964561,1.913910583556,1.904104287449,1.991411239594,1.884187404562,1.84996484783,1.848655699233,1.820570777107,1.88152220048
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Sonora<C1>,1.812300707656,1.770623013342,1.808160993823,1.754513751707,1.761963699197,1.811935385358,1.7399629281,2.066242905925,1.738994895126,1.723719332182,1.69718443786,1.706752646584,1.677420779662,1.656747896625,1.64324245056
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tabasco<C1>,0.762344995826,0.790169250483,0.886825866101,0.8787254448,0.826598121653,0.855822389194,0.837863377508,0.842460088492,0.925324377278,1.018863628022,1.025868660576,0.960104237231,0.922558806783,0.816804460057,0.75092783299
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tamaulipas<C1>,2.025342347112,2.059873457576,2.090716216754,2.09407914978,2.127331835511,2.078196381862,2.070624362411,2.113957742252,2.044625309211,2.13132881899,2.046607371401,1.965901920389,2.071546612985,1.898743267409,1.806711075926
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tlaxcala<C1>,0.262565313674,0.249148187892,0.265125094039,0.288217266847,0.298288834617,0.304158431668,0.279829509137,0.280171967369,0.296114530335,0.309782228585,0.298330404005,0.307960679692,0.305557612354,0.28353163114,0.272043082944
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,2.452589905157,2.42153783606,2.675432778506,2.688563074937,2.578902642113,2.599929513063,2.890605908942,2.53078180409,2.782761169305,3.044953865581,2.961530797879,2.894279652866,2.765598304015,2.610774118343,2.570952159862
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Yucatán<C1>,1.003393123212,1.040720886535,1.095764137617,1.143159110222,1.18723416304,1.123683363574,1.12004179684,1.029785827187,1.015615273454,1.035661523231,1.016145573232,1.025173611986,1.013015967351,1.000300773692,1.02022957083
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Zacatecas<C1>,0.477061766005,0.497975334246,0.539688768201,0.541107386129,0.558772099284,0.557614581681,0.515658192634,0.502378925169,0.50435325813,0.569648993975,0.558932873843,0.587188628651,0.606899891984,0.557174270315,0.54360661503
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,32.888021997487,39.75688826299,37.268042518873,41.53524769011,45.115496546178,56.150094089773,61.235824093267,72.750158057685,75.646105042152,86.225420999783,100,108.598555605079,124.68764826516,139.954179512366,148.077759665142
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Aguascalientes<C1>,45.028351214634,43.004218107543,41.043462997144,47.893632412938,56.366204075554,60.804498960101,63.032542726291,73.300842025756,74.617444773642,87.618737333709,100,113.170601971287,122.510146330566,147.427034186352,164.167362592354
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Baja California<C1>,38.618558345565,46.432602921191,44.692051196889,51.710172447154,59.230680405151,70.668370653371,72.611490573542,80.772412924109,80.771103433037,90.020707357774,100,108.320954979789,124.601262257821,145.170097853781,153.708941159255
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Baja California Sur<C1>,24.96428067247,33.919088936084,32.71839983618,41.139861528461,54.261614405011,67.149504583399,72.144392957591,83.666843000951,82.469101424274,96.036861104949,100,113.798907554812,135.027202536732,159.651509674857,179.057382071923
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Campeche<C1>,22.361500797192,31.106163381983,28.078492787532,32.645339019029,40.622545921111,53.146673962471,53.453814730606,60.400237742578,66.791928073436,86.248365519779,100,113.81114559846,122.11900336802,124.34446257913,128.19415643839
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,28.827283708404,34.413903222076,30.487444925741,34.042303226512,38.101082309408,48.789136319099,53.722529752376,70.903753788294,75.06076143062,89.6908590062,100,105.568165357686,120.762025518305,130.174762705251,137.200357572373
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Colima<C1>,28.788545006137,35.230504298345,33.615397355877,38.823281172363,45.663106833564,50.131162493108,54.903789214318,70.252909239003,71.789695315496,92.2074368521,100,103.385085910185,122.611043423611,133.320582369637,144.183768159346
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Chiapas<C1>,24.613195883661,27.694825421405,28.484895159327,34.728756475615,35.674227223782,48.007484002635,52.955947251671,60.668169334842,68.275035033989,87.710709329974,100,108.384668383871,109.529423737298,115.181193452254,115.255304606609
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Chihuahua<C1>,33.007168437639,40.95867475511,35.611184562287,40.793121272152,44.63855080658,55.602665654071,59.933019687958,70.899256338755,73.350687512695,84.352440157443,100,112.126044272791,127.484933215581,142.917213661983,157.393229933133
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Ciudad de México<C1>,35.54753492864,42.711913568133,38.774125383869,42.565453525879,44.712129886349,55.297045194241,61.224967873609,74.143282689705,76.121664469224,83.975458298627,100,108.596482986252,125.967200555472,142.552146510612,147.698057794891
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Durango<C1>,31.90383459267,38.462626572207,39.058951115722,39.465821083776,42.644112550541,56.393691134346,62.733417420108,68.099701767001,77.419966286705,88.035316445251,100,104.412646022185,116.810392182288,124.993316280221,134.504638525102
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Guanajuato<C1>,27.685331792509,34.544676388517,36.951717337288,43.838510015942,50.713702319774,63.665576047301,65.179032144516,77.007572221387,77.605298412891,90.748492396261,100,109.28784930708,125.12534389127,145.580432119486,154.002377892705
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Guerrero<C1>,29.684622234245,40.176756576006,34.072126601968,38.695318928302,44.308622354475,52.8652073776,60.342410682417,74.085220377446,87.341625431606,100.434987620089,100,109.349669555939,122.019090236214,131.918961364909,131.863937450452
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Hidalgo<C1>,26.854528218139,38.295393146984,34.736910169928,41.404424376264,45.31692321181,55.24795467124,59.80274975478,71.632591553464,73.496945021344,88.264125508935,100,110.640860545019,131.568324666144,154.694080191135,171.26787915984
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Jalisco<C1>,34.722391380791,43.457629564752,40.806054684691,45.534220152697,49.782704947961,61.828043304763,66.108513386986,77.394470824697,76.404632301875,86.952490983477,100,106.447836779014,122.130738722999,134.379401437018,147.147512465449
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|México<C1>,30.661214895275,38.658463234356,35.414555229245,40.002775601416,43.730778632882,54.138824371416,61.034430416423,69.512530058216,74.578416791929,86.580196938914,100,108.031697539176,118.132321640689,131.600374422967,139.209645092012
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,32.118825955239,38.472004233636,37.439680020883,42.232994756659,46.688842947921,56.33232966073,57.09301544357,71.035311937095,76.543861314148,89.94949359805,100,110.077091758366,127.493310827863,148.448770441704,162.235549337975
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Morelos<C1>,28.525092265345,38.518278390507,35.098507032072,39.082387443129,44.629409425229,54.863176506759,58.075892301289,68.89937587163,73.098793932065,86.449012189623,100,108.316211340528,118.263723147954,129.214498442802,132.291521017238
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Nayarit<C1>,26.395221264151,36.631555080539,32.569756401718,35.205922255296,42.951491415773,54.379115629566,63.716005617655,69.84735671139,76.679721324937,89.665252805658,100,106.353834690884,115.289202571949,125.984450760867,133.428141825648
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Nuevo León<C1>,32.375219931065,36.810461857254,34.762722640745,37.145699996457,43.238038437753,55.539917437937,59.743237041536,70.96581084736,73.619130532656,84.121986914157,100,108.803939639141,129.812742383326,150.249247106643,171.592477231916
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Oaxaca<C1>,32.005763421053,38.868325791408,40.02686038824,47.877050970502,49.459303744741,59.529182260285,68.354312041024,73.49790838809,78.141296710442,90.187004829533,100,112.794735442964,129.168662089794,136.957482910844,144.010538601185
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Puebla<C1>,36.082000500394,42.675885101657,41.59195452307,45.911900836278,49.541440618373,62.957390364092,59.861715132472,71.507849499118,77.567802808495,89.514356953592,100,117.63058645428,130.803872770514,148.794871189493,152.781661061918
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Querétaro<C1>,21.42676505382,26.606311955433,26.342130743564,29.444781402624,34.839918824095,43.543652908343,50.89546142077,58.371139386695,78.403596987328,89.771745224277,100,111.325889059352,124.783547486174,140.612664820302,152.924466382787
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Quintana Roo<C1>,19.40040326152,24.937532311876,27.565727765435,36.435945588391,44.068706778867,55.822311167186,62.76834271428,71.799272615366,77.991721024555,88.607032212061,100,110.497037893833,133.837981564257,152.106001411834,167.055466529589
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,29.991122316038,37.654692682252,37.938363508491,42.56032405468,45.721993981622,57.548375691287,59.615069772447,70.073596384362,75.624800636426,89.546131289801,100,106.242925715691,118.141927648797,135.92648816501,146.1662010046
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Sinaloa<C1>,27.910346152975,32.342841167393,37.049283586229,44.240395934886,48.262236501408,64.912697802302,68.285191607866,73.897796538077,76.445725404381,91.132268532267,100,106.626076529372,122.336308496271,135.228846524146,147.868302023856
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Sonora<C1>,35.118743850022,41.477201727172,39.70494855806,42.938269776247,46.837494742688,59.946544466762,62.779307550264,88.569924775635,77.509661042143,87.573525768544,100,109.210801171322,123.235664611039,136.619678662255,143.371371571425
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tabasco<C1>,24.439794250394,30.622507351637,32.216857142464,35.577730760295,36.352006972885,46.842748515581,50.013472846029,59.743617239194,68.232111703641,85.636640092165,100,101.636727390708,112.131008992437,111.432586277769,108.391761492131
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tamaulipas<C1>,32.546303015947,40.014591969679,38.071249986541,42.498672380563,46.894989932488,57.016760522434,61.954428089972,75.144242137112,75.5728446373,89.79481227052,100,104.316104788259,126.207048334823,129.84271424418301,130.720592637257
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tlaxcala<C1>,28.945269057263,33.202638866072,33.119967475101,40.12723948466,45.10921014843,57.247013134055,57.438297832107,68.322083957259,75.08423736085,89.535302870393,100,112.104178953128,127.708271039249,133.011708727239,135.02991888867
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,27.236195149282,32.507785919971,33.667771619046,37.706895814813,39.286599121824,49.294198422589,59.769304134779,62.168786625135,71.079809087659,88.654296343204,100,106.13247380158,116.438413816512,123.378338623556,128.548666895967
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Yucatán<C1>,32.475283047641,40.718402056642,40.188124169516,46.726963186241,52.711599787577,62.092409054263,67.496906206307,73.726721512072,75.606627319868,87.881454396188,100,109.563409455203,124.303625338071,137.771868259299,148.672899998074
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Zacatecas<C1>,28.0706657074,35.420979240663,35.984900694754,40.210605533489,45.102519273914,56.017659172421,56.494716725591,65.389151222356,68.259287167199,87.878574738123,100,114.088542512688,135.388208146598,139.513833407402,144.017382873303
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,NA,20.885616854756,-6.260162333766,11.450038378259,8.619784532838,24.458552799703,9.057384650795,18.803264485966,3.980674491691,13.985275185994,15.975078857837,8.598555605079,14.815199493619,12.243820025172,5.804456988052
