Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Jalisco<C1>,57668.886,64374.019,67769.179,69604.059,77213.266,85835.129,72298.925,75457.266,82857.649,83805.358,82954.494,80399.121,88885.886,90686.72,92673.992
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|México<C1>,43932.024,48835.162,52760.141,54662.256,58590.351,58024.417,55313.674,68038.459,64361.934,60903.488,68639.485,70153.405,66578.955,74091.259,86249.518
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,16194.017,16376.397,14762.153,16755.631,19171.124,20501.952,17820.982,18248.739,21836.141,21681.843,19296.273,22199.947,24133.628,22889.345,20039.26
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Morelos<C1>,23955.204,21694.118,29555.479,23882.177,22992.839,27175.351,32663.501,31440.679,24082.935,19448.289,19382.617,21579.062,17580.399,18861.759,25528.569
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Nayarit<C1>,5608.336,12433.434,13809.355,13235.858,11682.372,13384.936,12108.324,10990.043,11583.079,12203.538,12405.148,14301.534,13474.117,13929.661,12533.697
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Nuevo León<C1>,67128.329,73372.337,87547.002,99122.787,118012.841,115733.855,101495.831,105428.39,109279.047,109305.147,111185.889,116828.485,135535.181,124175.919,121190.655
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Oaxaca<C1>,23250.952,24694.59,21765.313,21192.142,21041.315,24516.571,27163.062,28027.834,29124.316,31197.163,33196.073,34216.477,36413.182,29365.488,23133.956
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Puebla<C1>,19509.68,21661.203,26304.539,29543.186,29285.826,29907.595,28014.765,29476.203,30017.94,33446.27,31820.935,34926.621,38443.151,41206.38,35848.498
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Querétaro<C1>,17343.436,17849.891,20842.207,24137.614,23784.735,25184.029,27379.887,27207.43,30018.31,31022.194,31068.424,35083.442,37260.162,37406.762,40868.977
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Quintana Roo<C1>,11109.166,12393.497,17439.006,19177.552,19621.374,20757.686,18091.182,15323.883,16811.688,17029.905,18942.262,20698.522,18937.9,25278.241,21398.48
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,14204.319,14425.805,18068.389,20482.789,18549.495,21281.657,21466.423,18021.106,19070.726,20776.938,25619.873,25474.319,28176.626,28208.8,28269.512
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Sinaloa<C1>,24892.98,30343.279,25403.696,26968.629,32017.202,39215.349,36466.271,37630.017,36814.58,32925.371,32654.46,31656.35,32961.152,36196.938,32740.884
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Sonora<C1>,35307.82,41334.005,40432.424,44207.644,44888.76,45189.034,43254.948,39488.936,42399.873,44310.553,43789.303,43505.228,41842.075,49172.23,52353.717
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Tabasco<C1>,26187.018,22933.777,29613.107,31944.458,27704.629,33869.388,35131.159,34221.003,40754.914,43820.507,42270.012,40984.399,38841.815,27605.003,21802.277
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Tamaulipas<C1>,46962.027,43801.528,54615.844,55830.198,60501.429,67328.608,51148.011,51161.452,50243.001,46249.552,45998.497,47498.074,47965.873,47830.792,46013.967
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Tlaxcala<C1>,14877.207,19022.576,11842.229,5693.47,6862.504,8730.096,10207.179,13735.164,8162.844,9237.383,6061.786,7605.818,11131.793,10001.549,7564.026
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,56418.883,66037.841,55909.676,64191.009,66513.138,64092.382,66031.745,68597.661,73118.8,78720.053,75941.157,70934.763,68632.844,70686.689,63301.705
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Yucatán<C1>,16599.339,16227.23,18687.73,20608.149,22845.307,22155.864,21753.905,21718.607,23194.36,26708.544,23352.971,26523.806,25036.479,25738.611,27123.818
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Zacatecas<C1>,9197.205,13032.486,9991.064,10414.156,11671.609,14570.965,14938.006,13657.479,13066.392,12138.937,12100.596,12691.638,12509.541,14451.428,13043.402
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Aguascalientes<C1>,1.881833803156,1.866436116125,1.763391620848,1.802146996537,1.931640705984,1.753604308408,2.008624963345,1.837214534716,1.770951917604,1.865325190819,1.851362525243,2.02382546763,1.856269301925,2.04178150216,2.042106660877
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Baja California<C1>,6.017329719663,6.165461391902,5.957185154237,5.768978618338,5.614074908535,5.599918928273,4.540796943221,4.641250194168,4.547757228386,4.476822325903,4.466981935706,4.054588309167,4.344933622655,4.414835511098,4.723748767425
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Baja California Sur<C1>,1.695331268276,1.691827064749,1.612045770081,1.585575397112,2.069608968847,2.214873596112,2.610457712023,2.218809464184,2.087570050441,1.932235115628,1.667319346164,1.42876736039,2.133120198194,1.886219482234,2.658048921884
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Campeche<C1>,4.254535185493,4.470939777351,5.465217412085,6.015915274156,5.189246569996,4.149232292297,4.454735431923,4.873616070858,4.35366290118,4.296297612103,4.342337384254,3.301983503439,3.039324162396,2.540494286309,1.94605772863
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,3.389395101839,2.701620053858,2.951707429486,2.909633220051,3.411216782665,3.70029501942,3.21769353816,3.122576446204,3.279332375565,3.271793059706,2.837382370441,3.134958117943,3.172547259018,3.390830126911,4.286058186301
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Colima<C1>,1.197531393509,0.948608726398,0.760407978891,0.84779377967,0.966617808156,0.933030151277,1.015973162547,1.125004409074,1.271878114583,1.192061099061,1.137970335719,0.98681743779,0.962889328317,0.982007702813,0.913252503319
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Chiapas<C1>,3.007332179359,1.923782355713,1.900910714707,1.97486480434,1.785330373798,1.796826314488,2.04272216846,2.377817216034,2.149778554812,2.296621865059,1.816410490425,1.861206112971,1.859367073452,1.711563031865,1.48432108041
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Chihuahua<C1>,3.620127360147,3.697319704492,3.317586717023,3.199178433973,3.342046952318,3.208917015911,3.239838118852,2.965734599346,2.562520647244,2.722486763685,2.987377539915,3.044160949422,3.327823989158,3.462509617476,3.121727927349
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Ciudad de México<C1>,9.760535215265,9.889100047295,9.51446732344,10.654387354342,9.557397909231,8.522843899871,9.151911057966,7.972962207505,9.247908106524,9.934337617812,8.973706537782,9.751446279884,8.360649038351,9.396249620888,9.598333347878
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Durango<C1>,1.599322212823,1.433976511723,1.021624873723,0.977107767533,1.005003456724,1.000280851603,1.138239051456,1.147092708596,1.348659378595,1.19734532068,1.269928034026,1.445280950738,1.231119034647,1.370678184037,1.343041195512
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Guanajuato<C1>,4.26225860582,3.957122483028,3.560084158294,3.902082479883,3.674784993047,3.66605076634,3.542074951004,3.307856923493,3.802254526052,3.992300201574,4.455006513186,4.270026565554,4.252153021871,4.331386819948,4.707753917642
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Guerrero<C1>,1.594927122557,1.773643792285,1.610299295936,1.630677599768,1.688833659622,1.884426295426,1.731952980817,1.698188754503,1.626650572506,1.590715658631,1.788834458853,2.028092963255,1.763382869576,1.579888703351,1.401339586432
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Hidalgo<C1>,1.408911727701,1.805737303316,1.408061731169,1.213859246394,1.313102292268,1.578511483118,1.309950183363,1.414102327423,1.433978499879,1.483993551768,1.557732988636,1.782418009687,2.117779253512,2.1755106469,1.787972454108
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Jalisco<C1>,6.123108650721,6.391974063626,6.49635649105,6.14355735861,6.51302281735,6.982598806653,6.261407514461,6.534194351056,6.899166952245,6.813121501347,6.85180028159,6.464369905067,6.978436446704,6.989405634677,7.20398606563
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|México<C1>,4.664570010908,4.849053915633,5.057589445699,4.824728757371,4.942159718248,4.720226201337,4.790409456794,5.891765472292,5.359115705001,4.951268910513,5.669422112938,5.640578583191,5.227117904359,5.710360493079,6.704581430347
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,1.719431958208,1.62608310784,1.415100638351,1.478924959365,1.617105123441,1.667812552239,1.543376068315,1.580242879297,1.818192818285,1.762668094946,1.593816108083,1.784953212124,1.894732637602,1.764127282551,1.557746102116
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Morelos<C1>,2.543491421738,2.154102567206,2.833189521858,2.107944943958,1.939470932918,2.210686646291,2.82880403284,2.722594098694,2.005272793403,1.581086927047,1.600947871716,1.735031891361,1.380238220601,1.453713229837,1.984455955577
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Nayarit<C1>,0.595476227471,1.234569301162,1.323765380004,1.168254466502,0.985420761722,1.088850674888,1.048634552742,0.951678754018,0.964468541004,0.992110637369,1.024629196817,1.14989324306,1.057853764994,1.073586640718,0.974303324916
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Nuevo León<C1>,7.127483822184,7.285455877652,8.39225947705,8.749008839841,9.954511264597,9.414829187387,8.789989047691,9.129532872009,9.099152567499,8.886177029798,9.183631516806,9.393417901778,10.640875503013,9.570484718708,9.420720647327
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Oaxaca<C1>,2.468716065171,2.452032376476,2.086423865151,1.870510740312,1.774857764753,1.994397648168,2.352441623753,2.427060034154,2.425044891799,2.536234759791,2.741899219216,2.751124159383,2.858801187055,2.263256486641,1.79831140399
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Puebla<C1>,2.071479070721,2.150834294856,2.521554269925,2.60761025082,2.470291218648,2.432951864695,2.426202880428,2.552481017973,2.499452761718,2.719080339432,2.628316814198,2.808222215241,3.018174179695,3.175857551763,2.786672662874
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Querétaro<C1>,1.841473806254,1.772392683927,1.997934883234,2.130490925953,2.006268220277,2.048694664886,2.371219630263,2.356017449834,2.499483569878,2.52201031061,2.566161591098,2.820831170915,2.925297639615,2.883013445605,3.17693815137
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Quintana Roo<C1>,1.179537791607,1.230603784139,1.671703885118,1.69269425379,1.655084199777,1.688616248162,1.566776586516,1.326966043732,1.399830234877,1.384479640567,1.564575827629,1.664233402454,1.486815708672,1.948244242157,1.663404677179
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,1.508171816367,1.432400413075,1.732036567286,1.807900155447,1.56467004239,1.731240746103,1.859087424617,1.560531082918,1.587929710322,1.689102062185,2.116127102598,2.04822414782,2.212148662427,2.174108245038,2.197522369924
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Sinaloa<C1>,2.643061653388,3.012915076397,2.435199420171,2.380368638337,2.700685749696,3.190128008427,3.158140778217,3.258557559076,3.065377026287,2.676732830136,2.69716355841,2.545281014257,2.587782096723,2.789769906942,2.545103183992
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Sonora<C1>,3.748878001217,4.104231676226,3.875853949792,3.90195917458,3.786415641615,3.676081093583,3.746070310794,3.419529969989,3.530438120215,3.602313606021,3.616869251545,3.497972155644,3.28502391466,3.789801433238,4.069701106131
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tabasco<C1>,2.780458711347,2.277193657351,2.838713744483,2.819556974583,2.336915534996,2.755239620259,3.042514158465,2.96335523858,3.393470116566,3.562474352077,3.491380227386,3.295288706861,3.049473315169,2.127572410971,1.694793720627
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tamaulipas<C1>,4.986286604862,4.349242680082,5.235477217211,4.927816404437,5.1033612224,5.477112498711,4.429644568369,4.430307223829,4.183498521432,3.759948345533,3.799342259834,3.819010908269,3.765803677101,3.686414142179,3.576882466576
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tlaxcala<C1>,1.579617037865,1.888833636678,1.135196594792,0.502530456083,0.578859663003,0.710184263969,0.883986965118,1.189391502995,0.679681649682,0.750971229471,0.500685918496,0.611534309966,0.873957761847,0.770839246762,0.58798738166
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,5.990387096455,6.557182127931,5.359504009855,5.665777992898,5.610455403448,5.213848866805,5.718641934662,5.940189364956,6.088258774369,6.399701623868,6.272519014062,5.703402493172,5.388368857689,5.447963520935,4.920739798828
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Yucatán<C1>,1.762467827576,1.611271672886,1.791406622891,1.818964974963,1.927026448543,1.802356579749,1.883984640655,1.880714829665,1.931285329982,2.171323644916,1.928887581109,2.132606565117,1.965615525852,1.983725872456,2.108462176947
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Zacatecas<C1>,0.976531530329,1.294051758623,0.95774383616,0.919198760054,0.984512890987,1.185332905142,1.293697562162,1.182664398833,1.087977042065,0.986858771944,0.99947408612,1.020451986449,0.982124843149,1.113800259755,1.013925096228
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,77.791898999426,83.184114273703,86.164257959974,93.579221098848,97.920607707934,101.534293502215,95.372824961799,95.383618667671,99.197500411668,101.59923282562,100,102.72824715825,105.20574473175,107.168764901889,106.255099864754
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Aguascalientes<C1>,79.072263348106,83.861390220152,82.070004351671,91.091566315157,102.166609307651,96.172938637869,103.474189647377,94.654703333726,94.889035064903,102.36547719504,100,112.297856313479,105.48457780091,118.191439441237,117.202462633583
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Baja California<C1>,104.791000397067,114.813189835076,114.909002483766,120.854871009145,123.066006237317,127.285899122855,96.948820990568,99.104774774911,100.991263458879,101.823047497165,100,93.244332738319,102.3312796337,105.917703670895,112.362755041984
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Baja California Sur<C1>,79.098847557739,84.406827167942,83.307812565175,88.991296716257,121.546822097144,134.878555985894,149.32156039079,126.933137502927,124.200400729727,117.742054536932,100,88.030386540808,134.597190136179,121.238809295907,169.392416809644
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Campeche<C1>,76.218944349994,85.647689812999,108.445374283853,129.645537814157,117.018585318311,97.019031939482,97.841476836976,107.053666193929,99.45622350719,100.522023683134,100,78.116218855711,73.636462045884,62.699327760954,47.619182942328
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,92.926312709296,79.203942910713,89.636026157831,95.962113972474,117.724147390883,132.413186344095,108.156209678574,104.970921123737,114.64847955076,117.154342077179,100,113.502062931611,117.633139811838,128.072649100416,160.505522750818
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Colima<C1>,81.863505830034,69.342033110105,57.576183834863,69.717003215056,83.175984667605,83.248705394682,85.148292144398,94.296826715413,110.870315187265,106.428515176886,100,89.083188258422,89.019446026145,92.480927956834,85.272641031141
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Chiapas<C1>,128.795821422327,88.101303179474,90.172657581675,101.742591302936,96.24511424221,100.439570983231,107.255592744648,124.864292400397,117.403340379329,128.459409814328,100,105.261691998373,107.693772263151,100.982733332378,86.828767760217
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Chihuahua<C1>,94.268828831619,102.95259326804,95.688406929095,100.213857139737,109.546002869382,109.063925722329,103.432696298144,94.692583817716,85.089895590226,92.590428518857,100,104.680882889245,117.195164132341,124.213586735482,111.03367694212
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Ciudad de México<C1>,84.612814832913,91.669593265033,91.356566359397,111.105624605277,104.289816859756,96.432943328338,97.266788001418,84.746473895763,102.228590197547,112.475383092915,100,111.631573795357,98.018394608426,112.214998600709,113.651127783147
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Durango<C1>,97.969576790124,93.929784067249,69.316958756088,72.001705108796,77.493012670202,79.975248085005,85.482854863085,86.157522758415,105.347417868468,95.792330548635,100,116.91306494737,101.990657283799,115.671033417167,112.372490824699
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Guanajuato<C1>,74.426196682772,73.887597660958,68.855569316568,81.964827223073,80.771414957561,83.553160562586,75.828776748998,70.822649184413,84.66298394782,91.046923610313,100,98.462784083535,100.415324658951,104.194993751924,112.283306697122
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Guerrero<C1>,69.359357997259,82.47772015352,77.564608195655,85.305568044257,92.446574611403,106.960088797555,92.340153480437,90.550239449853,90.203802837771,90.346812004219,100,116.46825907118,103.708874302414,94.650860610713,83.23826554427
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Hidalgo<C1>,70.359888132273,96.427731378321,77.885359758754,72.921356631616,82.542884678932,102.888652543642,80.202223653161,86.58877878297,91.316730062055,96.789762737086,100,117.545612228926,143.029996262875,149.670573044255,121.960049028029
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Jalisco<C1>,69.518700216531,77.601605284941,81.694403440035,83.906314949013,93.079063323562,103.472548455301,87.154922553081,90.962240092743,99.883255270052,101.025699704708,100,96.919548445441,107.15017561315,109.321045343246,111.716662390828
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|México<C1>,64.004011685111,71.147331597841,76.86558400023,79.636751353831,85.35954341732,84.535041310406,80.585794022202,99.124372800874,93.768089897528,88.72952353882,100,102.205610954103,96.998039830864,107.94262078161,125.655834976035
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,83.92303011053,84.868186721861,76.502612706609,86.833509248133,99.351434341751,106.248248042511,92.35452877351,94.571314367287,113.162479614587,112.362853697188,100,115.047848877345,125.068856561057,118.620549159934,103.850417124592
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Morelos<C1>,123.591174504454,111.925639349939,152.484460689699,123.214409075926,118.626081297484,140.20475666418,168.519560593907,162.210701475451,124.250172203269,100.338819056271,100,111.332035297401,90.701885096321,97.312757095701,131.708576813957
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Nayarit<C1>,45.209746792219,100.22801823888,111.319550560783,106.69649406843,94.173580194287,107.898237086732,97.607251441095,88.592598814621,93.373162496731,98.374787628491,100,115.287088876328,108.617140238875,112.289357611856,101.036255270796
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Nuevo León<C1>,60.374863756317,65.990691498631,78.739310165519,89.150509917675,106.140124490078,104.090416545574,91.284813129479,94.821735876933,98.284996399138,98.308470600977,100,105.07492097311,121.899624330926,111.683164218798,108.998233579803
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Oaxaca<C1>,70.041272652943,74.390094274103,65.565927029983,63.839304124919,63.384952189977,73.853829035742,81.826130458262,84.431173530676,87.734220851966,93.97847450209,100,103.073869611023,109.691233658873,88.460728472311,69.68883337496
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Puebla<C1>,61.310832004151,68.072176383252,82.664255465781,92.841979658989,92.033203926912,93.987165996222,88.038786415296,92.631479873234,94.333934562262,105.107753747651,100,109.759882919845,120.810878121589,129.494560734938,112.656959954194
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Querétaro<C1>,55.823352996599,57.453480743021,67.084854384632,77.691787649094,76.555975288608,81.059885754102,88.127698398863,87.572610699532,96.619995916111,99.851199404257,100,112.923146664923,119.929359789863,120.401221510303,131.545060026218
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Quintana Roo<C1>,58.647515275631,65.427756199339,92.064010095521,101.242143097799,103.585168445036,109.583987382288,95.506977994497,80.897851587102,88.752272563858,89.904283870638,100,109.27164876085,99.976972127194,133.448903832077,112.966867420586
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,55.442581624039,56.307090202984,70.524896825211,79.948831128086,72.402759373554,83.066988661497,83.788171003034,70.340340875226,74.437238623314,81.096959379931,100,99.431870720046,109.979569375695,110.105151575107,110.34212386611
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Sinaloa<C1>,76.231485683732,92.922311377986,77.79548643585,82.587888453828,98.048480973196,120.091861877367,111.673171138031,115.236990597915,112.739821757885,100.829629398251,100,96.943419061286,100.939204016848,110.848374157772,100.264662162535
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Sonora<C1>,80.631153229363,94.392927423394,92.334020479842,100.955349757451,102.510788993376,103.196513541218,98.779713392561,90.179412081531,96.827010468744,101.190359207133,100,99.351268505005,95.553187955515,112.292789862401,119.55823320595
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tabasco<C1>,61.95176381781,54.255430540214,70.057011102812,75.572389238972,65.542041956364,80.126279595095,83.111305953734,80.958110444823,96.415666974497,103.668073243036,100,96.958569588294,91.889765728006,65.30635240889,51.578591934159
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tamaulipas<C1>,102.094698876792,95.223824378436,118.733975155753,121.373961414435,131.529143223962,146.371321654271,111.19496143537,111.224181955336,109.227484106709,100.545789572211,100,103.260056518803,104.277044095593,103.983380152617,100.033631533656
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tlaxcala<C1>,245.426133486072,313.811408056965,195.35874410611,93.923968942487,113.209275286195,144.018545029468,168.385670493812,226.586091953758,134.660708906583,152.387151245524,100,125.471568940243,183.638831855826,164.993435927959,124.782135166104
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,74.292893641323,86.959224231993,73.622365274208,84.527299208781,87.585099605475,84.39742628625,86.95119696425,90.330018279811,96.28349486432,103.659275299164,100,93.407535257858,90.376347571318,93.080869178751,83.356255686228
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Yucatán<C1>,71.080202172135,69.486790353142,80.022922993396,88.246369166476,97.826126705677,94.873855664875,93.152622850429,93.001472917514,99.320810187278,114.368934042696,100,113.577865531542,107.208967116004,110.215573855678,116.147183157124
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Zacatecas<C1>,76.006214900489,107.701190916547,82.566709937263,86.063165814312,96.454827514281,120.415267148825,123.44851443681,112.866167914374,107.98139199094,100.316852161662,100,104.884404040925,103.379544280298,119.427406716165,107.791401349157
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,NA,6.931589720309,3.582587507592,8.605613643558,4.639263458391,3.690424190442,-6.068362055704,0.011317380896,3.998466190809,2.421162230888,-1.574059942327,2.72824715825,2.411700425184,1.865886863065,-0.852547883678
