Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Quintana Roo<C1>,327.481,428.496,504.414,430.654,363.163,350.94,329.904,248.284,200.818,183.658,179.636,194.641,172.988,144.359,220.935
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,333.683,354.493,352.827,353.616,380.474,368.961,356.736,404.865,381.444,416.102,410.005,427.561,390.585,359.988,333.768
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Sinaloa<C1>,155.736,147.58,144.085,156.716,165.233,155.053,151.643,142.344,124.241,131.303,152.545,175.418,249.049,268.213,272.869
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Sonora<C1>,461.596,506.19,556.925,599.448,533.763,413.69,367.608,345.204,344.055,351.11,367.634,376.821,386.463,376.691,376.083
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Tabasco<C1>,78.357,89.97,93.359,92.216,110.726,94.116,70.54,76.202,69.707,67.99,69.355,72.665,73.375,87.931,100.37
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Tamaulipas<C1>,276.224,310.099,325.16,307.025,312.82,357.914,289.714,252.328,258.143,239.152,227.904,225.627,259.41,314.467,282.439
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Tlaxcala<C1>,193.382,199.19,188.074,183.329,205.098,192.955,192.542,179.494,185.722,195.662,204.148,221.063,220.573,232.395,218.63
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,1060.644,847.737,795.343,690.404,789.434,687.275,705.093,703.149,633.146,706.998,687.42,712.376,679.545,669.804,849.857
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Yucatán<C1>,75.108,79.807,86.025,105.709,108.12,111.993,114.931,126.611,132.091,160.281,173.379,184.247,191.159,195.584,193.001
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Zacatecas<C1>,33.381,37.392,37.06,42.639,44.934,54.114,50.262,59.902,53.433,53.532,61.309,66.629,67.146,65.842,80.599
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Aguascalientes<C1>,0.507623329201,0.532024158181,0.586683679464,0.562479206255,0.523130907229,0.534741335377,0.532440195654,0.516385261086,0.490665815761,0.498081421257,0.587274590412,0.576180400277,0.571497720253,0.692387453651,0.676723146181
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Baja California<C1>,6.967227034852,7.200629021097,7.280791960242,7.087037448647,5.763367511819,6.322348790644,4.670242752992,2.879139979841,1.871800563773,1.919147845887,2.124668551295,2.490150485012,2.52457890223,3.033724955932,2.767675609377
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Baja California Sur<C1>,0.036953788071,0.039883708225,0.041688447442,0.055193965505,0.091852814806,0.178002108848,0.135957508931,0.107759714168,0.10898456126,0.110325842374,0.117589804618,0.137102165595,0.235338920145,0.208125079551,0.204552543802
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Campeche<C1>,0.13665830959,0.130436179854,0.136265030033,0.121994238407,0.115787262402,0.113971186847,0.133795793186,0.138562232708,0.16953103698,0.178578134426,0.206536782448,0.136047439937,0.17021223355,0.219022109541,0.185471864381
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,1.567258778932,1.572702712546,1.673317265307,1.677367440288,1.822320038292,1.815202913754,1.909688512133,2.104498958714,2.065557430737,2.186766565899,2.246954710283,2.095301765124,1.929821371774,2.129189534214,1.988947823253
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Colima<C1>,0.179871554896,0.189164811669,0.160130876721,0.172234188145,0.198891595232,0.218145243751,0.200967507107,0.194962593435,0.15978007254,0.142428065471,0.15002014662,0.177623914038,0.146299475237,0.151575229183,0.137359786612
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Chiapas<C1>,0.91156870457,0.988621488269,0.955728313658,1.08014611829,0.886369877573,0.877067217947,1.00127310646,1.021814047155,0.8852925502,0.898020615398,0.911647921139,0.960283088367,0.981424017269,0.956484759049,0.983553916071
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Chihuahua<C1>,5.578386645068,7.861576794778,10.69651502402,10.971211962621,11.314181472497,11.201718378945,11.124823327776,11.036518543822,13.129236975042,14.426250112067,17.176077182076,17.52546351136,16.836184898483,15.215309950246,14.171402735963
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Ciudad de México<C1>,2.74139067615,2.805854009688,2.993811923804,3.121716924467,3.12218373103,2.78026503074,2.353392678355,2.513704361757,2.409248384801,2.458212704521,2.767715434153,2.749487241065,2.700268862136,2.9086671986,2.966365592931
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Durango<C1>,27.252922023516,21.238653089295,18.926654633816,19.601909630133,20.132080841636,19.627734160033,21.92757502859,23.180637107565,24.631601323742,27.14051792308,24.715819155648,24.090574971522,24.569092368894,23.582295374158,24.969988576997
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Guanajuato<C1>,1.158888839197,1.1613880456,1.240349191468,1.339854314387,1.379944989912,1.52497750492,1.52053163988,1.628857942965,1.548064019538,1.649236682477,1.824377401998,1.992340257743,1.900161106149,2.076355325274,2.139932199882
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Guerrero<C1>,2.016365075491,1.771855590811,1.798897386636,1.847911886621,2.404400140825,2.393780355249,2.023903964481,1.866893558757,1.668043867847,1.604333647823,1.665963858469,1.744800202507,1.741213204957,1.818267772882,1.723319126787
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Hidalgo<C1>,1.12534890618,1.171303269153,1.350914204249,1.273378335368,1.18552548875,1.237584569153,1.405201702971,1.659978447122,1.297407673299,1.107422494873,1.327110787164,0.799506388392,0.830714209891,0.901303182371,0.936039819447
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Jalisco<C1>,8.464764222556,8.709298414378,7.391953943631,7.383386586514,7.581332046947,7.648873910445,7.491041609762,6.665146882467,6.097999771769,6.175469789584,4.791474052395,4.835758931904,4.885635356632,4.725968167317,4.506049790881
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|México<C1>,6.505558445741,6.796782908451,7.159416588412,6.390940628489,6.012472312262,6.100909452424,5.83630585261,5.822068809749,5.643509807841,5.036967052499,5.310540469785,5.510941561708,5.795227262108,5.534396700478,4.286543810072
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,8.457333557106,10.184018664958,9.226025011511,8.673303909922,9.563906286727,8.999914263909,10.32689081193,10.92599516054,11.065453269623,9.744912368746,9.841551912358,9.261598736925,9.681742534741,9.501915193987,9.392943220596
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Morelos<C1>,0.367473084009,0.351077755663,0.397002757658,0.364796482333,0.362522769059,0.38526563645,0.362644629592,0.408017633238,0.393780595065,0.376818379529,0.480085031156,0.505209533422,0.530053109704,0.499686177826,0.436326909023
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Nayarit<C1>,0.312313514914,0.290746576913,0.338888966755,0.32282175959,0.362172996338,0.386968705699,0.401733254077,0.508098930002,0.613840179566,0.672884238061,0.814817483302,0.663868668806,0.580951783301,0.616378621158,0.483215665887
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Nuevo León<C1>,3.866002154936,4.127826684977,4.633049953981,5.067002316525,5.300160166758,5.192765702444,4.587107969247,4.958111240254,4.93901507024,4.821188813854,4.947037706626,5.141239935483,6.026890905469,5.64422319559,5.915159138612
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Oaxaca<C1>,5.926231146964,7.058490820705,6.337898514651,6.6648068128,5.565537726631,5.993907404215,5.776983568751,6.443646518771,6.605778417003,5.577939608785,4.391926152583,4.48621879229,3.715360760673,4.494193255386,5.295357544066
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Puebla<C1>,1.555151956241,1.451586157251,1.667680651525,1.943006800827,2.08225113723,2.131906567649,2.100438309484,2.048804713108,1.92377252552,1.871535559945,1.793958020843,1.916537936048,1.613024242556,1.939949908893,2.182869591138
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Querétaro<C1>,1.370404704926,1.507336794092,1.668489589957,1.639612805051,1.68040808483,1.843231848184,1.547966214593,1.50026081835,1.499920046616,1.360344728981,1.388780253138,1.425084459185,1.515613768291,2.027113858929,2.20433047002
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Quintana Roo<C1>,1.420549767739,1.836056020585,2.182031392348,1.837611288807,1.512196553948,1.572829269056,1.584797047077,1.161040308652,0.908663191191,0.736058687833,0.738734075061,0.789587910572,0.676360404679,0.591385094854,0.863496498938
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,1.447452854206,1.518961686702,1.526285134965,1.508888233948,1.584278882118,1.653595087309,1.713692951241,1.893253631174,1.725961429257,1.667640353945,1.686102253699,1.734459834424,1.527136151997,1.474736854136,1.304490005918
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Sinaloa<C1>,0.675552898118,0.632363306817,0.623293550866,0.668711055132,0.688023761227,0.694910516484,0.728464579423,0.665637422044,0.562166855246,0.526231984932,0.627325199182,0.711607174731,0.97374894458,1.098768836346,1.06647396822
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Sonora<C1>,2.002314914725,2.168965864465,2.40918736035,2.557859469209,2.222568293644,1.854059783198,1.765920003643,1.614263338386,1.556783327416,1.407167484592,1.511855991845,1.528626065679,1.51101967231,1.543162828543,1.469872830516
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tabasco<C1>,0.33989763727,0.385511090353,0.403859267899,0.393487956941,0.461058741205,0.421805435363,0.338860952583,0.356340294179,0.315410894782,0.272488158348,0.285215111536,0.294775538153,0.286886631982,0.360220580467,0.392283448066
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tamaulipas<C1>,1.198206732738,1.328738508474,1.406601179856,1.31008328251,1.302570267362,1.604085071536,1.391731811972,1.179951100359,1.168047894927,0.958465775042,0.937231126516,0.915286869152,1.014259096457,1.288254259336,1.103877102602
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tlaxcala<C1>,0.838854025683,0.853506214154,0.813584420901,0.782269385552,0.854020064879,0.864778228787,0.924935717779,0.839360446751,0.840356667203,0.784167937029,0.83953708586,0.896772377222,0.862411517223,0.952035821241,0.854487698023
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,4.600870242406,3.632455431841,3.440553580362,2.945970974929,3.287172356129,3.080202416055,3.387134755307,3.288106893671,2.864865026291,2.833484085533,2.826942137871,2.889850942925,2.65693187503,2.743937697501,3.321558576494
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Yucatán<C1>,0.325804098422,0.341963805578,0.372133308209,0.451062922273,0.450207458945,0.501925880006,0.552107005122,0.592065837987,0.597686609704,0.642369091162,0.713002823488,0.747423224085,0.747406632819,0.801234854716,0.754319993625
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Zacatecas<C1>,0.144800375585,0.160220414477,0.160316889302,0.181941669515,0.187103421756,0.242526024579,0.241449237294,0.280117271225,0.241774145221,0.214543846046,0.252126786434,0.270289676345,0.262532058481,0.269730168645,0.315010995623
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,94.80350856328,95.974442949452,95.065052732822,96.376153968703,98.761597671793,91.758445028021,85.606882898008,87.941970332036,90.885470063537,102.610584957667,100,101.37446912073,105.179852689099,100.384866651911,105.220096580404
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Aguascalientes<C1>,81.945436466255,86.945226391048,94.969399044858,92.30704592244,87.974594904976,83.550411047155,77.61368569948,77.326582916684,75.934484545467,87.026455471059,100,99.459406467515,102.354242818929,118.352170076888,121.246306177612
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Baja California<C1>,310.880286460854,325.263137520565,325.767927997677,321.471982967193,267.900319365141,273.044420787767,188.1728442853,119.170231297784,80.068711893932,92.684989838382,100,118.812735894706,124.977063776251,143.335333397852,137.063776250847
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Baja California Sur<C1>,29.792963558789,32.55228369588,33.702874728964,45.236762957264,77.145555011541,138.899769182346,98.978806742673,80.590333636427,84.234454780723,96.271945163321,100,118.196125061202,210.502203259425,177.673637826117,183.034902427083
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Campeche<C1>,62.728232084901,60.611671943134,62.720267606475,56.926109551401,55.367062899468,50.634171594688,55.456663281763,58.998865061824,74.601278298787,88.720307428867,100,66.776178245027,86.681400951755,106.453218644844,94.488580929056
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,66.125779211034,67.175037427753,70.795371770141,71.945474444806,80.097403667005,74.127082319093,72.75735469064,82.366495481217,83.548260753387,99.862002320704,100,94.532436775466,90.334854846208,95.123593942744,93.138184360507
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Colima<C1>,113.667763157895,121.016995614035,101.472039473684,110.646929824561,130.93475877193,133.426535087719,114.679276315789,114.287280701754,96.798245614035,97.417763157895,100,120.027412280702,102.571271929825,101.425438596491,96.340460526316
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Chiapas<C1>,94.795270724413,104.077895012247,99.661679064249,114.18918004538,96.023150173897,88.277856218113,94.022996801739,98.569127989066,88.258008056549,101.076762764849,100,106.782658119928,113.230152966172,105.322013866647,113.519304592594
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Chihuahua<C1>,30.789953984774,43.927984579069,59.202386786957,61.560227176685,65.055986109478,59.842084382716,55.446970678252,56.507267408104,69.472025620466,86.183005994501,100,103.436572898782,103.098479862263,88.925244351888,86.81355752837
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Ciudad de México<C1>,93.901797574508,97.296951938878,102.830979260584,108.703036174367,111.410244599699,92.174503505107,72.791663818798,79.87096927571,79.114228742768,91.136046881361,100,100.706816162421,102.616720503761,105.497178381559,112.772169540785
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Durango<C1>,104.535180896095,82.472196709528,72.798049277214,76.435122327823,80.445501557384,72.868730532705,75.949388360887,82.479600937092,90.575782685089,112.677002635572,100,98.809965923915,104.555446849293,95.78098794026,106.302145728509
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Guanajuato<C1>,60.221491381312,61.096772302983,64.632384267034,70.780314181444,74.702510431013,76.699900141785,71.349258051209,78.517184404085,77.120296463937,92.759941302304,100,110.707595761323,109.548969972657,114.249744719123,123.419569054322
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Guerrero<C1>,114.743475813857,102.074755373876,102.650651184376,106.901863206849,142.537545543411,131.845335071142,103.999921008719,98.548535205427,90.998943491612,98.814637084432,100,106.171687549987,109.930685150626,109.562141453637,108.842580250205
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Hidalgo<C1>,80.390443432184,84.706702612253,96.770165163769,92.474047906789,88.225031762263,85.568467044715,90.644231663103,109.99969012426,88.851290632456,85.624554553624,100,61.072170059806,65.838058938366,68.176071395371,74.214000185926
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Jalisco<C1>,167.482770162986,174.449460575215,146.65977187095,148.510123333877,156.265996069108,146.478676199222,133.83871327663,122.331070352665,115.667865388412,132.24919107739,100,102.311415893505,107.246830825745,99.012470711423,98.952219923957
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|México<C1>,116.136910984628,122.834475548844,128.162155883378,115.98335075696,111.815619313122,105.414875905061,94.082316955125,96.412823789058,96.583962519844,97.324582800945,100,105.199984512332,114.779494327642,104.616409184187,84.931196035157
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,81.469355793049,99.314165800303,89.119334231455,84.935758149113,95.975377996477,83.911373490271,89.828610397034,97.632319659828,102.18804217381,101.602995891597,100,95.400569292947,103.471918112742,96.920536332122,100.423835757481
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Morelos<C1>,72.565765241004,70.184425351847,78.613340642962,73.232197771134,74.57705519055,73.635654996959,64.665370349749,74.740665233294,74.547074292665,80.538970884265,100,106.679744048792,116.127153270916,104.48342912944,95.62964168544
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Nayarit<C1>,36.337483660296,34.24600150401,39.538299257584,38.183176287115,43.897909022545,43.577423701782,42.207159692536,54.838318940935,68.46828204727,84.736823511005,100,82.594366524173,74.99154625335,75.93735647557,62.399249004477
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Nuevo León<C1>,74.086875851027,80.08143260197,89.031287875387,98.713255159366,105.811258580931,96.316247117522,79.37841553903,88.138821139225,90.738080631244,100.000249385265,100,105.354052261176,128.138804513541,114.532095052363,125.811374960722
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Oaxaca<C1>,127.922803291844,154.2454724979,137.186426997686,146.252105624393,125.152695807853,125.22788497462,112.60425123107,129.024703808055,136.698399678644,130.319961272429,100,103.550932467394,88.977155789519,102.722353467737,126.864162296238
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Puebla<C1>,82.183562874801,77.65798932678,88.373388472189,104.383447339948,114.632810064369,109.044040785637,100.231986649306,100.434860349539,97.462130242623,107.047855269673,100,108.301316730547,94.571695794898,108.554163839425,128.030726769242
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Querétaro<C1>,93.549122609607,104.167530337039,114.211770001125,113.782994675842,119.50039383369,121.784629233712,95.419388462154,95.001273296891,98.158753471955,100.509614872108,100,104.024506523426,114.785641948914,146.525380064316,167.009765891041
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Quintana Roo<C1>,182.302545146853,238.535705537865,280.797835623149,239.737023759157,202.166046894832,195.361731501481,183.651383909684,138.2150571155,111.791623059966,102.238972143668,100,108.353002738872,96.299182791868,80.361954173996,122.990380547329
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,81.385105059694,86.460652918867,86.054316410776,86.246753088377,92.797404909696,89.989390373288,87.007719418056,98.746356751747,93.033987390398,101.487055035914,100,104.281899001232,95.263472396678,87.800880477067,81.405836514189
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Sinaloa<C1>,102.091841751614,96.745222721164,94.4540955128,102.734275131928,108.317545642269,101.644105018191,99.408699072405,93.312792946344,81.445475105707,86.074928709561,100,114.994263987676,163.262643810023,175.82549411649,178.877708217247
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Sonora<C1>,125.558571840472,137.688570698031,151.488980888601,163.055647736608,145.188693102379,112.527676983086,99.992927748794,93.898823286203,93.586284184814,95.505312348695,100,102.498952762802,105.121669921716,102.46359150677,102.298209632406
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tabasco<C1>,112.979597721866,129.72388436306,134.610338115493,132.962295436522,159.651070578906,135.701823949247,101.708600677673,109.872395645591,100.50753370341,98.031865042174,100,104.772547040588,105.79626559008,126.783937711773,144.719198327446
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tamaulipas<C1>,121.201909575962,136.065624122438,142.674108396518,134.716810586914,137.259547879809,157.045949171581,127.121068520079,110.716793035664,113.268305953384,104.935411401292,100,99.000895113732,113.824241786015,137.982220584106,123.928934990171
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tlaxcala<C1>,94.726374982856,97.571369790544,92.126300527069,89.802006387523,100.465348668613,94.517213002332,94.314908791661,87.923467288438,90.974195191724,95.843211787527,100,108.28565550483,108.045633559966,113.836530360327,107.093873072477
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,154.293445055425,123.321550144017,115.699717785342,100.434086875564,114.840126851124,99.978906636409,102.570917343109,102.288120799511,92.104681272003,102.848040499258,100,103.630386081289,98.854412149777,97.437374530855,123.62994966687
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Yucatán<C1>,43.320125274687,46.030372767175,49.616735590816,60.969898315252,62.36049348537,64.594328032807,66.288881583121,73.025568263746,76.186274000888,92.445451871334,100,106.268348531252,110.254990512115,112.807202717746,111.317402915001
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Zacatecas<C1>,54.44714479114,60.989414278491,60.447895088812,69.547700990067,73.291033942814,88.264365753805,81.981438288016,97.705067771453,87.153598982205,87.315076089971,100,108.677355690029,109.520625030583,107.393694237388,131.463569785839
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,NA,1.235117142727,-0.9475337274,1.379162161268,2.47513892686,-7.090967348508,-6.704082799283,2.727686553907,3.347093225666,12.900978435753,-2.544167308611,1.37446912073,3.753788899094,-4.558844602456,4.816692086925
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Aguascalientes<C1>,NA,6.101364688993,9.228997366365,-2.803379982599,-4.693521468669,-5.028933480853,-7.105560910196,-0.369912574321,-1.800284350748,14.607290734884,14.907586961594,-0.540593532485,2.910570708422,15.629960045975,2.445359556013
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Baja California<C1>,NA,4.626491831775,0.155194492976,-1.31871331131,-16.664489112732,1.920155016917,-31.083431867094,-36.669803897366,-32.81148234591,15.756813923974,7.892335290076,18.812735894706,5.188271977011,14.689311035878,-4.375443931607
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Baja California Sur<C1>,NA,9.261650428452,3.534593897723,34.222268340771,70.537301894085,80.048959608323,-28.740841453282,-18.578192353897,4.521784412428,14.29045918791,3.872420807905,18.196125061202,78.095688966476,-15.595354787261,3.017478938667
