Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Durango<C1>,2370.925,2623.453,2715.95,2054.552,1677.0590000000002,2277.233,1621.069,2043.864,2314.4390000000003,2638.024,2921.55,3333.925,3083.489,3038.905,3255.5429999999997
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Guanajuato<C1>,22446.5,24134.572,22546.077,21685.635,21610.684999999998,20501.599000000002,18472.121,26740.153,27922.656000000003,30455.574999999997,35298.653,51712.657,64201.839,67436.519,68905.948
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Guerrero<C1>,198.29,218.68800000000002,227.97200000000004,236.10899999999998,239.784,228.858,236.81699999999998,286.23299999999995,258.146,280.55499999999995,238.863,227.23899999999998,224.011,224.257,237.26799999999997
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Hidalgo<C1>,3400.545,4566.767,4761.379000000001,4370.589,4993.074,3642.6769999999997,2766.197,2394.9970000000003,3449.871,4142.099,5373.798,5640.126,6309.544,8791.754,8671.832999999999
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Jalisco<C1>,53946.839,44358.324,49888.948000000004,60603.72,63193.06300000001,44426.873999999996,40885.264,48725.458000000006,47567.83899999999,50499.087999999996,61338.505999999994,81058.472,85526.28000000001,88791.602,93723.24200000001
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|México<C1>,91404.85800000001,81756.80600000001,75137.766,76148.53,71053.07,70183.93,50596.773,64284.20999999999,74585.87700000001,79635.109,70997.11,65946.966,71456.831,63479.380999999994,76069.295
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,441.577,419.153,425.091,398.069,444.986,494.401,485.83799999999997,502.59,557.641,595.456,737.896,567.739,556.3800000000001,531.2370000000001,506.174
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Morelos<C1>,6211.666,7064.985000000001,8677.352,8017.77,9363.414,7837.082,5638.332,7148.973,10142.662,11776.474,12144.288,11223.894,11501.868999999999,12292.471000000001,11828.402999999998
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Nayarit<C1>,7.104,7.301,7.913,8.036000000000001,8.881,9.873000000000001,7.989000000000001,9.383,9.639,10.425999999999998,9.807,8.795,8.568000000000001,88.119,92.474
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Nuevo León<C1>,57852.444,63814.38799999999,67692.129,75408.92499999999,79359.90599999999,76123.433,66981.38200000001,81208.685,90792.046,92641.188,92849.739,96293.869,99951.15299999999,105569.745,109685.457
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Oaxaca<C1>,11.353,11.424,12.428999999999998,12.556999999999999,12.886000000000001,19.611,17.025,30.961000000000002,30.482,22.718,18.549999999999997,15.646,20.104999999999997,19.064,18.022000000000002
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Puebla<C1>,46403.547999999995,40126.701,49850.689999999995,50923.981,58976.956,57524.452,39247.87,52682.728,61115.126,70705.018,62618.472,62268.882,62388.312,61119.633,87247.17599999999
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Querétaro<C1>,18388.961,20547.277000000002,20552.993000000002,21218.667999999998,23346.084000000003,21414.052,17399.46,22193.186999999998,25573.041,29654.449,30645.775,37200.661,40958.794,45792.178,47672.619000000006
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Quintana Roo<C1>,25.812,29.134,30.648000000000003,29.662,23.744,31.735,41.146,30.454,20.226,19.952,28.59,40.516999999999996,56.020999999999994,85.33299999999998,111.26299999999999
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,14357.925,16519.624,15203.726,15148.502,15636.622000000001,16804.207000000002,15219.402,20532.9,24378.473,29549.447,30312.604,33387.363,35679.069,40647.269,48877.633
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Sinaloa<C1>,730.616,821.586,786.741,952.408,975.174,983.301,757.082,815.562,859.395,1067.984,1113.635,1182.894,1081.21,1266.354,1354.674
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Sonora<C1>,23291.875,24314.709000000003,28757.108,49331.003000000004,44748.388999999996,53393.879,42780.08,55891.983,59446.182,58113.188,68368.836,68756.293,71973.451,71260.636,65213.832
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Tabasco<C1>,113.66900000000001,111.84299999999999,120.01200000000001,119.597,111.13000000000001,99.858,94.327,97.523,102.686,113.423,118.26400000000001,115.323,116.526,102.227,79.564
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Tamaulipas<C1>,36248.533,41928.867,45814.530999999995,44407.155,43346.645,53175.25,40224.698,36189.89,36094.987,37796.981,38982.621,41307.21799999999,43178.382000000005,44540.515,49872.833999999995
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Tlaxcala<C1>,2212.889,2602.179,2214.464,2672.826,2754.196,2567.3990000000003,2293.589,2772.02,3104.75,3674.335,3546.929,3621.465,3782.5570000000002,3995.703,3656.087
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,1879.325,1644.7620000000002,2237.028,2069.3,1880.232,2091.95,1466.3780000000002,1189.453,1375.397,1604.642,1895.2,1467.404,1081.993,660.4449999999999,679.4730000000001
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Yucatán<C1>,1331.7150000000001,1409.27,1298.6680000000001,1482.421,1579.312,1323.518,1259.99,1715.751,1643.531,1674.771,1759.9859999999999,1784.508,1943.88,2195.819,2112.0069999999996
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Zacatecas<C1>,174.715,296.18899999999996,348.807,376.979,521.798,1184.845,868.609,1277.588,1891.676,1909.734,2110.9049999999997,2580.558,2939.414,2852.296,2798.1369999999997
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Aguascalientes<C1>,2.015538004995,2.05404523699,2.159599661585,2.335051760169,2.865707221015,2.747902659137,2.847604327264,3.241228282518,3.237392793349,3.272288241036,3.459542619047,4.297663665778,4.27098521012,4.278951434023,4.085276072788
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Baja California<C1>,9.511105328953,10.040316686072,9.626599083153,9.701856644973,9.403436398918,8.981394489455,8.233099687,7.324145098324,6.438655078542,6.367120012002,6.048823277688,6.153348782926,6.690433921757,6.697758437945,6.401569473062
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Baja California Sur<C1>,0.000542252548,0.000360221855,0.000465816418,0.000490887535,0.000452750311,0.000527060926,0.000445808201,0.000412364173,0.000390139152,0.000365498831,0.000461609117,0.000447039143,0.0004878529,0.000444950063,0.000382863062
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Campeche<C1>,0.001864650128,0.001670681387,0.002248918335,0.002921396745,0.003639206161,0.01231483412,0.01368549916,0.009292561189,0.00704856045,0.007852974189,0.008433229033,0.009024517264,0.006113667317,0.003938048173,0.004284679506
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,13.688748014131,14.840734071791,13.665102539735,12.97297953809,12.374546745642,12.101874510735,9.224104672183,13.221752372287,13.541903423656,13.762663064954,13.165667999664,13.504986103605,12.510917152309,11.516412687233,11.55323313759
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Colima<C1>,0.002584796444,0.01227892182,0.010888806975,0.011272997916,0.01131805844,0.035647132724,0.047524212563,0.032403308902,0.030066073716,0.031989343929,0.033641471178,0.025641294882,0.022442088915,0.029624257347,0.032973035024
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Chiapas<C1>,0.017851154422,0.01527464277,0.018542898079,0.020306064824,0.024044580159,0.025571477466,0.040103650955,0.037724476647,0.033707326019,0.031683267472,0.0329697892,0.027002690846,0.026585095723,0.024816458125,0.018929337617
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Chihuahua<C1>,9.272209362515,9.660622090591,9.487031972695,9.742215047924,9.842745466585,10.096280793347,10.478048430623,8.947128941979,8.58951618685,9.421528431845,9.829935710264,9.251104704186,9.643244659292,10.420501100652,9.942099241498
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Ciudad de México<C1>,3.477133900594,3.259327277335,3.234032312277,3.242850631179,3.113301358382,3.008135490719,3.092410291314,2.681302125583,2.182680718175,1.972894560567,1.851914647765,1.823247893106,1.808149564945,1.800769278986,1.52283637001
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Durango<C1>,0.383429801027,0.415761154952,0.420310332469,0.290901057741,0.23456564224,0.328742956515,0.306352630424,0.307484964418,0.322483309938,0.337839764877,0.365973979992,0.379815233459,0.329743325575,0.317259730169,0.316834560765
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Guanajuato<C1>,3.630084051053,3.824813148542,3.489147119697,3.070437817722,3.022627233911,2.959625241925,3.490895734771,4.022867956835,3.890614757672,3.900307312288,4.421758493531,5.891330756159,6.865640804911,7.040329270396,6.706035143343
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Guerrero<C1>,0.032067777448,0.034657367772,0.035280099823,0.033430333154,0.033537930364,0.033038101741,0.044754116499,0.043061741789,0.035968879079,0.035929405963,0.029921665822,0.025888055021,0.023955373963,0.023412286764,0.023091294621
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Hidalgo<C1>,0.549941602004,0.723734834325,0.736853325908,0.618825399917,0.698367564625,0.525859412106,0.522761046706,0.360310454769,0.480689194633,0.530459826088,0.673159878056,0.642547679815,0.674732428565,0.917853470822,0.84395641513
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Jalisco<C1>,8.724369494515,7.02984502408,7.720628259138,8.580793404603,8.838640386368,6.413494757664,7.726573126745,7.330402472653,6.627884410564,6.46718908411,7.683694329242,9.234533610231,9.146042029424,9.269786219629,9.121293195183
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|México<C1>,14.782140521444,12.956704041472,11.628041535535,10.781760657502,9.937998005848,10.131801466096,9.561872134709,9.671107287212,10.392453847158,10.198507102479,8.893599258834,7.512965134844,7.641477913168,6.627206604791,7.403183330405
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,0.071412542045,0.066426780042,0.065785503982,0.056362016222,0.062238971245,0.071372075867,0.091814567585,0.075611130812,0.077699138079,0.076257348316,0.09243406272,0.064679295674,0.059498377158,0.055460801596,0.04926164912
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Morelos<C1>,1.004560607537,1.11964892198,1.34287475987,1.135224503308,1.309635032799,1.131366666095,1.06554245341,1.075512709519,1.413231981201,1.508159594924,1.521279257083,1.278674811199,1.229991264567,1.283326077178,1.151158768001
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Nayarit<C1>,0.001148870296,0.001157052248,0.001224586484,0.001137805663,0.00124216111,0.00142527322,0.001509776058,0.00141160636,0.001343054029,0.001335210517,0.00122849406,0.001001964645,0.00091624806,0.009199567003,0.008999715001
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Nuevo León<C1>,9.35599021134,10.11321478121,10.475782413344,10.677041051081,11.099852371929,10.989232293969,12.658265974593,12.217275522067,12.650547069978,11.864136630993,11.631013853287,10.970216287073,10.688614613278,11.021413572544,10.674761043207
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Oaxaca<C1>,0.001836025404,0.00181045951,0.001923465867,0.001777927539,0.001802329474,0.002831057744,0.00321741612,0.004657864703,0.004247222007,0.002909391188,0.002323703968,0.001782460356,0.002149996177,0.001990269356,0.001753929361
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Puebla<C1>,7.504456352085,6.359223341206,7.714707593184,7.21025310494,8.248945064851,8.304270323847,7.4171353675,7.925745912892,8.51550121638,9.05487086423,7.844031907334,7.093941811542,6.67170516123,6.380850429213,8.491032275087
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Querétaro<C1>,2.973892323593,3.256303664152,3.180704844,3.004320632939,3.265352731928,3.091347598355,3.288182266742,3.338808900695,3.563230185307,3.797710740204,3.83890614458,4.238061066921,4.380067172318,4.780673971748,4.639574197415
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Quintana Roo<C1>,0.004174358119,0.004617115492,0.004742970625,0.004199799847,0.003321008151,0.004581286906,0.0077758475,0.004581590119,0.002818198028,0.002555162117,0.003581385254,0.004615872827,0.005990795116,0.008908710392,0.010828290007
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,2.321986703883,2.618006861036,2.352872155167,2.144854574129,2.18705142866,2.42586713396,2.87619085689,3.089030398252,3.39678456173,3.784263610461,3.797170792835,3.803633576765,3.815461921701,4.243548776626,4.756848053544
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Sinaloa<C1>,0.118156393605,0.130203797915,0.121753114482,0.134850076611,0.136394912526,0.141950023508,0.143074762485,0.122695567098,0.119744155773,0.136771865401,0.139501782687,0.134760428254,0.115622848353,0.132206544245,0.131839002516
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Sonora<C1>,3.766799454553,3.853361007859,4.450343203787,6.984705644882,6.258834426815,7.707977902245,8.084658973659,8.40855575713,8.282958217744,7.442292325684,8.564363101215,7.833015882946,7.696724420244,7.439564629038,6.346712612155
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tabasco<C1>,0.018382733344,0.017724721904,0.018572611285,0.01693356693,0.015543448276,0.014415571069,0.017826091653,0.014671649476,0.014307796042,0.014525569006,0.014814583618,0.013138097638,0.012461101939,0.010672433142,0.007743293513
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tamaulipas<C1>,5.86217100739,6.644828083343,7.090086620343,6.287545100222,6.06277633845,7.676416466134,7.601738137199,5.444514429008,5.029309858638,4.840487870504,4.883238335096,4.705897897583,4.617426322465,4.650001158467,4.853702578798
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tlaxcala<C1>,0.357871965146,0.412389681245,0.342702222088,0.378441582669,0.385221839897,0.370631524229,0.433446709093,0.417030913537,0.432601618158,0.470555412869,0.44431336889,0.412573040617,0.40450052663,0.417148826835,0.35581613229
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,0.303927459036,0.260659576802,0.346194142905,0.292989205814,0.262982892457,0.301995372402,0.277118837938,0.178944838493,0.191641506662,0.205499220626,0.237406132663,0.167173044636,0.115706581106,0.068950033809,0.066127380135
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Yucatán<C1>,0.215367089838,0.223339134659,0.200977035235,0.209893853705,0.220894037465,0.191063988762,0.238115250374,0.258122671168,0.229002067829,0.214480323478,0.220468272373,0.203298911232,0.207875382633,0.229242093267,0.205543840206
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Zacatecas<C1>,0.028255190563,0.046939617643,0.053980075531,0.053375913506,0.072982454994,0.171045057011,0.164151342084,0.192204129394,0.26357745346,0.244570968853,0.264426863903,0.293988388828,0.314336178142,0.297777870424,0.272319090043
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,77.458456313122,79.043518425628,80.944732050238,88.472586264654,89.56139051638,86.773656394343,66.2852308064,83.265481093945,89.903247956658,97.814865451565,100,109.95635435064,117.139475619409,119.98834382488,128.714588545972
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Aguascalientes<C1>,45.127486404645,46.930759471849,50.529285281923,59.715428029864,74.188050788532,68.924013202287,54.560423403603,78.011015327075,84.130233121318,92.520448296662,100,136.594770161946,144.614772235281,148.408143044349,151.995418674871
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Baja California<C1>,121.794852121011,131.202701838228,128.82216053742,141.903360297499,139.231186109525,128.842983765896,90.221335283158,100.821008850317,95.697291433311,102.962007434607,100,111.856433583396,129.564691392402,132.861038488678,136.220772693576
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Baja California Sur<C1>,90.990502035278,61.68249660787,81.68249660787,94.084124830394,87.842605156038,99.077340569878,64.016282225237,74.38263229308,75.983717774763,77.449118046133,100,106.485753052917,123.799185888738,115.658073270014,106.757123473541
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Campeche<C1>,17.126645078875,15.659071328838,21.585811473218,30.648227919551,38.648584415199,126.713407207154,107.568105522712,91.750096550905,75.141855559847,91.084638008378,100,117.665844746145,84.920234098809,56.030718041651,65.396155788598
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,80.535927995523,89.100214063075,84.015339255559,87.177730087264,84.179671975469,79.762295429955,46.440629309018,83.620183359597,92.472413958265,102.250264550798,100,112.790253980755,111.31393217395,104.957476155414,112.950565798749
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Colima<C1>,5.951414592006,28.850378689147,26.199554658584,29.646482324116,30.131293798733,91.94699096657,93.638990460161,80.200924939864,80.348379121084,93.011193112847,100,83.807966994094,78.143268865571,105.660229820002,126.157105727627
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Chiapas<C1>,41.939087220171,36.620237389626,45.525007978845,54.490189820514,65.31634219365,67.301934679858,80.627745102509,95.273484399459,91.914390796213,93.998009088284,100,90.05569993465,94.455082903996,90.315582303682,73.900439216402
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Chihuahua<C1>,73.063654229457,77.6820502929,78.121086812399,87.683072060813,89.678101309015,89.124814876248,70.655585051207,75.787575597827,78.558540598364,93.750921986886,100,103.481627649524,114.91475183095,127.197034217323,130.183273916684
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Ciudad de México<C1>,145.435117465603,139.114778325256,141.355261310202,154.922573001188,150.563957734082,140.949754770987,110.68605680893,120.556264142234,105.96065323695,104.204811072062,100,108.254282477523,114.37119531117,116.674558223864,105.84248956894
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Durango<C1>,81.152983861307,89.796614810631,92.962639694683,70.324040321063,57.40305659667,77.946056031901,55.486608136092,69.958207116086,79.219558111277,90.295356916705,100,114.114938987866,105.542913864216,104.016874604234,111.432048056682
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Guanajuato<C1>,63.590245214173,68.372501352955,63.872343797368,61.434738033771,61.222406985332,58.080400405081,52.330951552174,75.754032313924,79.10402700069,86.27970874696,100,146.500369291712,181.881838380632,191.045587490265,195.208434724124
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Guerrero<C1>,83.014112692213,91.553735823464,95.440482619744,98.847037841775,100.385576669472,95.811406538476,99.143442056744,119.831451501488,108.072828357678,117.454356681445,100,95.133612154247,93.782209886002,93.885197791203,99.332253216279
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Hidalgo<C1>,63.280104685736,84.982111348436,88.6036095886,81.33147170772,92.915178426878,67.785893701252,51.475641622555,44.568050380755,64.198002976666,77.079544113865,100,104.95604784549,117.413121966996,163.604102722134,161.372515304818
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Jalisco<C1>,87.949385333904,72.317255330608,81.333816640399,98.802080376721,103.023479248093,72.42901220972,66.655135030514,79.436982048438,77.549718931857,82.32852622788,100,132.149407095112,139.433262362145,144.756707964162,152.79674728302
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|México<C1>,128.744477063926,115.155118285801,105.832147252191,107.255816469149,100.07882010972,98.854629434916,71.265961389133,90.544826402089,105.05480716046,112.166691010381,100,92.886831590751,100.647520723027,89.411218287618,107.144213334881
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,59.842714962542,56.80380433015,57.60852477856,53.946491104438,60.304704185956,67.001447358435,65.840985721565,68.111224345978,75.571760790138,80.696466710756,100,76.940246321975,75.400869499225,71.993478755814,68.596929648623
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Morelos<C1>,51.148869328527,58.175374299424,71.452126300035,66.020914523766,77.101382971155,64.533071020714,46.427851513403,58.866958688727,83.517963342108,96.971300417118,100,92.42117775863,94.710113923517,101.220186807164,97.398900618958
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Nayarit<C1>,72.438054450902,74.446823697359,80.687264199042,81.941470378301,90.557764861833,100.672988681554,81.462220862649,95.676557560926,98.286937901499,106.31181808912,100,89.680840216172,87.366167023555,898.531661058428,942.938717242786
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Nuevo León<C1>,62.307600024595,68.72866707789,72.905028844508,81.216087209464,85.471329111652,81.985618721018,72.139547963619,87.462480643053,97.783846220612,99.775388706262,100,103.70935883837,107.648286442679,113.699560318635,118.132218982328
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Oaxaca<C1>,61.202156334232,61.584905660377,67.00269541779,67.692722371968,69.466307277628,105.719676549865,91.77897574124,166.905660377359,164.323450134771,122.469002695418,100,84.345013477089,108.382749326146,102.770889487871,97.153638814016
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Puebla<C1>,74.105206527556,64.081252254127,79.61019872858,81.324215321,94.184597797276,91.864988337627,62.677783003073,84.132886538656,97.599197246461,112.913994451989,100,99.441714259652,99.632440727714,97.606394803118,139.331371739636
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Querétaro<C1>,60.00488158645,67.047666440154,67.066318277152,69.238477408387,76.180432702387,69.876033482593,56.776048248086,72.418423094211,83.44719949161,96.765211517738,100,121.389199653133,133.652335436125,149.424114743386,155.560167755588
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Quintana Roo<C1>,90.283315844701,101.902763203917,107.198321091291,103.74956278419,83.050017488632,111.000349772648,143.917453655124,106.5197621546,70.745015739769,69.786638684855,100,141.717383700595,195.946135012242,298.471493529206,389.167541098286
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,47.366188005491,54.497541682661,50.156449772511,49.974268129521,51.584555388247,55.436368977076,50.208164234257,67.737169660515,80.423552526203,97.482377297576,100,110.143500043744,117.703741321597,134.093623233425,161.245246366825
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Sinaloa<C1>,65.606415028263,73.775159724685,70.646217117817,85.522455741783,87.566752122554,88.296524444724,67.982956713825,73.234228450076,77.170257759499,95.900721511088,100,106.21918312553,97.08836378167,113.713559649257,121.644344870626
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Sonora<C1>,34.067970675996,35.564023643755,42.061719465284,72.154223892301,65.451441940594,78.096808610286,62.572485510796,81.750672192225,86.949238100236,84.999528147591,100,100.566715806014,105.272307107876,104.22970489069,95.385318538991
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tabasco<C1>,96.114624906988,94.570621660015,101.478049110465,101.127139281607,93.967733207062,84.436514915782,79.759690184672,82.4621186498,86.827775147129,95.906615707231,100,97.513190827302,98.530406548062,86.439660420754,67.276601501725
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tamaulipas<C1>,92.986392577349,107.557844815001,117.525527593437,113.915262393465,111.194793700506,136.407580188105,103.186232654803,92.83595887511,92.592509364622,96.958542115472,100,105.963162405114,110.76315776715,114.257363556955,127.936071820312
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tlaxcala<C1>,62.388872176466,73.364282171986,62.433276786764,75.356061539433,77.650158771151,72.383715602991,64.66407982793,78.152677992709,87.533469093968,103.592008748977,100,102.101423513129,106.643155247821,112.652466401216,103.077535524393
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,99.162357534825,86.785669058675,118.03651329675,109.186365555087,99.210215280709,110.381490080203,77.37325875897,62.761344449135,72.572657239342,84.668742085268,100,77.427395525538,57.091230476995,34.848300970874,35.852311101731
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Yucatán<C1>,75.666226890441,80.072796033605,73.788541499762,84.229135913581,89.734350159604,75.200484549309,71.590910382242,97.486627734539,93.383186002616,95.158200122046,100,101.393306537666,110.448605841183,124.763435618238,120.001352283484
