Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Baja California Sur<C1>,61.949611490464,62.36559139785,66.788321167883,80.531355466604,84.808884702928,84.969782591633,79.597362844361,76.497135232713,96.829134290872,99.230829605212,100,105.910054155875,108.590377521388,138.662585354368,150.867278863512
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Campeche<C1>,64.574057583853,64.217868803799,63.980409617097,70.466013653903,85.559513208667,71.875927574948,71.326803205699,71.71267438409,94.501335707925,101.973879489463,100,106.366874443455,102.463639062036,129.704660136539,115.902344909469
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,60.093457556249,63.968752074069,61.379380434061,62.037067763988,62.954117442092,59.910835766908,69.118562089334,86.162951317449,101.937284296808,108.173284329993,100,96.616052465653,91.24079113294,138.71924155439,132.42848609544
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Colima<C1>,75.533949633408,81.09977685687,89.515460631176,104.07076824992,98.425247051323,107.685686962066,110.025502072043,121.189034109021,117.755817660185,103.516098182977,100,116.365954733822,90.11157156519,116.684730634364,146.021676761237
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Chiapas<C1>,68.027412703593,64.682904638997,65.932892277569,70.779561119847,73.729492390305,84.944769137963,78.704720087816,85.025860108187,88.447503485923,99.036797500025,100,103.790508400827,97.632539235174,163.006694949615,188.078638462832
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Chihuahua<C1>,73.248415490394,77.417748139572,78.934650188695,87.058916893505,85.311376357371,88.569066986921,85.201809076133,80.184145992002,83.382717009376,99.198501257832,100,104.817472397381,116.696866468556,131.94983840906,145.574597030643
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Ciudad de México<C1>,108.378768360931,124.140598175999,122.104793578154,132.501697939666,125.304470029799,132.422596506881,121.145551648693,110.015400500736,111.950174555716,117.108277173927,100,102.19513524622,100.714199787977,94.943303852255,99.26822559666
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Durango<C1>,70.66890079051,72.108060321344,73.359101142076,80.697786778236,73.746646244308,132.607243084324,89.760379938116,82.547106775358,84.818922891888,97.398205162471,100,91.195427584576,90.441924773075,131.773558527534,154.480412010814
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Guanajuato<C1>,41.312972358392,46.719590753461,48.393516489382,50.793537838,60.382059397678,65.83202195673,64.06817325374,68.316143922032,99.466365413945,99.819992333905,100,98.287501192773,102.16866378676,117.762535439515,126.197342097049
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Guerrero<C1>,191.600244572851,139.584997328427,139.577836411609,122.809172583604,100.09419359814,88.798122738114,86.793616868917,76.369525341383,83.17900639525,95.718873422533,100,112.657746734897,124.909524570207,122.391636049157,117.050693782672
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Hidalgo<C1>,73.182589695066,84.836412587549,93.361296993581,99.086173595802,93.681643482841,94.605614842851,91.182862828492,99.501336402833,95.973232924284,97.08371539497,100,112.775620890805,110.18709639659,171.128236143356,192.429131630802
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Jalisco<C1>,65.579621706831,66.586965501029,74.821979379487,81.149497159045,86.120710219788,75.646342869429,76.286133416705,81.652805519115,88.944319630065,93.018080946886,100,104.891442649956,106.2743375057,112.024177635964,109.751413380032
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|México<C1>,50.451130805539,55.667591246599,55.651718466362,61.904413889025,65.753366431443,63.665823036644,66.931187627809,74.35953458623,104.482937522529,95.170678064617,100,110.505851929926,108.816295343845,115.13320510766,119.161744645665
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,127.338350872519,115.923271613161,115.701745037965,109.191820967097,104.267483681897,104.043559344612,113.712934594379,111.849607033435,124.460237112029,116.921273478087,100,103.844012255228,100.400959104835,114.529772212602,113.724390568802
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Morelos<C1>,55.455925909579,58.974362032954,58.249465900538,59.154959818782,80.875839618669,72.382972276928,69.049428206416,88.284762389855,92.175249037667,94.911174279249,100,106.808798953153,102.166696289157,107.247410616621,120.805127354839
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Nayarit<C1>,90.736130321193,91.126479176272,92.239127093899,94.54741048102,95.933609958506,91.347779314584,95.275856769633,94.971569079453,102.348240356539,101.997848470878,100,102.010142923006,97.412017826956,125.252804671892,137.344398340249
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Nuevo León<C1>,113.717689151371,118.892024611707,121.024869441325,126.921430629609,113.985953110638,111.431420297436,120.135762775135,147.098495486612,90.80953601017,110.970178870516,100,97.216794684747,100.044134116014,111.303484580429,118.699370262045
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Oaxaca<C1>,78.80648270876,69.413182311122,69.672852150862,64.575852512351,57.831666465839,110.231353175081,113.546210386794,107.984094469213,112.52138811905,107.747921436318,100,99.671647186408,91.770092782263,130.790456681528,133.803470297626
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Puebla<C1>,67.589528142269,64.230033563102,73.944227082727,87.33985347721,97.215281507601,102.700120793202,94.036446005014,99.812335342308,99.494005982342,105.686515105519,100,85.839066941512,85.45503372232,117.715416311965,143.462625224762
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Querétaro<C1>,105.395415415563,125.002285881241,126.436873418932,127.244131065599,114.730849307352,98.653064184392,102.904593097374,75.168077957484,98.702355140816,101.692708196487,100,96.688572590655,101.369531883051,128.893643988973,137.330595180416
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Quintana Roo<C1>,64.797251249432,61.730463425716,63.743752839618,66.333484779646,61.500454338937,62.000227169468,73.935143116765,87.64482053612,109.708655156747,105.628123580191,100,91.986597001363,75.247046796911,110.259541117674,122.589164016356
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,67.294632070359,85.510144725787,88.024699337274,108.758992537499,118.317805099956,102.2700719403,106.353815023441,113.875727730574,108.367720829874,109.101417427749,100,118.161321275337,129.699735009123,158.650982653787,168.437622738504
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Sinaloa<C1>,89.181890270359,95.73290243428,95.722429193411,97.641276538444,101.389200592486,99.036461839999,91.491987970735,91.468797223095,87.619881203525,101.853763633915,100,104.048655684726,106.936277810195,162.937444828463,176.54517707258
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Sonora<C1>,67.502354226436,67.67940667554,73.720025020367,91.153637205596,95.536222189629,75.587277262308,77.075568726735,84.170505849128,88.268984477412,103.801533114291,100,93.573156015877,92.427501020051,97.603280976068,101.016395285242
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tabasco<C1>,73.84372888989,78.845605344142,77.264880282219,82.203707873602,89.781580725062,91.922239735795,91.952263003828,91.585979133829,92.630788861368,101.708323951062,100,110.784357877355,114.077910380545,216.173534489229,258.037979434061
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tamaulipas<C1>,150.986853608798,147.477800099902,154.449636121546,148.919038544549,154.054153506966,181.127227232086,167.278237182047,78.166796893554,84.819355212494,96.37074107189,100,98.707074060213,104.105539627337,107.438069155436,104.03340593678
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tlaxcala<C1>,86.180445590131,72.154299392377,74.483888786596,63.52273982692,69.960964831523,75.293684404345,75.751426993187,83.426256674646,94.404713680722,106.890443748849,100,102.245626956362,88.759344503775,110.744245995213,110.909224820475
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,67.081310865009,68.170235648538,71.626848738041,76.583839671815,80.603247220146,82.735062929912,71.944604567129,100.311645140067,87.315024351096,111.357937683193,100,96.2620915259,92.022699172816,149.370497186028,138.991899263255
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Yucatán<C1>,121.783660460651,127.350763627006,132.014926111787,134.137294493769,135.698201542101,107.057982203482,102.926082093615,91.157911928022,92.897229563203,103.463540893389,100,101.979095525136,101.407736239372,118.432956221358,121.667112074512
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Zacatecas<C1>,26.254563015781,27.571268269818,31.299802565232,34.303935911822,31.818246381546,60.143743874551,93.197733051148,76.540772410267,92.234705907419,98.447509339091,100,107.917276252432,106.431544110336,128.335440251126,140.843429967473
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,NA,5.206207751698,2.528120193412,7.012142995956,0.222740745913,4.270121517122,-2.612692162547,-2.550234933303,5.040482830146,6.161042965249,0.319256752879,3.175695348492,3.321008365839,10.988457555104,6.084861516059
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Aguascalientes<C1>,NA,-4.193787933474,-5.692436931124,-17.148931090214,9.877911584267,4.910045544645,16.052730262209,-11.407171737256,21.425164596738,13.950900163666,15.237477272881,6.466465292237,7.141637285147,24.142150876553,7.192175152007
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Baja California<C1>,NA,7.824057756985,1.901104716325,11.310599661389,0.755808545547,21.552595095961,-9.813686614798,2.80088372032,13.219135339152,2.212009175452,8.798770640281,4.739484256266,6.89505956216,9.52790323756,10.275523280055
