Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Morelos<C1>,6765.262,6622.269,6601.874,6143.912,6125.583,6212.181,6295.293,6722.021,6618.98,6727.892,6940.571,7225.482,7385.367,7389.821,7518.006
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Nayarit<C1>,2991.771,2907.781,3105.884,2960.094,2920.61,2819.519,2753.735,3034.663,2922.111,3006.348,3068.691,3250.897,3467.439,3466.814,3447.622
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Nuevo León<C1>,29458.462,30279.338,31302.408,32982.291,33621.23,35256.032,36172.594,37270.619,38409.535,39254.521,39762.855,39865.858,39030.674,37339.102,38909.006
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Oaxaca<C1>,5625.438,5552.498,5600.358,5431.007,5438.249,5745.941,5730.481,5836.378,5859.264,6007.568,6587.665,7006.22,7168.087,7852.211,8267.076
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Puebla<C1>,21029.46,22270.407,23689.641,25523.143,25991.885,26695.657,25635.957,25049.258,24921.174,25387.92,23290.295,22964.013,23645.05,25663.646,27632.527
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Querétaro<C1>,16349.795,17847.246,18700.228,17679.368,18191.735,18359.454,17633.523,19413.57,19633.744,18178.355,17621.344,18030.476,19046.455,20809.689,22496.519
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Quintana Roo<C1>,2025.997,2044.345,1936.924,2058.119,2178.486,2122.679,2152.941,2201.148,2193.219,1991.059,1985.555,2066.866,2121.616,2328.299,2514.592
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,13505.048,15308.351,15289.34,15433.756,15136.35,15390.124,15201.299,15605.717,16146.705,16131.264,16814.17,18023.393,17722.879,17486.8,16892.516
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Sinaloa<C1>,14750.037,15800.447,16706.682,15584.974,16291.87,16446.925,17484.501,17744.361,18524.578,19255.822,18784.104,19924.459,21489.146,21416.784,22367.756
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Sonora<C1>,20265.581,19511.031,20781.768,20201.082,20760.807,21763.741,22216.922,22848.607,21938.397,25709.873,25213.41,25751.373,26975.638,27585.469,28505.935
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Tabasco<C1>,6726.102,6274.433,6625.068,7210.906,6855.137,6724.464,6366.687,6632.937,6224.688,6063.065,6039.002,5728.178,4987.21,5392.778,5998.932
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Tamaulipas<C1>,8912.278,9056.556,9016.891,8957.569,9080.514,9145.693,9083.466,9496.198,9603.53,8826.026,8431.191,7991.069,9191.892,10451.185,9334.538
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Tlaxcala<C1>,4064.094,4357.318,4087.822,4387.505,4380.144,4266.717,4066.433,4266.003,4542.524,4688.776,4397.188,3276.036,3362.735,3732.958,3863.606
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,36261.102,39315.089,41896.033,42428.548,43963.666,45311.918,42329.163,39111.776,42810.121,44307.502,45367.198,43669.642,44645.97,47818.486,47162.285
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Yucatán<C1>,9791.594,10777.382,11279.303,12395.799,12723.63,13097.966,13738.971,13887.631,14692.641,14375.316,14717.962,15450.871,17537.912,21071.641,22971.488
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Zacatecas<C1>,1625.618,1729.865,1763.737,1833.958,1931.886,2002.82,2209.683,2342.772,2340.013,2395.897,2402.274,2424.12,2345.084,2303.402,2339.801
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Aguascalientes<C1>,1.234192145764,1.385612975117,1.354048916475,1.451327742742,1.548534596927,1.457707753727,1.491058848525,1.448464425963,1.428352834783,1.39820494142,1.456530607083,1.409208103234,1.463029011387,1.606717279824,1.647500086922
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Baja California<C1>,3.350708805465,2.957874207912,2.940608232599,3.147206308597,2.945832968118,2.592253155539,2.868040103194,2.877159035571,2.766900661092,2.620663561543,2.628475701765,2.62674373779,2.630649669563,2.756831617162,2.662816466167
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Baja California Sur<C1>,0.278670553527,0.250224454132,0.252911218177,0.254020448078,0.263497868111,0.264106994278,0.257831816903,0.254498852119,0.24161312812,0.223603005781,0.222730563703,0.236826050433,0.209658176747,0.198795796721,0.194076707084
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Campeche<C1>,0.213821809217,0.187114625641,0.171150805729,0.171411702901,0.179744498119,0.185841766557,0.19222127078,0.199697122424,0.200513875651,0.187142483902,0.190184145135,0.197022402646,0.188917608043,0.185001517768,0.177285313119
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,3.121687881359,3.204321159138,3.123888495086,3.21252427711,3.337162431907,3.383565930002,3.568634746935,3.567702595335,3.652679145695,3.777238550815,3.822072682497,3.502769514658,3.549650399013,3.583620739167,3.373815966242
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Colima<C1>,0.450518317311,0.461717087691,0.461885012429,0.435960474482,0.427696576514,0.398641935906,0.426492689735,0.461767446154,0.459083725345,0.451126994602,0.488135070493,0.497973820538,0.503412003346,0.477996989264,0.468608355424
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Chiapas<C1>,1.598115329734,1.478829338813,1.536215062544,1.486042584787,1.53437711508,1.558256684019,1.567169186165,1.502954061053,1.461064269804,1.468154528898,1.455431682345,1.460532469752,1.416121642482,1.385870947683,1.341499436246
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Chihuahua<C1>,2.11903962206,2.007619800696,2.08327961375,2.205181063848,2.217356306465,2.347217092887,2.169566170895,2.279779422478,2.471414678408,2.554626251995,2.501449954476,2.448379217439,2.313101287137,2.309008581448,2.426540631395
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Ciudad de México<C1>,11.244293965568,10.849315424597,10.295410986728,10.312541880132,9.957127464049,9.787225736885,10.102036341284,9.596168415944,9.480876823205,9.681635847249,9.725949883216,9.592560078584,9.061642605593,8.870608632161,9.202480615251
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Durango<C1>,2.525694319611,2.604044287109,2.689886009837,2.61832522037,2.611510896223,2.718974256147,2.762528944144,2.716544524965,2.68643741189,2.538156013906,2.539841159776,2.309342688494,2.329714776141,2.269336136456,2.19599425185
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Guanajuato<C1>,5.297294449454,5.37244603401,5.446142307856,5.525150897678,5.652046633979,5.780511593765,5.978548575,6.175851615312,6.24878503399,6.162811875116,5.991949922618,6.178994595356,6.378030259007,6.372134378735,6.403274797077
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Guerrero<C1>,0.934822591239,0.973403058318,0.913302310655,0.833573710933,0.806179982187,0.775788934448,0.732582942084,0.720989023991,0.731030339046,0.703607365836,0.695207491015,0.672465541009,0.649286639751,0.625003440827,0.593223504781
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Hidalgo<C1>,1.761390975744,1.775098705499,1.862733232307,1.889475043243,1.844118778774,1.83770009612,1.873232956643,1.892754927272,1.866345227517,1.843854244702,1.829280736375,1.883483044096,1.920114755762,1.961056710152,2.025274798381
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Jalisco<C1>,10.882360459207,10.637829386924,10.602780351282,10.614492059646,10.386891674712,10.298114389111,10.162126047882,10.442296432141,10.166343924694,10.268336246089,10.539521106447,10.697109193793,10.853586159692,10.779270600182,10.510849974989
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|México<C1>,13.076420597794,13.250365683699,13.214402983918,12.893600095118,13.042616625266,12.799776232376,12.599126506123,13.048578886306,13.226819577522,13.578848075348,13.802636875634,13.939361559701,13.777763758685,13.250780085677,13.054926040835
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,1.920078854372,1.931939570817,1.855086839668,1.883612567378,1.949044209892,1.958775555482,1.981824659837,1.955879591663,1.933115113128,1.97831322728,2.064379138185,2.174056113264,2.222959403945,2.163072539646,1.998545678454
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Morelos<C1>,1.351746366992,1.284698048083,1.245387101042,1.14054894932,1.121333740048,1.123842255946,1.134089356274,1.186598693662,1.142620674189,1.126289404651,1.151270214926,1.196257089244,1.196795909556,1.161717805534,1.160807361597
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Nayarit<C1>,0.597776638971,0.564099793432,0.585898469273,0.549508538141,0.534639484033,0.510077635156,0.496082001822,0.535691148764,0.504437910505,0.503280655976,0.509020446172,0.53822133702,0.56189716934,0.545000961765,0.53232532637
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Nuevo León<C1>,5.886005447485,5.874090349675,5.904931714048,6.122795597691,6.154617377793,6.378149403339,6.516448693368,6.579162400322,6.630557695744,6.571441855333,6.595680761988,6.600226151182,6.324905856464,5.869898558576,6.007691480588
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Oaxaca<C1>,1.124001609877,1.077166050275,1.05645966803,1.008206062782,0.995512115415,1.039495033382,1.032339163313,1.03026136195,1.01147249001,1.005702854047,1.09273177962,1.15995588167,1.16158576831,1.234407887756,1.276466483224
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Puebla<C1>,4.201832265298,4.320384509134,4.468848289094,4.738087708936,4.758008767157,4.82949665936,4.618286388195,4.421797673646,4.302090146435,4.250089820427,3.863287751157,3.801941980998,3.831671347038,4.034456925697,4.266562272113
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Querétaro<C1>,3.266802674059,3.462306061542,3.527638173304,3.281978094256,3.330133024973,3.321398748893,3.176657662783,3.426962932921,3.389332163887,3.043165471516,2.922948053433,2.985141300946,3.08647077871,3.271389961803,3.47354403089
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Quintana Roo<C1>,0.404808281525,0.396596095856,0.365384156877,0.382066908352,0.398788140496,0.384012693128,0.387849695445,0.388555665232,0.37861080898,0.333315198243,0.32935479395,0.342192134036,0.343807064761,0.36602055786,0.388262114318
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,2.698402452122,2.969768918942,2.884203306432,2.865105195168,2.770821970117,2.784218887932,2.738495475499,2.754785116836,2.787371914257,2.700470180977,2.789057717254,2.983968633301,2.871985792008,2.749014749045,2.60826566628
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Sinaloa<C1>,2.947159907147,3.065233897889,3.1515727601,2.893177135492,2.982348540453,2.975404176951,3.149811531228,3.132307319847,3.197859157064,3.223539898745,3.115821371076,3.298710775019,3.482307924936,3.366828413038,3.453662557226
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Sonora<C1>,4.049203932047,3.785074789591,3.920302902486,3.750106259696,3.800420851325,3.937266442054,4.002351402765,4.033329740891,3.78717959123,4.303986680349,4.182285283115,4.263419728818,4.371391863949,4.336577369235,4.401419631375
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tabasco<C1>,1.343921926825,1.217219026882,1.249762450893,1.338624521631,1.254884051159,1.216519092375,1.146950898303,1.170873220917,1.074554870867,1.01499338414,1.001722067317,0.948362135696,0.808175481069,0.847772391766,0.926256832905
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tamaulipas<C1>,1.780735085813,1.756941588383,1.700959415902,1.662873086627,1.662255939586,1.654542302182,1.636375321796,1.676307786238,1.657837298676,1.477529599015,1.398527451798,1.323008339359,1.489542597773,1.642979945445,1.441286483079
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tlaxcala<C1>,0.812034227146,0.845305125702,0.771132679926,0.814491519065,0.801818088738,0.771889431226,0.732562945569,0.753052331577,0.784166417696,0.784929176863,0.729385460336,0.542383371742,0.544929926018,0.586840165128,0.59655476294
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,7.245220198658,7.626995837608,7.903328522027,7.876388177851,8.047877568878,8.197354221708,7.625547090228,6.904170978996,7.390221653354,7.417341129906,7.525303579784,7.229983941175,7.23486243462,7.517311531614,7.28202765703
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Yucatán<C1>,1.956428533966,2.090776079747,2.127744101893,2.301142256827,2.329155545666,2.36954584191,2.475058869739,2.451501535425,2.536359887027,2.406513971882,2.441348309096,2.558059651764,2.842011960105,3.312570161241,3.546880965143
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Zacatecas<C1>,0.324809774642,0.335588027147,0.332713909631,0.340453911123,0.353646167838,0.362329067207,0.398071697543,0.413555714085,0.403951550189,0.401087503446,0.398478238216,0.401339417243,0.38001996905,0.362106621622,0.361273750709
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,83.017849070677,85.50427353087,87.931591930028,89.353820327092,90.613854897092,91.689754798972,92.076911043681,93.967585263302,96.088421431868,99.085722484321,100,100.189997701149,102.36088993304,105.51527634687,107.42975418865
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Aguascalientes<C1>,70.345227750781,81.341119957362,81.744713223177,89.034640075528,96.33761802646,91.763857112109,94.259669030518,93.447198284453,94.229512565384,95.117909728763,100,96.934836753078,102.817579579244,116.395231907544,121.515145993506
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Baja California<C1>,105.828879340647,96.219601791787,98.373503305107,106.987828284619,101.554403164139,90.426194942068,100.468980281687,102.857974608487,101.148782393023,98.791228014597,100,100.123980173774,102.445550893906,110.667886232067,108.833312865603
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Baja California Sur<C1>,103.868232399286,96.058932436076,99.846584418041,101.906523736965,107.199286840965,108.7228674117,106.58778424705,107.370278188624,104.2345679564,99.473844132748,100,106.530514061357,96.353177564386,94.176538140156,93.609123907659
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Campeche<C1>,93.335996399627,84.124258208117,79.131532216706,80.534002937513,85.63985110087,89.596248914132,93.063177468366,98.66782725189,101.307402742842,97.501020454442,100,103.792427355854,101.679214476847,102.639924364266,100.14356136856
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,67.805045824278,71.684443398038,71.868986072067,75.103573610163,79.117582917152,81.170180747402,85.971380305163,87.713768332153,91.829800807879,97.92341535447,100,91.819936137871,95.065008956539,98.932376233219,94.830279285604
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Colima<C1>,76.620312554689,80.876762490991,83.202963455317,79.803186169817,79.394491129309,74.879646157835,80.449309683595,88.891732004522,90.369721702023,91.573514984635,100,102.20940668028,105.56443038065,103.323828718481,103.132275218577
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Chiapas<C1>,91.156526857866,86.878848265577,92.812213472498,91.233126041044,95.5289258506,98.167557436566,99.145909420127,97.035790543802,96.460288036179,99.951893296802,100,100.541129179776,99.596204573727,100.472291348144,99.020075231544
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Chihuahua<C1>,70.326456543414,68.624228231124,73.231963943404,78.7708553654,80.322695343035,86.036404334876,79.860462914113,85.640476988111,94.934673678733,101.192105564004,100,98.06436771914,94.65354517008,97.397782483257,104.212623999588
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Ciudad de México<C1>,95.977987810805,95.380178268061,93.080047553931,94.742932601681,92.767669384785,92.267422591365,95.637373493109,92.713697340994,93.667199468486,98.634261359938,100,98.815908344329,95.369379083921,96.2358157739,101.647678868693
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Durango<C1>,82.555442105919,87.66568497972,93.126279982063,92.114957818636,93.170814443142,98.156564591165,100.150015628533,100.505154934077,101.634517257283,99.019980618791,100,91.097444326699,93.892358920979,94.277403388172,92.885778217992
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Guanajuato<C1>,73.393469032124,76.664041114197,79.921890067796,82.392768125053,85.473633821553,88.454292423945,91.870975628925,96.851587668432,100.207094107495,101.911176673179,100,103.317528066665,108.956326698823,112.210136695842,114.804403630897
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Guerrero<C1>,111.631364434801,119.71982815185,115.516773232689,107.137792038542,105.078090887877,102.317506779775,97.027110987888,97.452341151887,101.039692761543,100.282930046274,100,96.912536010472,95.599600299871,94.860040533105,91.670265526675
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Hidalgo<C1>,79.93682285672,82.971696055845,89.539618059022,92.294096892476,91.348860844616,92.111761664971,94.289247616915,97.228165406379,98.035344271089,99.875118323394,100,103.158666740297,107.443680603596,113.116284771935,118.940067223194
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Jalisco<C1>,85.718330938444,86.30182192224,88.459366014492,89.989422363867,89.301618691995,89.589609783293,88.779856947501,93.100755757457,92.686178963078,96.536218807254,100,101.688049647671,105.411121345108,107.91550248902399,107.13750821526
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|México<C1>,78.64992184854,82.083076010141,84.184167217506,83.469009338529,85.624347072883,85.027835970972,84.048335182992,88.834000351661,92.079812373522,97.479197936875,100,101.182449064309,102.176429933897,101.29656638436,101.610113209145
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,77.214894099471,80.018774871723,79.016851102234,81.529587176199,85.551343721892,86.999353493889,88.394757306299,89.028841114896,89.97861692689,94.954745375746,100,105.512922970958,110.223988735398,110.559728374226,104.003798042612
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Morelos<C1>,97.47414153677,95.413893179682,95.120041276143,88.521708084248,88.257623184029,89.505330325127,90.702811051137,96.851123632335,95.366505147775,96.935713214374,100,104.105008074984,106.408636983902,106.472810378282,108.319704531515
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Nayarit<C1>,97.493393763008,94.756396131119,101.212015155648,96.461129517439,95.174457121946,91.880186046754,89.736470697115,98.891123283511,95.223370485983,97.96841715246,100,105.937580551447,112.99407467223,112.973707681875,112.34829443564
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Nuevo León<C1>,74.085379432639,76.149808659363,78.722737590145,82.947492075204,84.554366128891,88.665745958131,90.970816859101,93.732250865789,96.596522055572,98.721585761385,100,100.259043270409,98.158630712005,93.904479444446,97.852646647229
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Oaxaca<C1>,85.393504375223,84.286283531418,85.012792848452,82.442064069743,82.55199680008,87.222726110086,86.988045081224,88.595549409389,88.942956267509,91.194193997418,100,106.353616949253,108.810739465349,119.195663410328,125.493266582317
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Puebla<C1>,90.292802216546,95.620974315697,101.714645520806,109.587031851679,111.599638390154,114.621377702601,110.071413865732,107.552343154091,107.002397350484,109.006433795708,100,98.599064545984,101.523188091864,110.190300294608,118.643954488339
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Querétaro<C1>,92.784040763293,101.281979399528,106.122597686079,100.329282488328,103.236932438298,104.188727034669,100.069115045935,110.170767905104,111.42024127104,103.161001794188,100,102.321797928694,108.087413763672,118.093653923333,127.666306270396
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Quintana Roo<C1>,102.036810866483,102.960884991854,97.550760366749,103.65459531466,109.71672907575,106.906079156709,108.430187025794,110.858072428112,110.458738236916,100.27720209211,100,104.095127055156,106.85254248812,117.261873884128,126.644288372772
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,80.319444849196,91.044345334917,90.931279985869,91.790174596784,90.021392670587,91.530679183094,90.407668056169,92.812889366528,96.030342264887,95.938509007581,100,107.191690104239,105.404423768762,104.000375873445,100.465952229578
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Sinaloa<C1>,78.524038197404,84.116053658987,88.940531845437,82.96895076816,86.732217836954,87.557676426834,93.081368161079,94.464771915658,98.618374344605,102.511261649744,100,106.070851183533,114.400697525951,114.015467546389,119.078109874179
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Sonora<C1>,80.376200601188,77.383547088633,82.423472271303,80.120388317169,82.340337939216,86.318118017357,88.115498855569,90.620852157642,87.010828761362,101.96904345743,100,102.133638409085,106.989248975049,109.407926178966,113.058626342093
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tabasco<C1>,111.377707773569,103.898508395924,109.704682992322,119.405590526382,113.51440188296,111.350584086576,105.426144915998,109.834985979471,103.074779574506,100.398459877973,100,94.853056846148,82.583347380908,89.299159033231,99.336479769339
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tamaulipas<C1>,105.706038447,107.417279480444,106.946824001496,106.243222339525,107.701438622373,108.474508524359,107.736451469312,112.631750365992,113.90478521955,104.68302758175,100,94.779835968608,109.022461951105,123.958584261702,110.71434628868
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tlaxcala<C1>,92.424840602676,99.093284162515,92.964458194646,99.779791084666,99.612388644743,97.032853723789,92.478033688803,97.016616073727,103.305203234431,106.631237963899,100,74.502977812184,76.47466972074,84.894209663085,87.865381239101
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,79.928017595444,86.659724940474,92.348733990581,93.522522594408,96.906284580326,99.878149847385,93.303454623757,86.211575156129,94.363599444691,97.664180185869,100,96.258186366282,98.410243453872,105.403216658873,103.956794951277
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Yucatán<C1>,66.52819187874,73.226048552103,76.636310108696,84.222251694902,86.449672855522,88.99306846967,93.348324992278,94.358383314212,99.827958517626,97.671919522554,100,104.9796908023,119.159921733729,143.169557035138,156.077913504601
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Zacatecas<C1>,67.66996604051,72.009479351648,73.419476712482,76.342582070155,80.419052947332,83.371838516339,91.98297113485,97.52309686572,97.4082473523,99.734543186997,100,100.909388354534,97.619339009622,95.884233022545,97.399422380628
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,NA,2.995048038496,2.838826995333,1.617425962441,1.410163063412,1.187345912059,0.422245915651,2.053364082472,2.256986983994,3.119315530205,0.922713679384,0.189997701149,2.166775408426,3.081632463232,1.81440821468
