Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Jalisco<C1>,35429.746,36125.806,36242.823,35992.166,36926.54,36633.471,37074.106,37869.074,37994.336,38736.542,39474.334,38725.82,38258.358,39121.842,38951.762
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|México<C1>,59045.554,60040.282,62626.182,64588.163,65115.162,65654.107,65401.744,66337.572,68131.811,70561.459,72612.056,75521.129,73183.474,75155.713,76368.218
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,23490.508,24580.606,23881.299,23891.957,24630.471,24916.862,25352.529,26313.419,26591.758,25999.101,26513.883,26810.058,26433.156,27095.338,26805.825
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Morelos<C1>,8103.38,8339.605,8397.065,8336.991,8419.323,8644.813,8788.902,8792.889,8961.819,9607.086,10148.836,9101.382,9728.572,10368.847,10447.594
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Nayarit<C1>,6582.519,6648.175,6471.157,6488.489,6566.053,6485.821,6669.907,6691.865,6474.632,6166.164,6074.641,6551.606,6609.672,6918.999,7008.96
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Nuevo León<C1>,28194.481,28380.682,28693.939,28509.165,29099.893,30643.163,29960.393,30477.382,30636.636,32606.54,31161.552,30176.831,31159.431,30058.377,30143.463
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Oaxaca<C1>,17699.535,19055.966,20174.194,20724.083,20797.221,20262.547,19945.163,19304.189,18711.416,17387.637,17303.753,17678.673,20226.245,18908.341,18998.151
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Puebla<C1>,25781.497,26250.061,26443.451,26296.609,26588.673,26672.344,27792.436,28185.954,28683.088,29681.837,30577.942,30439.006,29698.655,28503.14,29165.327
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Querétaro<C1>,9565.757,9570.503,9869.346,9406.97,9338.924,9377.353,9639.827,9800.607,10649.125,10777.629,10881.674,11247.559,12018.952,11888.238,12177.249
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Quintana Roo<C1>,5147.302,5287.949,5494.758,5841.899,6238.04,6549.264,6727.807,6876.9,7262.63,7013.366,6953.633,6845.952,7483.441,7285.265,7223.663
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,13360.569,13225.545,13073.834,13664.135,13881.755,14608.73,14828.955,14588.761,14541.609,14193.724,14312.095,14388.856,15753.482,15681.536,15393.324
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Sinaloa<C1>,17552.994,17402.486,17813.468,17012.591,17479.623,17786.441,17751.471,18083.182,18456.727,19018.767,19009.624,19931.686,20545.285,19971.375,19970.879
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Sonora<C1>,14473.037,14817.901,15400.187,16127.339,16357.385,16228.136,17302.056,17592.745,17754.227,18068.063,16872.957,17936.541,16841.299,17747.202,18114.359
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Tabasco<C1>,12312.545,12295.605,13045.539,12690.799,12777.367,12657.222,12563.499,12684.786,12800.464,12567.493,13868.126,13580.744,13262.114,13101.808,12964.21
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Tamaulipas<C1>,18436.36,18108.469,18405.638,17746.38,18325.835,18220.299,18369.331,18107.962,18509.949,18848.289,19338.3,19944.55,20528.175,20788.89,21219.143
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Tlaxcala<C1>,5289.257,5165.204,5310.592,5248.553,5400.516,5648.465,5618.76,5620.552,5606.148,5511.739,5539.108,5621.189,6064.101,5882.706,5840.849
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,37758.006,38492.569,38531.209,40125.999,40864.832,43039.197,41718.907,42376.277,40192.047,40187.603,40718.84,40765.909,41784.824,39621.168,39288.611
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Yucatán<C1>,10362.221,10404.293,10899.003,10555.303,10753.155,11066.048,11093.584,11094.54,11155.187,11164.591,11031.813,11166.658,11092.863,11752.511,11621.155
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Zacatecas<C1>,8549.069,8404.137,8607.744,8455.058,8741.829,8390.162,9092.472,9130.074,9414.982,8963.605,9159.349,8995.579,8925.87,9230.86,9398.633
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Aguascalientes<C1>,1.111607217349,1.126138815284,1.078204239981,1.090971626925,1.120057437185,1.099087303009,1.122072200399,1.106334379637,1.104964693471,1.097916360564,1.093202807566,1.067791022573,1.172526693129,1.187528801693,1.185766241855
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Baja California<C1>,2.733645785158,2.686689649931,2.818308114693,2.680315076339,2.687695025316,2.830723229652,2.738887266183,2.755700942547,2.864175252873,2.94633408786,3.013026344033,2.91972929283,2.882260771967,2.971089501314,3.003724427204
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Baja California Sur<C1>,0.545733045635,0.553089589,0.596015177714,0.580268941578,0.56904601952,0.504535341597,0.561790240012,0.624674585462,0.641142404763,0.65336165231,0.672303416424,0.645900359352,0.691138974692,0.729879558576,0.757888423775
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Campeche<C1>,0.838465615307,0.852781287973,0.884458370875,0.871503342051,0.863728168852,0.848730903355,0.843565644869,0.862951997615,0.899712174714,0.848620851902,0.837524585105,0.821512673163,0.861035563071,0.855777096202,0.845997127099
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,2.454940008725,2.522839283516,2.547331419727,2.542703408485,2.550327867246,2.521294592687,2.561639836434,2.531701227396,2.485994429031,2.416019776586,2.40998745098,2.441619325494,2.380867862036,2.386791243737,2.311382885924
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Colima<C1>,0.762073992087,0.740811713161,0.742433433625,0.725463855306,0.731096159316,0.744498710202,0.72086170669,0.731401906646,0.691542728638,0.701088322507,0.720577658939,0.704782177479,0.71853373334,0.733158527735,0.731672076808
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Chiapas<C1>,3.544647923428,3.575376196753,3.577168185826,3.570324313763,3.770607412765,3.544737114209,3.664554373605,3.682829748784,3.729267637538,3.550309028986,3.706075323872,3.890835264804,3.625327136186,3.804753341167,3.966643944248
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Chihuahua<C1>,2.640971136434,2.659852247178,2.671125649081,2.966171415278,2.944095594196,3.220615183982,2.963580832388,2.9801020688,3.065606210128,3.138811973455,2.842535542919,2.890118042223,2.870057087605,2.907744651795,2.93668683254
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Ciudad de México<C1>,15.587241859829,15.36037465479,15.229546883843,14.738202866061,14.972173337555,14.928397541718,14.739945592623,14.069946327515,14.410576076234,14.752389851392,14.248147437015,13.927597757659,13.528055040978,13.677208300833,13.912247430322
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Durango<C1>,1.683499673061,1.633473161071,1.648939044673,1.673131579427,1.619185348314,1.630441192952,1.625734151831,1.576825307552,1.6072014786,1.595889156771,1.649609850974,1.640882924839,1.6364978713,1.536582143935,1.542039848043
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Guanajuato<C1>,3.532877362454,3.486779585971,3.503941960735,3.485879598423,3.405377650436,3.437779991574,3.540328581751,3.582337867198,3.618910860896,3.596973145828,3.675805056454,3.570790858555,3.528089649336,3.62145357521,3.617205372917
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Guerrero<C1>,2.945839985118,3.009345910173,2.908282435698,2.835170459564,2.673341591468,2.52087699877,2.667926508959,2.616073817687,2.583110246247,2.518944739141,2.472009542854,2.437294763639,2.449354908669,2.571322980311,2.567509125364
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Hidalgo<C1>,2.168993947332,2.200840576373,2.215336177041,2.260904699096,2.152863919951,2.122998306346,2.072102852707,2.070370238848,2.061191721153,2.09236429908,2.18725391873,2.274295068277,2.210596087245,2.274611239363,2.308882961179
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Jalisco<C1>,5.897722890679,5.937174629032,5.84574016545,5.807797517308,5.850849982929,5.736000987156,5.784433508591,5.905620336967,5.830530125974,5.862361871809,5.944651083182,5.804325511211,5.739310697234,5.808962249915,5.714581790215
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|México<C1>,9.828868528117,9.867451511265,10.101210590748,10.422128324227,10.317214785791,10.279998380794,10.204212058786,10.345236176312,10.455363046025,10.678723125591,10.935037874293,11.319301068129,10.978586566337,11.159410635176,11.203920067441
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,3.910287890443,4.039753474551,3.851903831206,3.855273632274,3.902591221108,3.901436067274,3.955591492216,4.103534783595,4.080714718152,3.934686229961,3.992867448893,4.018360453218,3.965358236034,4.023220470823,3.932661105721
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Morelos<C1>,1.348908618139,1.37059063048,1.354393948352,1.345280404397,1.334005185182,1.353588795934,1.371275661577,1.371236700932,1.375261714352,1.453929849123,1.528367493684,1.364138544513,1.459427436703,1.539606463268,1.53275814388
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Nayarit<C1>,1.09574234556,1.092608866342,1.043757060311,1.047000903065,1.040362597821,1.015537830377,1.040662546252,1.043585434284,0.993583278586,0.933183058233,0.914812678045,0.981971559161,0.991547029143,1.027359703518,1.028278905184
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Nuevo León<C1>,4.693322836255,4.6642852792,4.628152495662,4.600319350259,4.61075173743,4.79804966386,4.674526776175,4.752898023245,4.701433107201,4.934651546016,4.692784781383,4.52298105039,4.674368295106,4.463183949435,4.422323302187
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Oaxaca<C1>,2.946308244035,3.131794426037,3.253971032317,3.344096540227,3.295229396873,3.172672051586,3.111915070629,3.01045679509,2.871414167828,2.631433135918,2.605864712362,2.649724981892,3.034231220623,2.807583525273,2.787203509622
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Puebla<C1>,4.291651569076,4.314123709233,4.265162888217,4.243295067705,4.212859828409,4.176306184958,4.336274435957,4.395553563291,4.401645779254,4.492028986843,4.60489583008,4.56227651375,4.455230627905,4.232256350917,4.278821753426
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Querétaro<C1>,1.592339499853,1.572885255451,1.591863644808,1.517935236557,1.479711972093,1.468288551334,1.504039998047,1.52838867974,1.634192110313,1.631079029153,1.638729487645,1.685813073617,1.803017781974,1.765211509213,1.786514442924
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Quintana Roo<C1>,0.856832584423,0.869059548247,0.886270022068,0.94266531524,0.988390361716,1.025471617722,1.049696309606,1.072441340797,1.114507778444,1.061398031643,1.047184784562,1.026088894751,1.122625100205,1.08174429429,1.059777810268
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,2.224033263569,2.173581130041,2.108727472201,2.204883399603,2.199503825833,2.287407865367,2.31366615285,2.275093487967,2.231524439712,2.14806851878,2.155334933437,2.156638747945,2.363251652391,2.328455051904,2.25834222907
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Sinaloa<C1>,2.921914667798,2.860049637683,2.873200726488,2.745199712981,2.769570393845,2.784967963696,2.769647464437,2.820042744544,2.832330134691,2.878287238691,2.862760950001,2.987412365477,3.082091865475,2.965426920693,2.929911655036
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Sonora<C1>,2.40921743025,2.435280360879,2.483953628594,2.602352951056,2.591756653832,2.540971455195,2.6995281422,2.743559894152,2.724525976369,2.734408343126,2.540988838635,2.688374901014,2.526440039743,2.635173120418,2.657543093502
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tabasco<C1>,2.049576604049,2.020748106066,2.104163666066,2.047823154763,2.024518340842,1.981844359948,1.960201672854,1.978171691541,1.964332025133,1.901955827328,2.088475267185,2.035516842779,1.989510180968,1.945407071519,1.901968860626
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tamaulipas<C1>,3.068961950582,2.976075958483,2.96871403553,2.863605977623,2.903649012253,2.852900645158,2.866048172997,2.823907145135,2.8404974698,2.852487214332,2.912258026745,2.989340454886,3.079525116373,3.086814706415,3.113043466218
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tlaxcala<C1>,0.880462763791,0.84888675266,0.856565200694,0.846921329571,0.855688319198,0.884426179979,0.876658863217,0.876515918931,0.860307568072,0.834142824648,0.834163899309,0.842518266005,0.909703436264,0.873486915093,0.856906276404
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,6.285290791884,6.32614547266,6.214842482735,6.474844480649,6.474855256127,6.738997690894,6.509131834294,6.608511294894,6.167786189449,6.081964454819,6.132067897889,6.110099297998,6.26833193848,5.883104103574,5.764000637082
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Yucatán<C1>,1.724920861413,1.709916297303,1.757940864608,1.703233491361,1.703790735557,1.732701284351,1.730860321216,1.730175421065,1.711851310268,1.689641594563,1.661339722664,1.673687423646,1.664090949195,1.745058239863,1.704930337792
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Zacatecas<C1>,1.42309910817,1.381196283214,1.388375150432,1.364332028839,1.385104861041,1.313716014363,1.418639729647,1.423820151832,1.444803146093,1.356545873041,1.379355354142,1.348280518729,1.339010450295,1.370633756822,1.378865916123
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,90.468050854977,91.632446107565,93.367142631598,93.327165138615,95.045423728581,96.179033828254,96.520910870423,96.567440315231,98.134648909399,99.50840919456,100,100.475556466905,100.387155491417,101.42202985922,102.648879412332
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Aguascalientes<C1>,91.991108670685,94.393147901692,92.086160375369,93.136688346262,97.380223487221,96.69674662811,99.069843303821,97.727410170284,99.190490090722,99.93745873344,100,98.139975895439,107.671347572813,110.1731359913,111.340343373594
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Baja California<C1>,82.079470164913,81.707863272615,87.33324759853,83.021580029782,84.782900435053,90.359722809018,87.738991803696,88.320165810377,93.286550053673,97.305826289659,100,97.364374530206,96.030345322161,100.010386139991,102.331978320257
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Baja California Sur<C1>,73.436195205344,75.384046426946,82.772499363843,80.551212462234,80.447635286486,72.178305957659,80.65481203789,89.726192481516,93.586144671151,96.704816697071,100,96.529627014648,103.199647694243,110.107824198352,115.71620122644
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Campeche<C1>,90.569699415114,93.301661588831,98.599315570976,97.113491077105,98.019104459577,97.465936781659,97.217115616432,99.499246955456,105.421309362494,100.826784650838,100,98.554650751318,103.205222259623,103.632361064361,103.687293038617
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,92.15551618949,95.92329395359,98.688088976944,98.466612681182,100.580188785062,100.621137185766,102.59464638872,101.44447311256,101.229651791122,99.757483987288,100,101.794331049167,99.174189547541,100.445839538134,98.449003556631
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Colima<C1>,95.677888172277,94.205514894898,96.199052845851,93.960011369194,96.432831890588,99.371893848514,96.55895888281,98.018040235242,94.180414891972,96.817022859603,100,98.273073820342,100.102406339997,103.192799789336,104.229319144134
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Chiapas<C1>,86.527488131207,88.400919580061,90.119585555071,89.908654765515,96.700403510938,91.992029580129,95.439540528546,95.961741431986,98.74876744723,95.326072124847,100,105.484590621815,98.199914228224,104.122494351164,109.865968800496
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Chihuahua<C1>,84.052954649089,85.743437157969,87.736939679066,97.38642325606,98.441271541819,108.971603714713,100.631115094678,101.240890154928,105.835858367654,109.880133959046,100,102.157462646596,101.359108011991,103.748699161196,106.048845473939
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Ciudad de México<C1>,98.970578139897,98.785383080088,99.798186564546,96.537090088919,99.875198884372,100.770914851462,99.852488266965,95.359674528009,99.253382243198,103.030015124381,100,98.215093655798,95.313651890426,97.357936167491,100.228932578258
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Durango<C1>,92.32663950623,90.736086057936,93.329175310069,94.657913881629,93.292457871029,95.061422286792,95.123911314695,92.306664927259,95.611791318964,96.267848514181,100,99.944010926496,99.589224791885,94.472811247623,95.955211662525
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Guanajuato<C1>,86.950348014154,86.920317479697,89.001740787734,88.505036567194,88.052972551764,89.951004752854,92.963509827933,94.111954487967,96.615718547112,97.374335733181,100,97.605066925484,96.353010776168,99.922375370209,101.012450995535
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Guerrero<C1>,107.80880775914,111.550429782966,109.845053702082,107.037783264523,102.786368712402,98.080330977082,104.170591705238,102.195217239348,102.545161220166,101.39774118815,100,99.064564033937,99.467161355043,105.496678538595,106.614448702835
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Hidalgo<C1>,89.71279148298,92.20164324723,94.565887868581,96.469744279952,93.55103298688,93.35355359288,91.439431447723,91.407016240033,92.478666586524,95.191436656739,100,104.473952748845,101.458477792037,105.472751499634,108.356988930151
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Jalisco<C1>,89.753879064812,91.517202038165,91.813640225064,91.178652944468,93.545694779803,92.803265534512,93.919522492767,95.933408274855,96.25073345126,98.130957700262,100,98.103795747384,96.919578174517,99.107034966062,98.676172725295
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|México<C1>,81.316460726577,82.686381996951,86.247636342924,88.949640814468,89.675414231488,90.417639461965,90.070089738266,91.358895002229,93.829888248861,97.175955188488,100,104.006322310995,100.786946454181,103.503078056349,105.172917841632
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,88.597011610861,92.708435048914,90.070922467298,90.111120276121,92.896506332173,93.976661208017,95.619826790365,99.243928171517,100.293714051616,98.058443570864,100,101.117056298393,99.695529319489,102.193020916627,101.101091077456
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Morelos<C1>,79.845412813844,82.173019644814,82.739192947842,82.147262996466,82.958508739327,85.180339893166,86.600098769948,86.639384063355,88.303909926222,94.661949409765,100,89.67907255571,95.858993090439,102.167844667113,102.943766161952
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Nayarit<C1>,108.360625755497,109.441446827887,106.527398079985,106.812715352232,108.089564469736,106.768795061305,109.799196364032,110.160666284641,106.584603106587,101.506640474721,100,107.851739715977,108.807615133141,113.899718518345,115.380645539382
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Nuevo León<C1>,90.478423539367,91.075957962556,92.081225607762,91.488270545703,93.38396559966,98.336446785449,96.145381334023,97.804441832679,98.315501102127,104.637086111757,100,96.839948793308,99.993193535418,96.459820101387,96.732868119021
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Oaxaca<C1>,102.287261035222,110.126202101937,116.588545848984,119.766405588429,120.18907690141,117.099146063863,115.264954371459,111.560705934718,108.135015565698,100.484773447702,100,102.166697594447,116.889353425237,109.27306347935,109.792083832912
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Puebla<C1>,84.314035915171,85.846395417978,86.478844782948,85.998622798094,86.95376883114,87.22740071912,90.890472615848,92.17740683791,93.803199705199,97.069439794215,100,99.545633254194,97.124440225572,93.214710133207,95.380280988171
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Querétaro<C1>,87.907035259465,87.950649872437,90.696946076495,86.447820436451,85.822493855265,86.17564723957,88.587720970138,90.065250989875,97.862929913173,99.04385115746,100,103.362396263663,110.451314751756,109.250084132276,111.906026591129
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Quintana Roo<C1>,74.023204848458,76.045845387584,79.019959782174,84.012184709777,89.709077255012,94.18478081889,96.752402664909,98.896504891759,104.443677139705,100.859018587837,100,98.451442576852,107.619153901277,104.769190436136,103.883293812026
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,93.351595276583,92.408169453878,91.348149938915,95.472640448516,96.993172557896,102.072617600708,103.611351098494,101.933092255187,101.603636644391,99.172930308246,100,100.536336574066,110.071111182535,109.568417481857,107.554652201512
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Sinaloa<C1>,92.337407620477,91.545661292406,93.707629356583,89.494621250794,91.951439965357,93.565454003719,93.381494552444,95.126458050933,97.091489026821,100.048096690392,100,104.850500988341,108.078334426815,105.059284707578,105.056675502893
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Sonora<C1>,85.776529863734,87.820415828713,91.271417333666,95.580987967906,96.94438858583,96.178375847221,102.54311677556,104.265926831912,105.22297306868,107.082967140851,100,106.303483141692,99.812374321822,105.18133839848,107.357347025776
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tabasco<C1>,88.783048264776,88.660897658415,94.068506444202,91.510554490203,92.134777258297,91.268438143697,90.592622247591,91.46719607249,92.301324634633,90.621422101299,100,97.92775173805,95.630181035275,94.474249801307,93.482060950413
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tamaulipas<C1>,95.335991271208,93.640438921725,95.177125186806,91.768045795132,94.764457061893,94.218721397434,94.989378590672,93.637817181448,95.716526271699,97.466111292099,100,103.134970498958,106.152945191666,107.501124711066,109.725999700077
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tlaxcala<C1>,95.489327884562,93.249743460499,95.874498204404,94.754480324269,97.497936490857,101.974270947597,101.437993265342,101.470345044726,101.210303175168,99.505895173013,100,101.481845091304,109.47793399226,106.203128734807,105.447465548605
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,92.728589517776,94.532577548869,94.627472197145,98.544062158942,100.358536736312,105.698485025605,102.456030181606,104.070442576458,98.706267172641,98.695353305743,100,100.115595139744,102.617913476907,97.304265052737,96.487549743559
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Yucatán<C1>,93.93035396811,94.311723739335,98.796118099536,95.680583055569,97.474050729468,100.310329770818,100.559935162063,100.568601008737,101.118347455672,101.203591830282,100,101.222328551073,100.553399518284,106.53290624125,105.342204404661
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Zacatecas<C1>,93.337081052376,91.754741521477,93.977683348456,92.310687145997,95.441597432307,91.602165175713,99.26984985505,99.680381214866,102.790951627676,97.862904885489,100,98.211990830353,97.450921457409,100.780743260247,102.612456409293
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,NA,1.287078964987,1.893102932117,-0.042817517872,1.841113021502,1.192703504495,0.355459010723,0.048206595222,1.622916159994,1.399872828229,0.494019359187,0.475556466905,-0.087982568693,1.030883246703,1.209647997398
