Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Quintana Roo<C1>,268.459,294.322,321.925,334.77,357.239,383.814,363.702,370.216,385.769,407.43,403.437,414.417,447.591,507.581,551.341
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,30.75,29.609,28.245,30.917,32.121,30.538,31.497,33.97,36.225,39.058,37.994,38.105,40.05,43.683,46.387
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Sinaloa<C1>,2643.067,2661.72,2765.663,2886.927,2911.404,3031.132,2924.114,2946.999,3050.115,3239.158,3137.107,3171.956,3343.511,3719.123,3823.433
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Sonora<C1>,99.194,101.9,107.244,113.5,115.5,116.583,107.114,112.38,118.558,126.293,124.285,122.93,126.975,138.212,142.81
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Tabasco<C1>,16.161,16.977,18.175,19.31,19.579,20.842,20.252,20.662,21.72,23.695,23.711,23.902,24.021,24.802,23.724
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Tamaulipas<C1>,0.125,0.125,0.128,0.136,0.136,0.135,0.124,0.128,0.131,0.137,0.132,0.131,0.136,0.148,0.153
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Tlaxcala<C1>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,252.274,250.467,253.081,265.784,270.854,273.598,274.354,281.373,289.383,308.227,296.332,291.033,296.556,313.406,310.965
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Yucatán<C1>,57.375,53.584,47.004,50.515,52.394,47.892,53.427,57.496,58.733,62.616,60.37,60.16,62.784,67.117,69.052
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Zacatecas<C1>,1.646,1.661,1.727,1.74,1.756,1.877,1.812,1.872,1.982,2.084,2.009,2.05,2.169,2.371,2.466
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Aguascalientes<C1>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Baja California<C1>,0.146395243296,0.144791533175,0.139332067271,0.129010503177,0.127888361412,0.114035804751,0.113825473846,0.112764131276,0.114333213274,0.11030823412,0.108928939353,0.104664469851,0.107836317352,0.118587625523,0.121298704799
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Baja California Sur<C1>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Campeche<C1>,0.532182144789,0.536116167153,0.54802249086,0.527277259473,0.545634029244,0.530191027222,0.566602883658,0.543627462128,0.567503701302,0.593732453803,0.588219146882,0.527778197903,0.474203102797,0.453835213594,0.426338578086
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,0.063941750985,0.062606637096,0.062609275893,0.056027664277,0.055441140293,0.051881499741,0.049672775999,0.05047374136,0.053748074936,0.053469312676,0.053194768904,0.050128555205,0.050834281488,0.056227968082,0.056640244644
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Colima<C1>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Chiapas<C1>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Chihuahua<C1>,0.073046715007,0.071260113461,0.071839118966,0.06600919252,0.065011175757,0.05811274193,0.054177554399,0.05393603048,0.054222887575,0.052658694121,0.052486124415,0.049734451435,0.050977671641,0.056918848697,0.057193022961
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Ciudad de México<C1>,58.241196533224,59.057089645004,58.96840132924,61.936258526247,61.412743016676,63.046415974442,62.277859488555,62.68574044085,61.870876086702,63.140629888432,63.785540386694,66.03856154765,65.799110751627,62.183456121255,61.434975397458
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Durango<C1>,1.323151006508,1.29097932604,1.270744961941,1.112057452837,1.100734815544,1.026277922122,1.04460705251,1.019059291485,1.033638483168,1.025545481091,1.013473277464,0.949647713529,0.948086791666,1.049019446624,1.053160866499
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Guanajuato<C1>,0.435898967451,0.429031710072,0.428655412422,0.392759256838,0.394014871678,0.37346246914,0.383394774116,0.380337821552,0.389936897281,0.380037755266,0.383440789154,0.374389296488,0.384962016047,0.430137116409,0.442704136833
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Guerrero<C1>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Hidalgo<C1>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Jalisco<C1>,1.422943750853,1.404987180997,1.399158745737,1.282010597518,1.287997933606,1.225744752029,1.269680517238,1.232251993512,1.25054673542,1.197927972043,1.18623439176,1.114015809504,1.123321425424,1.247834468415,1.280117384331
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|México<C1>,1.250608367086,1.182416129858,1.11706710696,1.042014727231,1.073549356648,0.989409140248,1.040174660793,1.030874707473,1.049316844228,1.029790905616,1.000091946899,0.917048522613,0.913834345252,0.995057408363,1.009956260195
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,0.330256418036,0.326267823336,0.324890773986,0.297509230112,0.304083907097,0.291157845774,0.31781114666,0.310343869157,0.311854078098,0.298259817112,0.282311361297,0.260298318396,0.259462998537,0.285072011716,0.289337453192
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Morelos<C1>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Nayarit<C1>,0.009588497343,0.009624910811,0.009890925559,0.009080988223,0.009351859827,0.009242649889,0.009809688172,0.009680604753,0.009848186771,0.009538350777,0.00934172532,0.008848764494,0.008902056258,0.009777397969,0.009813280079
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Nuevo León<C1>,30.325972565647,29.733300074296,29.917255104525,27.894967371845,28.334819767818,27.208455486603,27.566703811376,27.420962527469,28.115616448116,27.08744383587,26.577320194644,24.937282305382,25.164867031246,27.877124989432,28.479189654334
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Oaxaca<C1>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Puebla<C1>,0.334450200493,0.310114256265,0.289242943227,0.259797324802,0.259479253743,0.234591534768,0.253834245044,0.257368010704,0.261547798297,0.257998371113,0.251685979661,0.23170825641,0.233539047769,0.255770545642,0.266746790223
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Querétaro<C1>,0.1866802056,0.182769994129,0.177344310161,0.168535217703,0.173896310131,0.161706843844,0.17040342236,0.177880804195,0.189623227462,0.189403307376,0.191225670071,0.18051809707,0.184495659847,0.207024309095,0.218303486234
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Quintana Roo<C1>,0.424211998706,0.453832585671,0.479322024773,0.43628622665,0.461188439098,0.459753554252,0.470128239214,0.456317133851,0.460221097818,0.442721605944,0.446011554797,0.427547911309,0.442621668819,0.503124638917,0.538461748815
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,0.048590358156,0.045655876996,0.042054672951,0.040292323892,0.041467571716,0.036580098797,0.040713631353,0.041870402784,0.043216301124,0.042441205814,0.042003492523,0.039312366916,0.039605349161,0.043299480481,0.045303405954
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Sinaloa<C1>,4.176506411715,4.104264274948,4.117863443348,3.76236367489,3.758564620164,3.630856900493,3.779766308901,3.632382547327,3.638776764774,3.519734019753,3.468164721216,3.272460257575,3.306390026912,3.686470566201,3.73411812228
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Sonora<C1>,0.156743804453,0.157125666718,0.15967822078,0.147917933879,0.149108201276,0.139649540182,0.13845762799,0.138516216215,0.141439288577,0.137232505656,0.137400749282,0.126825069283,0.12556527365,0.136998553126,0.139473977717
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tabasco<C1>,0.025537196038,0.026177845377,0.027061203076,0.025165597385,0.025276099332,0.024965695826,0.026178126875,0.025467361269,0.025911885726,0.025747462025,0.026213212908,0.024659341137,0.023754309418,0.024584248217,0.023169810569
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tamaulipas<C1>,0.000197521781,0.00019274493,0.000190582338,0.000177240872,0.000175573293,0.000161710437,0.000160284798,0.00015776896,0.000156282552,0.000148866947,0.00014592991,0.000135150769,0.000134490075,0.000146700618,0.000149425941
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tlaxcala<C1>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,0.398636878486,0.386209954523,0.376818505402,0.346380794169,0.349667123364,0.32773075744,0.354635286419,0.346811917645,0.345232929421,0.334925637374,0.32760380445,0.300254456916,0.293263518745,0.31065441887,0.303700899661
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Yucatán<C1>,0.090662497535,0.082624354518,0.069985407944,0.065833254889,0.067639611235,0.057367676062,0.069060773481,0.070867844523,0.070068268156,0.068039800893,0.066740823383,0.062066185374,0.062086947359,0.066527739199,0.06743895462
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Zacatecas<C1>,0.002600966814,0.002561194626,0.002571372639,0.002267640572,0.002266961051,0.002248374008,0.002342226244,0.002307371034,0.002364519222,0.002264516179,0.002221009014,0.002114954788,0.00214491891,0.002350183555,0.002408394574
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,69.962513590967,71.696414091952,74.25021294988,84.829208331453,85.634908371439,92.29243429807,85.526309985443,89.693050031639,92.668297787184,101.740219708314,100,107.157644312272,111.79414490064,111.532170862301,113.197234455737
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Aguascalientes<C1>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Baja California<C1>,94.026245547087,95.300971267926,94.974170565609,100.467873055181,100.539931595133,96.619338076341,89.370857902589,92.850980909561,97.265835117882,103.028488496006,100,102.962519410135,110.672783184987,121.42168454598,126.051699465143
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Baja California Sur<C1>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Campeche<C1>,63.297498449452,65.345725186536,69.176236209521,76.04055857312,79.435224688481,83.187738455466,82.383333020091,82.893604225008,89.404777566862,102.693818482531,100,96.146935553593,90.1247956096,86.051647339636,82.04484372357
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,84.097096660224,84.381819315419,87.391150736746,89.346800507097,89.251200199514,90.013924392626,79.863665648316,85.105056424964,93.63218820791,102.26531163622,100,100.98094228651,106.833343724671,117.891805391026,120.5291269198
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Colima<C1>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Chiapas<C1>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Chihuahua<C1>,97.369197067992,97.341814811694,101.628191086022,106.685483191507,106.070435588508,102.186367849018,88.282500631898,92.170781026203,95.734686999747,102.074732496419,100,101.539725334906,108.581177858286,120.951638722723,123.348639312495
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Ciudad de México<C1>,63.881257089104,66.381526731362,68.642772789355,82.369824664678,82.449322984317,91.222982023428,83.504748624175,88.146548881544,89.886653539311,100.711564383179,100,110.942646974789,115.323242181627,108.730847318666,109.025795998417
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Durango<C1>,91.340316843218,91.328099518834,93.098738888507,93.080849234945,93.00819978816,93.458495458319,88.153667760772,90.187415937718,94.512130603198,102.952120087572,100,100.409171283615,104.581496644054,115.444007020598,117.630035419332
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Guanajuato<C1>,79.534020107312,80.221082404228,83.005659686483,86.890747580289,87.99644791964,89.890698566194,85.516046350036,88.967215336222,94.238248870513,100.837276084869,100,104.628083923665,112.237666467727,125.114822727548,130.692626838389
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Guerrero<C1>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Hidalgo<C1>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Jalisco<C1>,83.923314144162,84.917907811829,87.577830775554,91.678292937285,92.981274015588,95.366453526138,91.542691945301,93.172513352737,97.69236002576,102.743147490077,100,100.633829791398,105.865045792129,117.323935392418,122.156083731516
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|México<C1>,87.48766066014,84.767202393915,82.934844969253,88.385157639558,91.924848584002,91.306582713096,88.954121422421,92.45379587388,97.229465846144,104.761520494082,100,98.259724726324,102.151936654555,110.970709474734,114.313744780998
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,81.844276578831,82.859693847582,85.448949142985,89.395879591014,92.239282903161,95.184502061771,96.280980408282,98.599248912333,102.365652032597,107.487772308439,100,98.802097406437,102.7462866586,112.622815364794,116.014457850198
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Morelos<C1>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Nayarit<C1>,71.810650887574,73.869822485207,78.615384615385,82.461538461539,85.727810650888,91.313609467456,89.810650887574,92.94674556213,97.692307692308,103.881656804734,100,101.502958579882,106.532544378698,116.733727810651,118.91124260355
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Nuevo León<C1>,79.830519113469,80.210155833415,83.581134069132,89.034860597501,91.297756010301,94.484115477349,88.710164839107,92.54017131447,98.031942212491,103.693015963036,100,100.545141790983,105.852838837503,116.986823528492,121.297613333516
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Oaxaca<C1>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Puebla<C1>,92.968931876782,88.340558989023,85.329942326529,87.56308722179,88.286531289944,86.023956672421,86.256319703419,91.717949055833,96.299322237889,104.291907704877,100,98.651943020544,103.733621481062,113.342206174971,119.970921677406
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Querétaro<C1>,68.299493559651,68.526119834424,68.860277964064,74.763545544944,77.874453668802,78.045579631385,76.213491200888,83.433734939759,91.891751266101,100.770644959878,100,101.157412760447,107.859653585551,120.746710450246,129.226117521911
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Quintana Roo<C1>,66.542979449084,72.953645798477,79.795606253269,82.979498657783,88.548893631472,95.136043545832,90.150878575837,91.765504899154,95.620629738968,100.989745610839,100,102.721614527175,110.944459729772,125.814191559029,136.660990439647
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,80.93383165763,77.93072590409,74.340685371374,81.373374743381,84.542296152024,80.375848818235,82.899931568142,89.408854029584,95.344001684477,102.80044217508,100,100.292151392325,105.411380744328,114.973416855293,122.090330052114
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Sinaloa<C1>,84.251732567617,84.846324973933,88.159664302174,92.025136535031,92.805377693525,96.621887618114,93.210528043832,93.940021809903,97.226999270347,103.253028984985,100,101.110864245306,106.579437679365,118.552634640769,121.87767264553
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Sonora<C1>,79.81172305588,81.988976948143,86.28877177455,91.322363921632,92.931568572233,93.802952890534,86.184173472261,90.421209317295,95.392042483003,101.615641469204,100,98.909763849218,102.164380255059,111.205696584463,114.905258076196
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tabasco<C1>,68.158238792122,71.599679473662,76.652186748766,81.438994559487,82.573489097887,87.900130741006,85.411834169795,87.140989414196,91.603053435115,99.93252077095,100,100.805533296782,101.30741006284,104.601239930834,100.054826873603
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tamaulipas<C1>,94.69696969697,94.69696969697,96.969696969697,103.030303030303,103.030303030303,102.272727272727,93.939393939394,96.969696969697,99.242424242424,103.787878787879,100,99.242424242424,103.030303030303,112.121212121212,115.909090909091
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tlaxcala<C1>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,85.132216567904,84.522427547481,85.404546252177,89.69129219929,91.402211033571,92.328199451966,92.583318710095,94.951945790532,97.654995073094,104.014078803504,100,98.211802977741,100.075590891298,105.761780705425,104.938042465883
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Yucatán<C1>,95.038926619182,88.759317541825,77.859864170946,83.675666721882,86.788139804539,79.330793440451,88.499254596654,95.239357296671,97.288388272321,103.720390922644,100,99.652145105185,103.998674838496,111.176080834852,114.381315222793
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Zacatecas<C1>,81.931309109009,82.677949228472,85.963165754107,86.610253857641,87.406669985067,93.429566948731,90.19412643106,93.18068690891,98.656047784968,103.733200597312,100,102.040816326531,107.964161274266,118.018914883026,122.747635639622
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,NA,2.478327910175,3.561961766529,14.247764364951,0.949790827751,7.774313131456,-7.331179813477,4.871881000016,3.317144142713,9.789671481788,-1.710454049837,7.157644312272,4.326803391512,-0.23433609924,1.492899833799
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Aguascalientes<C1>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Baja California<C1>,NA,1.355712666631,-0.34291434596,5.784417444085,0.071722967513,-3.899538677408,-7.502100840336,3.894024393013,4.754773902304,5.924642883228,-2.939467073831,2.962519410135,7.488417939871,9.712325877833,3.813169728682
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Baja California Sur<C1>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Campeche<C1>,NA,3.235873118619,5.861915239368,9.92294860161,4.464283507461,4.723992135354,-0.966975963418,0.619386453802,7.85485611674,14.863904678618,-2.623155436556,-3.853064446407,-6.263475699271,-4.519453544847,-4.656277642486
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,NA,0.338564191277,3.566326781932,2.237812128418,-0.106999139354,0.854581441378,-11.276320650165,6.562922868741,10.019536019536,9.220251703549,-2.215131993416,0.98094228651,5.795550433225,10.351133158253,2.23706942143
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Colima<C1>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Chiapas<C1>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Chihuahua<C1>,NA,-0.028122093149,4.403427532782,4.976268938216,-0.576505429417,-3.661781643434,-13.606381663025,4.404361415313,3.866633149751,6.622516556291,-2.032562266565,1.539725334906,6.934677536457,11.392822502425,1.981784302457
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Ciudad de México<C1>,NA,3.91393306298,3.406438762917,19.997810865606,0.09651388717,10.641274811656,-8.460843120948,5.558726101027,1.974104125285,12.042845536722,-0.706536918116,10.942646974789,3.948522345815,-5.71644946695,0.271264951046
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Durango<C1>,NA,-0.013375609814,1.938767344335,-0.019215785064,-0.078049832358,0.484146205587,-5.676132139226,2.307048848455,4.795252885909,8.930059486024,-2.867468960388,0.409171283615,4.155322972096,10.386646515028,1.893583266166
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Guanajuato<C1>,NA,0.863859636403,3.471129033418,4.680509628476,1.27251792641,2.152644443426,-4.866635020014,4.035697548574,5.924692050179,7.002493460403,-0.830323980751,4.628083923665,7.272982796487,11.473114743992,4.458148114862
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Guerrero<C1>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Hidalgo<C1>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Jalisco<C1>,NA,1.185122010266,3.132346323957,4.682077787745,1.4212536431,2.5652256713,-4.009545746387,1.780394887677,4.851051571306,5.170094634816,-2.669907976434,0.633829791398,5.198267830584,10.824053883459,4.118638130349
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|México<C1>,NA,-3.109533671032,-2.161634892876,6.571800637387,4.004847690468,-0.672577524391,-2.576442158685,3.934246548105,5.165466628086,7.746679036432,-4.545104415844,-1.740275273676,3.961146786307,8.632996210342,3.012538463607
