Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Durango<C1>,6489.312,6847.449,7161.582,7447.438,7485.741,6205.132,5863.992,6130.308,6709.335,7528.627,9799.896,9807.035,9901.05,9075.709,8128.737
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Guanajuato<C1>,3016.255,2660.32,2885.362,3494.641,3065.186,3013.236,2210.085,2048.977,1926.947,2623.729,3125.736,2739.633,2931.41,2876.532,3032.254
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Guerrero<C1>,1074.506,1042.364,1310.895,1457.177,2657.59,4603.387,3427.466,3670.044,3267.007,4508.721,5003.345,3829.318,4228.759,6969.105,7085.061
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Hidalgo<C1>,1531.617,1782.354,1516.294,1494.261,1726.577,1994.477,1559.273,1922.296,1974.475,2175.549,2362.449,2413.714,2867.187,2551.883,2526.144
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Jalisco<C1>,2087.437,1918.686,2143.549,2097.356,1709.092,1543.197,1573.037,2149.883,2934.77,3096.575,2943.175,3103.379,2879.404,2793.483,2979.041
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|México<C1>,3004.357,2978.916,3250.879,3331.376,3491.849,3416.498,3534.49,3860.164,3815.036,3987.786,4682.517,4488.16,4484.554,4712.715,4476.358
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,2681.673,3208.555,4250.879,3933.357,2442.269,1995.326,1734.291,1888.441,1981.581,2287.647,2926.006,2506.191,2242.773,2206.65,2153.561
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Morelos<C1>,1478.607,1334.799,1460.936,1306.763,1319.987,1415.914,1685.164,1874.574,1540.46,1188.323,1101.34,1181.785,1025.554,950.062,1247.636
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Nayarit<C1>,764.413,1468.894,1492.279,1329.921,1359.194,1378.526,1252.572,1124.764,1132.872,1212.441,1215.345,1426.148,1425.943,1470.504,1342.362
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Nuevo León<C1>,6678.656,7113.866,6968.756,6640.076,7905.774,7200.81,6529.186,6795.624,6542.855,6821.491,6258.777,6622.04,7723.278,7376.039,7643.859
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Oaxaca<C1>,193.059,193.413,299.919,337.483,153.368,160.13,181.306,199.782,729.719,1784.154,2067.554,3192.632,3469.938,3616.061,3711.153
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Puebla<C1>,2539.768,2547.134,3032.682,3380.263,3876.023,3665.986,2327.561,2358.009,2686.396,2696.726,2192.788,2285.998,2292.753,2489.589,2300.355
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Querétaro<C1>,813.088,754.635,803.905,817.316,1050.376,1122.539,1583.538,1641.854,1708.526,1858.043,2374.147,2630.825,2137.514,2037.391,2186.323
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Quintana Roo<C1>,1949.069,2665.862,2201.54,2838.715,2086.363,2165.615,2105.018,1820.4,1295.948,911.92,916.112,1384.4,1437.21,1293.939,1521.63
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,4966.159,5273.373,5558.455,6051.122,6322.495,7627.057,7577.286,7425.097,7921.072,8329.629,8335.705,7134.15,7821.814,7210.815,6792.195
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Sinaloa<C1>,2445.725,2489.286,2071.032,1721.506,2108.155,2446.658,2456.391,2686.265,2576.671,2408.953,2592.912,2536.056,3458.585,3629.101,3421.369
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Sonora<C1>,24716.332,28013.886,32780.616,28307.479,32672.37,24218.645,20963.757,23765.093,37868.74,42901.508,44520.787,44150.943,53733.884,64648.051,62980.525
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Tabasco<C1>,682.034,549.005,634.608,636.744,576.5,633.161,678.408,649.381,748.437,794.351,731.268,733.553,761.34,539.386,436.201
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Tamaulipas<C1>,207.855,179.534,202.282,192.958,209.254,212.402,167.301,165.12,158.245,144.863,148.156,157.422,167.709,170.796,162.972
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Tlaxcala<C1>,381.286,435.865,360.211,459.173,478.911,479.74,442.843,496.011,432.857,543.956,402.123,369.007,344.837,359.188,364.476
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,2141.091,2173.346,2036.387,2552.273,3227.393,2284.589,2236.631,2908.206,2689.419,2736.692,2718.592,2709.062,2292.543,2178.931,2084.161
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Yucatán<C1>,770.032,730.46,728.556,794.39,877.947,768.158,780.408,886.396,775.862,974.824,842.167,930.59,933.63,905.502,970.327
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Zacatecas<C1>,10922.261,11261.644,12379.315,11854.104,12999.005,17598.344,22307.173,31303.483,31641.867,32035,28211.993,32265.353,32434.123,24082.787,23241.705
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Aguascalientes<C1>,0.56910307319,0.527163590628,0.412799012969,0.436392284317,0.477545149986,0.423610329171,0.495325167085,0.388768394113,0.336404389343,0.328774325098,0.573511853334,0.572591612938,0.446337852481,0.397005324622,0.405693482573
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Baja California<C1>,0.662814125945,0.637052161169,0.510861123815,0.508077731873,0.504176187898,0.491038964287,0.409012537644,0.360752424227,0.317734288949,0.290817239792,0.268663166987,0.257020037305,0.290664569051,0.286002827757,0.302512670727
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Baja California Sur<C1>,1.905071489735,2.115764442989,1.935277686172,1.779706089267,1.742947853142,1.988287378839,2.107053200891,1.77614627768,1.623721653871,1.567786060897,2.130788260903,2.185232427577,2.232677332681,2.429419790928,2.373038940349
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Campeche<C1>,0.17427270946,0.170817478005,0.170710756252,0.193391726166,0.170175262848,0.13579482293,0.147963691626,0.138734940482,0.111993423331,0.102433757926,0.095182957238,0.076612038714,0.072409217214,0.060294101464,0.046544442797
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,11.702219055835,10.497008615646,11.368550410444,10.931219106047,10.651274996081,10.812830915424,10.066994061763,10.865851882522,10.736535207724,10.015662911568,9.196604502731,9.167676243849,7.533279130672,7.522680029973,7.719818446046
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Colima<C1>,1.654254426688,1.459619590466,1.351514002408,1.447124023355,1.467067212749,1.350553960373,1.339675606593,1.325395309073,1.122245715372,1.097493759269,1.067074066931,0.975526888214,0.806058090745,0.806070502367,0.827416678852
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Chiapas<C1>,0.987582834806,0.654032056331,0.787110712943,0.793444863686,0.752500381759,0.622259149918,0.563654264753,0.549964524378,0.453356406269,0.469603239725,0.358389099793,0.386126403825,0.406946784179,0.344838571613,0.305711522039
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Chihuahua<C1>,6.462502545663,5.749967261016,8.279367125156,10.116205254271,9.72104918042,9.594595859464,8.749199139614,7.79749017492,7.445125071374,8.463794994021,9.299400710565,8.522838700486,7.28871861686,8.486207193028,10.467819799893
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Ciudad de México<C1>,0.113229774637,0.107214381856,0.085698909566,0.100083897993,0.091754152829,0.080823241315,0.089781389074,0.06790259456,0.070850686014,0.0706689338,0.058280589245,0.066013042838,0.058705833908,0.065004844417,0.06555050137
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Durango<C1>,6.03042640146,6.101756292354,5.62981368026,5.934888846317,5.582086421652,4.807965497317,4.784939717878,4.364587657431,4.240773174505,4.374106278433,5.566594349212,5.504380614275,5.302402817143,4.686837559841,4.177127873966
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Guanajuato<C1>,2.802963362762,2.370609010695,2.26822096851,2.784891380469,2.285696653202,2.33476656472,1.803400055182,1.458807571261,1.217966481968,1.524377485006,1.775498878226,1.537669925255,1.569885683054,1.485485951531,1.558189507711
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Guerrero<C1>,0.998523318177,0.928849721396,1.030511778596,1.161229341474,1.981753984451,3.566874301271,2.796766809211,2.612956599347,2.064978965355,2.619551325069,2.842029344409,2.149275878499,2.26466724586,3.598954425762,3.640812317073
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Hidalgo<C1>,1.423310143467,1.588254214774,1.191978630489,1.19078170807,1.287501401349,1.545394457554,1.272346092681,1.368614659415,1.248007531854,1.263986453299,1.341932123943,1.354741830737,1.535491733309,1.31783214873,1.29811390331
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Jalisco<C1>,1.939825854603,1.70973955024,1.685072025218,1.671390178898,1.274462908422,1.195726042824,1.283577334176,1.530649488855,1.854981736542,1.799099377501,1.671799509275,1.741829126372,1.542034418702,1.442598153729,1.530844853116
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|México<C1>,2.791906718649,2.654509649856,2.555558683412,2.65478494286,2.603857505804,2.647228859217,2.884096974116,2.748316096036,2.411371965861,2.316889889703,2.659790743931,2.519063192674,2.40165555807,2.433719467077,2.300273680358
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,2.492041014407,2.859140777918,3.341671818787,3.134505663274,1.821189996143,1.546052294117,1.415158460015,1.344510957751,1.2524990253,1.329115004042,1.662047073291,1.406646265265,1.2010934066,1.139548447556,1.10665404495
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Morelos<C1>,1.374048695791,1.189438314514,1.148460979541,1.041363909774,0.98430890268,1.097102472464,1.375071479418,1.334638087245,0.97367942492,0.690411557792,0.625589600192,0.663298789516,0.549224619483,0.490626822189,0.641124828145
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Nayarit<C1>,0.710358253204,1.30893026108,1.173100123543,1.05981859928,1.01354540209,1.068132868915,1.02208214341,0.800796806934,0.716055046849,0.704424032474,0.690347388313,0.800452063675,0.763648722134,0.75939118135,0.689801838484
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Nuevo León<C1>,6.206381118471,6.339160266614,5.478230628818,5.291499303666,5.895303310393,5.579453593048,5.327729201679,4.838271851095,4.135546066589,3.963262705321,3.555147185355,3.716742991429,4.136120009977,3.80910148486,3.927962793428
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Oaxaca<C1>,0.179407014278,0.172350168621,0.235770265448,0.268941358427,0.114365889805,0.124074639361,0.147943291957,0.142238538647,0.461233901739,1.036587310421,1.174424138082,1.791924030995,1.858288669031,1.867390251657,1.907056488708
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Puebla<C1>,2.3601706931,2.269749057199,2.384031155613,2.693743160576,2.890334485031,2.840541377951,1.899258913498,1.678828694661,1.69799184165,1.566788489829,1.245560288581,1.283058852698,1.227859668037,1.285662556365,1.182087326791
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Querétaro<C1>,0.755591246331,0.672454641091,0.631960280093,0.651321919339,0.783261083603,0.869784684902,1.292146010937,1.168948722267,1.079908996755,1.079516564162,1.348576890448,1.476599413538,1.144723060209,1.052140462291,1.123489509476
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Quintana Roo<C1>,1.811242417666,2.375547482434,1.730659512052,2.262181704819,1.555792348805,1.677998501961,1.717666776327,1.296067892769,0.819130586556,0.52982236966,0.520375306273,0.777020222973,0.769682645055,0.668210263831,0.781922589802
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,4.614981734188,4.699098435736,4.369574487887,4.822159844164,4.71465864107,5.909725514634,6.182964904304,5.286436949241,5.006676466584,4.839485673273,4.734895997845,4.004174244237,4.188889924682,3.723777236474,3.490316768756
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Sinaloa<C1>,2.272777855451,2.218200750961,1.62806545898,1.371874026782,1.572042554002,1.895761000368,2.004382485266,1.912536705103,1.628637898738,1.399593370976,1.47284106762,1.423408551424,1.852208689718,1.874124310867,1.758144692961
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Sonora<C1>,22.968539814397,24.963151266084,25.76927282326,22.55832695545,24.363652568286,18.765500806714,17.106147741205,16.920003299263,23.935715945667,24.925627939469,25.288958304931,24.780537109448,28.776614389145,33.385260985927,32.36390923885
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tabasco<C1>,0.633804606758,0.489217913603,0.498873684614,0.507423474161,0.429893690161,0.490596532394,0.553571932589,0.462338971805,0.473064998604,0.461515186817,0.415379134285,0.4117202511,0.407727600689,0.278547335977,0.224151347959
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tamaulipas<C1>,0.193156729045,0.159982602892,0.15901653725,0.153768890994,0.156039851242,0.16457691594,0.136515397658,0.11756027821,0.100022006801,0.084164902553,0.084156439252,0.088356022494,0.089814784701,0.088201716017,0.08374669815
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tlaxcala<C1>,0.354323718895,0.38839895067,0.283166598606,0.36591653616,0.357121972331,0.37172027407,0.361354016084,0.35314432628,0.273596169218,0.316036556837,0.228416262733,0.207112035119,0.184673815429,0.185490280643,0.187293900515
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,1.989685762424,1.936666871263,1.600830569405,2.033915094084,2.406653749126,1.770183952179,1.825061239193,2.070551759042,1.699902590973,1.590008597761,1.544230557652,1.520511383478,1.227747204753,1.125233923995,1.070991349201
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Yucatán<C1>,0.715579910901,0.650912318049,0.572727441456,0.633052111427,0.654681484122,0.595197194917,0.636802580111,0.631086242518,0.490399533891,0.566369376351,0.478372634086,0.522310928414,0.499995691585,0.467615343783,0.498623581814
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Zacatecas<C1>,10.149903579614,10.035241903847,9.731542128436,9.44657607256,9.693304818518,13.635847031443,18.202357384061,22.28710132287,19.999892800832,18.612224331156,16.025141574339,18.109528880639,17.369752214843,12.436726503379,11.943254381829
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,61.124981576791,63.744402722882,72.257520453631,71.279133968234,76.173927541474,73.309083438415,69.612143365887,79.782415763199,89.867475193161,97.76751068512,100,101.203929673332,106.066110609869,109.993942401826,110.538459943183
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Aguascalientes<C1>,60.655093110737,58.592909678327,52.009096149389,54.237177341238,63.427616083862,54.147939203176,60.121942281446,54.082372446908,52.713493083797,56.046700962108,100,101.041540798964,82.54636718572,76.141723236977,78.193209978032
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Baja California<C1>,150.800356042683,151.150267349152,137.397167304118,134.798309431537,142.948811464405,133.987910617218,105.977457677646,107.129310727583,106.281700801519,105.82945893775,100,96.818027092227,114.752091539335,117.093008750954,124.46546026551
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Baja California Sur<C1>,54.649944271419,63.294952011574,65.627528346134,59.534732328202,62.308952001444,68.40638651403,68.836726854245,66.50367067541,68.481588775056,71.935134650968,100,103.789810080302,111.137932036456,125.409673713891,123.105648113666
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Campeche<C1>,111.91516279958,114.397140265444,129.593955886565,144.824190776282,136.189487252936,104.587988160031,108.213382029982,116.287716031701,105.739162608613,105.215196218848,100,81.458273656068,80.688436933066,69.676191158216,54.053279862504
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,77.778480523231,72.757890630462,89.322451951358,84.723424918909,88.222718453846,86.192542426816,76.200410019031,94.263476509759,104.915386016019,106.474778863712,100,100.885588977416,86.88267689359,89.973341104161,92.78825046935
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Colima<C1>,94.760311854894,87.194115085656,91.518530623891,96.665967551845,104.727755106821,92.784443027288,87.395705021809,99.096438453586,94.513953728536,100.554625176864,100,92.521370023731,80.121379818436,83.089707787749,85.712293313091
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Chiapas<C1>,168.436993809217,116.328545752515,158.695307621351,157.806313774095,159.940437887716,127.28413885358,109.482072723469,122.429779154212,113.680900500525,128.106406651684,100,109.036545587681,120.436873353642,105.835121675981,94.291039690112
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Chihuahua<C1>,42.478043622189,39.414177336519,64.331730399509,77.539872945805,79.627765158579,75.63616735218,65.493521980566,66.89706384393,71.948140905635,88.982526215319,100,92.752726256989,83.132887707672,100.375434315823,124.427015853646
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Ciudad de México<C1>,118.755969669207,117.265745307109,106.251340129822,122.405995984484,119.924562874018,101.66468489893,107.237675678837,92.954328375665,109.250307011559,118.549346016647,100,114.631293736964,106.840022611645,122.684742987466,124.327011169373
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Durango<C1>,66.218172111214,69.872670077315,73.078142870088,75.995071784435,76.385922871018,63.318345419176,59.83728806918,62.554827112451,68.463328590426,76.823539760014,100,100.072847711853,101.032194627372,92.610258312945,82.947176174115
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Guanajuato<C1>,96.497432924598,85.11019484691,92.309843185733,111.802180350484,98.062856236099,96.400847672356,70.706067307028,65.551825234121,61.647784713744,83.939558555169,100,87.647613234131,93.783032220252,92.027349718594,97.009280374286
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Guerrero<C1>,21.475752721429,20.833342493872,26.200371951165,29.124056006532,53.116265218569,92.006187860321,68.503491164411,73.351807640688,65.296456670487,90.114133644592,100,76.535157979312,84.518637031826,139.288915715386,141.60648526136
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Hidalgo<C1>,64.831748748862,75.445184213501,64.183142154603,63.25050826494,73.084202029335,84.424129367449,66.002398358652,81.368782987485,83.577465587617,92.088718105661,100,102.169993934261,121.365032641974,108.018543469087,106.929038468132
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Jalisco<C1>,70.924664690343,65.191026697359,72.831177215082,71.261681687294,58.069669659466,52.433069729119,53.446940803724,73.046386980047,99.714424048859,105.212058406313,100,105.443237320241,97.833258300985,94.913927985934,101.218615950462
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|México<C1>,64.161155207765,63.617836304705,69.425887829131,71.144984631129,74.572051740549,72.962853098024,75.482694456849,82.437800012258,81.474044835288,85.163299994426,100,95.849304978498,95.772295113931,100.644909564664,95.597261045715
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,91.649607006958,109.656473705112,145.279230459541,134.427509718025,83.467668897466,68.192819837007,59.271614617332,64.539888161542,67.723066869993,78.183264149151,100,85.652285060249,76.64963776561,75.415088007338,73.600703484545
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Morelos<C1>,134.255270851871,121.197722774075,132.650770879111,118.652096536946,119.852815660922,128.562841629288,153.010332867234,170.208473314326,139.871429349701,107.897924346705,100,107.304283872374,93.118746254563,86.264187262789,113.283454700637
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Nayarit<C1>,62.896790623239,120.862306587841,122.786451583707,109.427446527529,111.836063010915,113.426722453295,103.063080853585,92.546889977743,93.214025647039,99.761055502759,100,117.345115995869,117.328248357462,120.99477926021,110.451106475939
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Nuevo León<C1>,106.708642918577,113.662237846148,111.343733767795,106.092228561586,126.314997322959,115.051391030548,104.320476668205,108.577506436162,104.538873968509,108.990798042493,100,105.804057246328,123.39915609711,117.851123310513,122.130234069691
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Oaxaca<C1>,9.33755539154,9.354677072521,14.505981464088,16.322814301344,7.417847369404,7.744900495948,8.769105909688,9.662722231197,35.293830294154,86.292981948718,100,154.41589433698,167.828167970462,174.89560127571,179.49485237145
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Puebla<C1>,115.823691118339,116.159610504983,138.302562764845,154.153661913509,176.762322668676,167.183786120683,106.146193795296,107.534745720973,122.510520852905,122.981610625377,100,104.250752922763,104.558808238644,113.53532580441,104.905490179625
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Querétaro<C1>,34.247584500876,31.785521284065,33.860792950057,34.425669514146,44.242247847332,47.281781625148,66.699239769062,69.155532492301,71.963783202978,78.26149770844,100,110.811377728506,90.032925509667,85.815705598685,92.088779675395
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Quintana Roo<C1>,212.754444871369,290.997388965541,240.313411460607,309.865496795152,227.741040396807,236.39194770945,229.777363466476,198.709328117086,141.461742669019,99.542414027979,100,151.116894004227,156.881473007667,141.242446338439,166.09650348429
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,59.576952399347,63.262471500611,66.682482165576,72.592804087957,75.848353558577,91.498643486064,90.901561415621,89.075813023614,95.025819651727,99.927108744851,100,85.585442383098,93.835062541201,86.505160631284,81.48314989554
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Sinaloa<C1>,94.323486489322,96.003489512949,79.872822525408,66.392766125499,81.3045332815,94.359469199109,94.734838667876,103.600315012619,99.373638596296,92.905312636912,100,97.807253003573,133.386131114361,139.96236663643,131.950833657293
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Sonora<C1>,55.516386087245,62.923159916288,73.629911349051,63.582611421492,73.386775485348,54.39851052049,47.087570576863,53.379768421434,85.058559274795,96.362869775865,100,99.169277937517,120.693922144728,145.208688696361,141.463188869505
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tabasco<C1>,93.267311026874,75.075758818928,86.781863831044,87.073959205107,78.83566626736,86.583988359945,92.771459984575,88.80205341954,102.347839642922,108.626522697561,100,100.312470940886,104.112309030342,73.760372394252,59.649950496945
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tamaulipas<C1>,140.294689381463,121.179027511542,136.533113744972,130.239747293393,141.23896433489,143.363751721159,112.922190123923,111.450093145063,106.809714085154,97.777342800832,100,106.254218526418,113.197575528497,115.281190096925,110.000269985691
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tlaxcala<C1>,94.818252126837,108.390964953509,89.577318382684,114.187201428419,119.095649838482,119.301805666425,110.126254902107,123.348080065055,107.642935121841,135.271048907921,100,91.764708808002,85.754110060852,89.32291860948,90.637939138025
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,78.757349392627,79.943809148265,74.905943959226,93.882164002543,118.715607196667,84.035743502519,82.271668569613,106.974713381044,98.926907752248,100.665785818541,100,99.649450892227,84.328321425208,80.149246374594,76.663250682706
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Yucatán<C1>,91.434596701129,86.735766184142,86.509682758883,94.326897159352,104.248563527186,91.212075514714,92.666656375755,105.251808726773,92.12685844969,115.751863941475,100,110.499461508228,110.860435044356,107.520479904817,115.217884338854
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Zacatecas<C1>,38.714957146062,39.917931356356,43.879618855712,42.017960234146,46.076166969133,62.378946428918,79.069823248574,110.958070207943,112.157503370995,113.550999392351,100,114.367506755017,114.96572751879,85.363650132765,82.382357744098
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,NA,4.285352859862,13.355082747827,-1.354027206102,6.867077783831,-3.760924761952,-5.042949521574,14.609911296448,12.640704513004,8.790761590863,2.283467482434,1.203929673332,4.804340060936,3.703192065187,0.495043208259
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Aguascalientes<C1>,NA,-3.399852059653,-11.236536238058,4.284022136145,16.944906046274,-14.630341566703,11.032743196106,-10.045533469736,-2.531100802678,6.323253655401,78.422633773945,1.041540798964,-18.304524522288,-7.758844110406,2.694300383339
