Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Durango<C1>,6489.312,6847.449,7161.582,7447.438,7485.741,6205.132,5863.992,6130.308,6709.335,7528.627,9799.896,9807.035,9901.05,9075.709,8128.737
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Guanajuato<C1>,3016.255,2660.32,2885.362,3494.641,3065.186,3013.236,2210.085,2048.977,1926.947,2623.729,3125.736,2739.633,2931.41,2876.532,3032.254
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Guerrero<C1>,1074.506,1042.364,1310.895,1457.177,2657.59,4603.387,3427.466,3670.044,3267.007,4508.721,5003.345,3829.318,4228.759,6969.105,7085.061
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Hidalgo<C1>,1531.738,1782.409,1516.294,1494.261,1726.577,1994.477,1559.273,1922.296,1974.475,2175.549,2362.449,2413.714,2867.187,2551.883,2526.144
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Jalisco<C1>,2087.437,1918.686,2143.549,2097.356,1709.092,1543.197,1573.037,2149.883,2934.77,3096.575,2943.175,3103.379,2879.404,2793.483,2979.041
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|México<C1>,3004.357,2978.916,3250.879,3331.376,3491.849,3416.498,3534.49,3860.164,3815.036,3987.786,4682.517,4488.16,4484.554,4712.715,4476.358
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,2681.673,3208.555,4250.879,3933.357,2442.269,1995.326,1734.291,1888.441,1981.581,2287.647,2926.006,2506.191,2242.773,2206.65,2153.561
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Morelos<C1>,1478.607,1334.799,1460.936,1306.763,1319.987,1415.914,1685.164,1874.574,1540.46,1188.323,1101.34,1181.785,1025.554,950.062,1247.636
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Nayarit<C1>,764.413,1468.894,1492.279,1329.921,1359.194,1378.526,1252.572,1124.764,1132.872,1212.441,1215.345,1426.148,1425.943,1470.504,1342.362
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Nuevo León<C1>,12340.374,12574.923999999999,12708.362000000001,12049.981,13300.472000000002,12538.609,12443.765,13160.151,12821.759,12686.841,11927.037,11983.019,12652.970000000001,11308.283,10910.911
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Oaxaca<C1>,193.059,193.413,299.919,337.483,153.368,160.13,181.306,199.782,729.719,1784.154,2067.554,3192.632,3469.938,3616.061,3711.153
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Puebla<C1>,3373.593,4805.759,4908.094999999999,5780.662,5510.697,5895.969,5353.226000000001,6241.65,8942.674,11303.371000000001,11774.485,8795.508,8104.478999999999,7982.265,6921.772000000001
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Querétaro<C1>,813.088,754.635,803.905,817.316,1050.376,1122.539,1583.538,1641.854,1708.526,1858.043,2374.147,2630.825,2137.514,2037.391,2186.323
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Quintana Roo<C1>,1949.069,2665.862,2201.54,2838.715,2086.363,2165.615,2105.018,1820.4,1295.948,911.92,916.112,1384.4,1437.21,1293.939,1521.63
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,5114.697999999999,5436.4169999999995,5696.281,6171.467000000001,6410.735,7686.053,7741.399,7682.48,8167.942,8580.209,8500.786,7226.156,7912.738,7312.759999999999,6924.0019999999995
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Sinaloa<C1>,2445.725,2489.286,2071.032,1721.506,2108.155,2446.658,2456.391,2686.265,2576.671,2408.953,2592.912,2536.056,3458.585,3629.101,3421.369
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Sonora<C1>,24716.332,28013.886,32780.616,28307.479,32672.37,24218.645,20963.757,23765.093,37868.74,42901.508,44520.787,44150.943,53733.884,64648.051,62980.525
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Tabasco<C1>,170461.11200000002,180616.624,200737.983,217014.741,231448.358,243475.83,269444.544,290663.251,300882.018,304382.456,288161.79699999996,299069.829,297470.173,283250.54,264245.214
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Tamaulipas<C1>,15623.348,16704.906,18475.648,19881.063,20218.36,18875.539999999997,18886.427,17713.482,17061.005999999998,19217.594,20610.357,19293.557999999997,16417.361,13854.773000000001,11089.651
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Tlaxcala<C1>,381.286,435.865,360.211,459.173,478.911,479.74,442.843,496.011,432.857,543.956,402.123,369.007,344.837,359.188,364.476
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,24583.378,27343.463,30492.183999999997,34961.824,41220.003,41212.546,41625.496,47264.74,49633.771,56394.835,54211.663,50253.348999999995,47344.172999999995,43631.367,38411.349
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Yucatán<C1>,770.032,730.46,728.556,794.39,877.947,768.158,780.408,886.396,775.862,974.824,842.167,930.59,933.63,905.502,970.327
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Zacatecas<C1>,10922.261,11261.644,12379.315,11854.104,12999.005,17598.344,22307.173,31303.483,31641.867,32035,28211.993,32265.353,32434.123,24082.787,23241.705
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Aguascalientes<C1>,0.047690790566,0.045340902027,0.040157029944,0.042487629948,0.050964014428,0.045883990393,0.053653197628,0.047761615892,0.046368147498,0.048755218857,0.087522409079,0.090140789338,0.077051825188,0.074290853309,0.083098712074
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Baja California<C1>,0.055543769053,0.054792326593,0.0496964983,0.049467003502,0.053806100879,0.053187624494,0.044303887573,0.044319751757,0.043794762619,0.043126415572,0.041000107441,0.040461628349,0.050177764306,0.053519166634,0.061964055139
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Baja California Sur<C1>,0.159644833617,0.181975140217,0.188263541219,0.173274130763,0.18600884029,0.21536434007,0.228234197073,0.218206051641,0.223804942883,0.232493071037,0.325175008584,0.344012331751,0.385429697665,0.454612717063,0.486072584639
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Campeche<C1>,73.495885876264,72.613396194328,69.75733302591,67.807882446689,64.75735607146,62.150947108108,58.000185840706,54.355226591132,51.790057821697,49.942991296636,50.659026079119,49.402964762648,47.329097951384,46.682528368612,45.164958175676
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,0.986664813637,0.911746779335,1.112217522967,1.07088449319,1.170551420224,1.241020064667,1.252310193814,1.489308693568,1.595535041848,1.568187817634,1.478657908752,1.495998302129,1.330691980687,1.434240473784,1.609436371126
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Colima<C1>,0.138626384433,0.125540667118,0.131475092137,0.140893577184,0.156566629563,0.146287284977,0.145112513666,0.162829650289,0.154684232751,0.162751602977,0.162843875781,0.153573265372,0.139150750388,0.150838444057,0.169480810797
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Chiapas<C1>,1.528524378696,1.247042576611,1.132669531951,1.099835451425,1.079832097112,1.174909095928,1.38699463428,1.589103772937,1.56473422628,1.538076464197,1.584537036555,1.565295557008,1.360543419591,1.085107450065,0.810157919604
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Chihuahua<C1>,0.541557179986,0.494549902297,0.805415669893,0.984924804506,1.037438430068,1.039253091634,0.947705753142,0.957950122216,1.026195461141,1.255128961702,1.419161519409,1.341716138517,1.25826001444,1.588007854382,2.1441368446
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Ciudad de México<C1>,0.00948864577,0.009221419821,0.008336777874,0.009744277739,0.00979207928,0.008754491032,0.009725043126,0.008342081529,0.009765672398,0.010479770076,0.008894075238,0.010392167216,0.010134456727,0.012164233227,0.013426792575
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Durango<C1>,0.50534923476,0.524806984325,0.547667483289,0.577827267221,0.595724892067,0.520782019456,0.518300569768,0.536205520759,0.584525060585,0.648653172189,0.849505977905,0.866532450308,0.915359996177,0.877039022021,0.8556064157
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Guanajuato<C1>,0.234888098475,0.20389410955,0.220652216915,0.271140069773,0.243931442327,0.252893754585,0.195342748546,0.17921983354,0.167877861505,0.226055845085,0.270955060886,0.242069177528,0.271011200468,0.277976168263,0.31916593887
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Guerrero<C1>,0.083676171657,0.079889592082,0.100248040937,0.113058558362,0.211494428662,0.386351358553,0.302943384073,0.321011253306,0.284625445682,0.388463418252,0.433715978927,0.338351837181,0.390952153769,0.673465514767,0.745752217992
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Hidalgo<C1>,0.119282695323,0.136608639528,0.115955513587,0.115935809086,0.137403217259,0.16739172669,0.137819438417,0.168139305192,0.172018556086,0.187441449829,0.20478937205,0.213271545045,0.265073732721,0.246603430171,0.265894322006
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Jalisco<C1>,0.162557246525,0.147053276852,0.1639235697,0.162728375298,0.136011738482,0.129516866052,0.139035996871,0.188045875278,0.255680572225,0.266795419227,0.255129723471,0.274209137533,0.266203204148,0.269950656015,0.313564898487
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|México<C1>,0.233961552611,0.228312167425,0.248604389422,0.25847276475,0.277885832363,0.28673857831,0.312402912698,0.337640661421,0.332370368901,0.343580581016,0.405904938496,0.396565963329,0.414600606228,0.455417307305,0.471167983878
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,0.208832831343,0.245912320573,0.325077364708,0.305178898611,0.194358906677,0.167462981247,0.153288751663,0.165178077485,0.172637639062,0.197099615029,0.253641425214,0.221442650931,0.207346158711,0.21324153936,0.226677355683
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Morelos<C1>,0.115145167309,0.102302600263,0.111722122621,0.101388328872,0.105046262368,0.118834305587,0.148946564278,0.163965159315,0.134206665016,0.102383805644,0.095469881895,0.104420454479,0.094813288037,0.091810066557,0.131322414055
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Nayarit<C1>,0.059527962994,0.112580003215,0.114119015086,0.10318509762,0.108166405831,0.115696419376,0.110711061897,0.098380809961,0.098697124892,0.104461769821,0.105352428507,0.126011941524,0.131829571513,0.142103431262,0.141292987999
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Nuevo León<C1>,0.960995334722,0.963776136567,0.971846253142,0.934926560154,1.058468660169,1.05233573052,1.099866863658,1.151091530837,1.117046541316,1.093075757333,1.033897628117,1.058798588581,1.169777202502,1.092785749637,1.148449685693
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Oaxaca<C1>,0.01503429299,0.014823694672,0.022935698275,0.026184424714,0.012205222602,0.013439331311,0.016025090604,0.017474523523,0.06357396712,0.15371954963,0.179226338998,0.28209537642,0.320798545045,0.349441195504,0.390624806344
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Puebla<C1>,0.262715468287,0.368326348715,0.375336627633,0.448506469767,0.438548351531,0.494834701739,0.473155503264,0.545944378104,0.779096149118,0.973878431695,1.020673626971,0.777155694758,0.749265569456,0.771373111358,0.728564908818
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Querétaro<C1>,0.063318484085,0.057837264449,0.061477007197,0.063413414215,0.08359027239,0.094212037284,0.139964148595,0.143609616202,0.148848770208,0.160085695043,0.205803415559,0.232455093061,0.197614879924,0.196885048883,0.230125785296
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Quintana Roo<C1>,0.151781965121,0.204318863397,0.168358314009,0.220248484226,0.166035449662,0.181754933346,0.18605619325,0.159226670175,0.112904495485,0.078569412561,0.079413355043,0.122323161303,0.13287121468,0.12504091913,0.160162198669
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,0.39830242718,0.416661681059,0.435611556131,0.478828009224,0.510174532614,0.645072208454,0.684238913098,0.67197083558,0.711600597139,0.739255615385,0.736892363337,0.638490498401,0.731538960558,0.706674914177,0.728799631913
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Sinaloa<C1>,0.190458596718,0.190785601876,0.158377978951,0.13356715524,0.167769685037,0.205342206122,0.21711299314,0.234962113359,0.22448257128,0.207551125206,0.224767104078,0.224081470067,0.319748951109,0.35070132723,0.360123013806
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Sonora<C1>,1.924761740888,2.147059880387,2.506831237203,2.196303377416,2.600109206533,2.032613464402,1.852923264146,2.078684148978,3.299168627408,3.696317968186,3.859293475925,3.901100059417,4.967740578306,6.247320559153,6.629140696043
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tabasco<C1>,13.274503137717,13.842945856258,15.351030812767,16.837607072226,18.41895786785,20.434349250935,23.815390722898,25.423720939961,26.213190994384,26.225053471628,24.979363980538,26.425286718832,27.501355555237,27.372161953239,27.813656711531
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tamaulipas<C1>,1.216653931295,1.280309110926,1.412887772883,1.542519763541,1.609003080493,1.584179327615,1.669314329722,1.549362094085,1.486374665416,1.65575387251,1.786612988369,1.704745021192,1.517798163044,1.338868022569,1.16726332067
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tlaxcala<C1>,0.029692298402,0.033405870744,0.0275464069,0.03562603405,0.038112353044,0.040263440973,0.039141557358,0.043385069161,0.037711004764,0.046866285836,0.034858114041,0.032604812758,0.031880456618,0.034710444357,0.038363647879
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,1.914408069781,2.09567685105,2.331828033425,2.712596629739,3.280340829074,3.458871291184,3.67915206802,4.13415027846,4.324151797581,4.858879131321,4.699349032958,4.440297974379,4.377006682756,4.216355046544,4.043063103171
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Yucatán<C1>,0.059965537478,0.05598442716,0.055714844982,0.061634645741,0.069868150904,0.064469680017,0.068977909767,0.077531247823,0.067593998892,0.083989109824,0.073003417679,0.082225303869,0.086314840672,0.087503972254,0.102133702508
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Zacatecas<C1>,0.850561082316,0.863122810581,0.946683050043,0.91972897521,1.034477528758,1.476987294936,1.971663753259,2.738051726535,2.756676216822,2.760078879065,2.445562351082,2.850910126776,2.998560627943,2.327261039112,2.44635198676
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,111.314570568403,113.103012527877,113.354035279782,111.725893592165,108.926618596693,103.285656829771,98.074624805462,99.10509594086,99.499595187035,100.611635105058,100,98.106519065714,93.763605199329,89.702927779568,82.355766293141
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Aguascalientes<C1>,60.655093110737,58.592909678327,52.009096149389,54.237177341238,63.427616083862,54.147939203176,60.121942281446,54.082372446908,52.713493083797,56.046700962108,100,101.041540798964,82.54636718572,76.141723236977,78.193209978032
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Baja California<C1>,150.800356042683,151.150267349152,137.397167304118,134.798309431537,142.948811464405,133.987910617218,105.977457677646,107.129310727583,106.281700801519,105.82945893775,100,96.818027092227,114.752091539335,117.093008750954,124.46546026551
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Baja California Sur<C1>,54.649944271419,63.294952011574,65.627528346134,59.534732328202,62.308952001444,68.40638651403,68.836726854245,66.50367067541,68.481588775056,71.935134650968,100,103.789810080302,111.137932036456,125.409673713891,123.105648113666
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Campeche<C1>,161.494675442109,162.119063375441,156.088180149635,149.546820089216,139.24073106162,126.715846937675,112.286929008274,106.336034525974,101.72105914401,99.189550319118,100,95.674024542436,87.600319197277,82.661665549534,73.42412651886
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,74.276930028857,69.739800392654,85.262685568452,80.914947417863,86.229686625858,86.68642811797,83.06170864231,99.818950744437,107.364313159226,106.703477220875,100,99.257025632103,84.380894851027,87.008339709209,89.639642042706
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Colima<C1>,94.760311854894,87.194115085656,91.518530623891,96.665967551845,104.727755106821,92.784443027288,87.395705021809,99.096438453586,94.513953728536,100.554625176864,100,92.521370023731,80.121379818436,83.089707787749,85.712293313091
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Chiapas<C1>,107.37965152761,89.012922330889,81.028501778797,77.549527578052,74.231435603617,76.584677346559,85.847774602951,99.390723122061,98.256095312653,97.66157837237,100,96.915183971299,80.508977138509,61.42949832077,42.10767861412
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Chihuahua<C1>,42.478043622189,39.414177336519,64.331730399509,77.539872945805,79.627765158579,75.63616735218,65.493521980566,66.89706384393,71.948140905635,88.982526215319,100,92.752726256989,83.132887707672,100.375434315823,124.427015853646
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Ciudad de México<C1>,118.755969669207,117.265745307109,106.251340129822,122.405995984484,119.924562874018,101.66468489893,107.237675678837,92.954328375665,109.250307011559,118.549346016647,100,114.631293736964,106.840022611645,122.684742987466,124.327011169373
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Durango<C1>,66.218172111214,69.872670077315,73.078142870088,75.995071784435,76.385922871018,63.318345419176,59.83728806918,62.554827112451,68.463328590426,76.823539760014,100,100.072847711853,101.032194627372,92.610258312945,82.947176174115
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Guanajuato<C1>,96.497432924598,85.11019484691,92.309843185733,111.802180350484,98.062856236099,96.400847672356,70.706067307028,65.551825234121,61.647784713744,83.939558555169,100,87.647613234131,93.783032220252,92.027349718594,97.009280374286
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Guerrero<C1>,21.475752721429,20.833342493872,26.200371951165,29.124056006532,53.116265218569,92.006187860321,68.503491164411,73.351807640688,65.296456670487,90.114133644592,100,76.535157979312,84.518637031826,139.288915715386,141.60648526136
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Hidalgo<C1>,64.83687055255,75.447512306086,64.183142154603,63.25050826494,73.084202029335,84.424129367449,66.002398358652,81.368782987485,83.577465587617,92.088718105661,100,102.169993934261,121.365032641974,108.018543469087,106.929038468132
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Jalisco<C1>,70.924664690343,65.191026697359,72.831177215082,71.261681687294,58.069669659466,52.433069729119,53.446940803724,73.046386980047,99.714424048859,105.212058406313,100,105.443237320241,97.833258300985,94.913927985934,101.218615950462
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|México<C1>,64.161155207765,63.617836304705,69.425887829131,71.144984631129,74.572051740549,72.962853098024,75.482694456849,82.437800012258,81.474044835288,85.163299994426,100,95.849304978498,95.772295113931,100.644909564664,95.597261045715
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,91.649607006958,109.656473705112,145.279230459541,134.427509718025,83.467668897466,68.192819837007,59.271614617332,64.539888161542,67.723066869993,78.183264149151,100,85.652285060249,76.64963776561,75.415088007338,73.600703484545
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Morelos<C1>,134.255270851871,121.197722774075,132.650770879111,118.652096536946,119.852815660922,128.562841629288,153.010332867234,170.208473314326,139.871429349701,107.897924346705,100,107.304283872374,93.118746254563,86.264187262789,113.283454700637
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Nayarit<C1>,62.896790623239,120.862306587841,122.786451583707,109.427446527529,111.836063010915,113.426722453295,103.063080853585,92.546889977743,93.214025647039,99.761055502759,100,117.345115995869,117.328248357462,120.99477926021,110.451106475939
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Nuevo León<C1>,103.465546388428,105.432086778971,106.550872609853,101.030800860264,111.515307615798,105.127610486997,104.332408795244,110.338812565099,107.501628443007,106.370433830297,100,100.469370556996,106.086448796964,94.812173383884,91.480482537281
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Oaxaca<C1>,9.33755539154,9.354677072521,14.505981464088,16.322814301344,7.417847369404,7.744900495948,8.769105909688,9.662722231197,35.293830294154,86.292981948718,100,154.41589433698,167.828167970462,174.89560127571,179.49485237145
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Puebla<C1>,28.651724470327,40.815025030819,41.68415858528,49.094818159775,46.802021489687,50.074113644886,45.464629663208,53.009961794507,75.949597795572,95.998856850215,100,74.699725720488,68.830857570416,67.792901345579,58.78619744303
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Querétaro<C1>,34.247584500876,31.785521284065,33.860792950057,34.425669514146,44.242247847332,47.281781625148,66.699239769062,69.155532492301,71.963783202978,78.26149770844,100,110.811377728506,90.032925509667,85.815705598685,92.088779675395
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Quintana Roo<C1>,212.754444871369,290.997388965541,240.313411460607,309.865496795152,227.741040396807,236.39194770945,229.777363466476,198.709328117086,141.461742669019,99.542414027979,100,151.116894004227,156.881473007667,141.242446338439,166.09650348429
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,60.167353936448,63.951933385925,67.008874238218,72.598780865675,75.413438239711,90.415792139692,91.066861346704,90.373760732243,96.084550299231,100.934301839853,100,85.005739469268,93.082427907255,86.024515850652,81.451315207794
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Sinaloa<C1>,94.323486489322,96.003489512949,79.872822525408,66.392766125499,81.3045332815,94.359469199109,94.734838667876,103.600315012619,99.373638596296,92.905312636912,100,97.807253003573,133.386131114361,139.96236663643,131.950833657293
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Sonora<C1>,55.516386087245,62.923159916288,73.629911349051,63.582611421492,73.386775485348,54.39851052049,47.087570576863,53.379768421434,85.058559274795,96.362869775865,100,99.169277937517,120.693922144728,145.208688696361,141.463188869505
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tabasco<C1>,59.154653314436,62.678892858237,69.661553019813,75.310031815217,80.318890432239,84.492751133142,93.504602901959,100.868072737622,104.414263491007,105.629010912921,100,103.7853845005,103.230260255491,98.295659920527,91.700293637467
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tamaulipas<C1>,75.803383706551,81.051026918166,89.642542339272,96.461516896578,98.098058175315,91.582790147691,91.635613104615,85.944566607944,82.778799028081,93.242412055259,100,93.61098403099,79.655878838004,67.222382416763,53.806205297657
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tlaxcala<C1>,94.818252126837,108.390964953509,89.577318382684,114.187201428419,119.095649838482,119.301805666425,110.126254902107,123.348080065055,107.642935121841,135.271048907921,100,91.764708808002,85.754110060852,89.32291860948,90.637939138025
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,45.347028000229,50.438340177832,56.246538683014,64.491332796782,76.035304432554,76.021549089907,76.783285545031,87.185556362659,91.555521917857,104.027126044814,100,92.698408827636,87.332080183558,80.483358350398,70.854400832529
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Yucatán<C1>,91.434596701129,86.735766184142,86.509682758883,94.326897159352,104.248563527186,91.212075514714,92.666656375755,105.251808726773,92.12685844969,115.751863941475,100,110.499461508228,110.860435044356,107.520479904817,115.217884338854
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Zacatecas<C1>,38.714957146062,39.917931356356,43.879618855712,42.017960234146,46.076166969133,62.378946428918,79.069823248574,110.958070207943,112.157503370995,113.550999392351,100,114.367506755017,114.96572751879,85.363650132765,82.382357744098
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,NA,1.606655759746,0.221941702785,-1.436333240011,-2.505484543888,-5.178680693108,-5.045262027909,1.050701073231,0.398061514829,1.117632605372,-0.607916872059,-1.893480934286,-4.426733215839,-4.330760758536,-8.190548144071
