Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Guanajuato<C1>,53514.276,53897.211,54520.925,53965.398,56386.612,56175.203,48054.468,54266.546,59775.688,59894.599,59473.538,58465.345,61577.807,66726.861,71887.946
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Guerrero<C1>,19848.624,20744.747,21697.558,22944.216,23516.164,23718.868,21299.225,23399.501,24535.694,23852.106,24289.304,25569.318,28469.052,26834.012,27882.426
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Hidalgo<C1>,18088.85,18333.607,18605.895,20125.125,19187.421,19422.941,15679.265,18233.749,20695.405,20317.102,21933.469,21924.016,23888.841,26586.998,25811.417
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Jalisco<C1>,99170.535,105072.276,108332.445,110153.477,108379.181,110230.922,100832.629,107044.869,113365.628,113136.501,116810.72,112709.638,110879.27,124014.843,121890.863
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|México<C1>,131063.398,135863.14,140416.09,147363.134,150693.913,149331.731,121984.444,139679.087,153395.6,163599.858,160341.742,171724.891,182959.239,183078.993,197146.457
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,35235.326,36243.213,38115.989,40791.471,38155.899,39384.287,37045.896,36535.579,38993.524,39973.285,42236.344,47366.112,51300.119,52084.207,50305.486
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Morelos<C1>,15948.6,17051.231,17925.47,18756.083,18547.842,19237.134,16137.975,17052.896,18379.81,17727.578,20172.822,21258.41,22115.019,22103.675,22786.751
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Nayarit<C1>,8005.459,8059.529,8276.7,8934.036,9430.923,10135.121,8805.527,10382.466,10956.528,10551.037,11324.555,11671.591,12152.402,12792.807,14014.82
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Nuevo León<C1>,79957.661,84393.054,87675.392,92422.31,96887.816,99594.795,86974.295,94743.079,102763.924,104757.352,102127.398,102590.089,108442.489,115118.202,113200.721
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Oaxaca<C1>,19270.421,19875.431,20702.006,21710.266,21373.344,21946.364,19021.735,21131.721,22653.409,22892.339,23622.681,24105.882,25337.273,26650.451,26363.8
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Puebla<C1>,45399.123,47039.519,48361.426,51098.542,53594.206,50976.311,41813.175,49555.716,52003.811,52346.347,52270.123,50398.327,52611.144,55804.846,57097.332
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Querétaro<C1>,24476.605,26161.023,27973.254,31539.528,32352.629,31126.566,26450.924,28165.328,31286.956,30184.323,30966.488,31227.02,33521.118,36852.665,36877.654
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Quintana Roo<C1>,19095.24,21086.179,22304.718,23728.81,25680.906,26164.711,21080.9,23617.409,27265.19,27555.865,29653.834,29086.68,30610.896,31177.187,35020.827
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,24111.785,25069.529,26287.996,26954.55,26823.922,25801.092,22059.168,23817.438,25298.135,24732.862,26290.41,27804.909,27772.706,30524.212,30449.711
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Sinaloa<C1>,37040.135,37908.092,38990.421,38307.46,36017.302,35460.797,31762.451,35791.144,40607.589,41042.582,42431.316,42989.493,46113.724,50955.689,52845.371
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Sonora<C1>,34069.545,34767.042,36062.779,34218.632,32832.889,34944.134,31179.17,34789.5,37865.565,37876.066,42609.939,41257.089,40833.046,40075.167,40424.227
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Tabasco<C1>,17167.868,18715.312,19987.394,21082.797,21592.044,22290.666,19639.977,22105.583,24080.96,24244.425,27027.994,28112.783,28995.597,27829.812,27930.796
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Tamaulipas<C1>,35344.56,36190.828,37348.889,38979.166,42140.012,42067.747,34556.885,39808.023,45156.496,43856.939,44265.74,41784.561,43193.881,43687.321,43263.528
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Tlaxcala<C1>,5535.703,5491.564,5513.105,5933.084,6070.13,6056.36,5235.643,5556.405,6341.533,6500.588,7441.488,7503.1,7935.295,8589.735,8977.091
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,61744.176,63978.116,66298.175,69144.719,71754.521,70109.191,60274.281,66595.252,72019.066,73067.534,68868.881,74341.438,75343.737,76559.148,80546.029
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Yucatán<C1>,22131.257,23169.571,24294.644,24886.065,24784.943,24826.075,22565.118,24141.034,25364.773,26207.9,29298.8,27404.759,27444.777,27983.796,28934.268
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Zacatecas<C1>,10882.602,10977.609,11240.972,11548.137,11842.682,11813.385,9880.2,11167.093,12261.717,12319.931,12720.199,14980.089,14844.676,14717.401,15076.274
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Aguascalientes<C1>,1.070370530741,1.093243242674,1.092543857574,1.078143158415,1.128814262116,1.165467078177,1.152022548797,1.111206845889,1.101382150031,1.084279134121,1.136377816633,1.159694222081,1.12231956735,1.142576781387,1.145055797764
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Baja California<C1>,2.934880146151,2.932872147309,2.93721775738,2.892909393479,2.878374156548,2.871279051075,2.908769359113,3.000639272164,3.05685831885,3.08161161094,3.098744696082,3.042251292211,3.318078680997,3.410697455867,3.43782755855
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Baja California Sur<C1>,0.745634287476,0.754164358163,0.755009748134,0.76597740635,0.811809144122,0.853845085586,0.863892399248,0.91040714197,0.937496958511,0.910018742125,0.861967036071,0.872293357365,0.807497292242,0.927208178424,0.934720446861
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Campeche<C1>,0.629186475036,0.640778891465,0.658578980242,0.658353268242,0.666838242052,0.690402455028,0.664361646738,0.686900587801,0.734224449448,0.723281954264,0.713756579467,0.689020947957,0.715651806662,0.654499924069,0.6355191268
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,2.895657699353,2.827847407836,2.813004076945,2.741490734844,2.764027130873,2.786508975988,2.79150401627,2.834802453407,2.737637755062,2.64570897116,2.636603859038,2.455303665596,2.453324093919,2.490400232812,2.505779614122
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Colima<C1>,0.501257849731,0.523671120215,0.535438126839,0.552721133413,0.610838332754,0.632791321325,0.644415787616,0.669294321966,0.673489024894,0.663451162824,0.696772535751,0.738879006402,0.698200061604,0.750175440914,0.829149695607
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Chiapas<C1>,2.059150547391,2.077246618493,2.118822648718,2.021816968152,2.18308777354,1.991709215011,2.113562569467,1.947129152589,1.969426416256,1.945047455342,2.038933372643,2.086164880728,1.937491973627,2.28056180806,2.133815286042
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Chihuahua<C1>,2.764992596901,2.744362413721,2.758184522327,2.840232929389,3.108375448692,3.261608195201,3.119534925549,2.987104997635,2.961056176914,2.994954733004,3.011131389928,2.868999604608,2.928201183088,2.703113893236,2.779667258256
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Ciudad de México<C1>,16.778416826379,16.841974636453,16.799389236496,17.058529657416,16.426025442399,16.255471445856,16.305877074941,16.226522639739,15.768901094163,15.947204176211,16.23096970708,16.4404637405,15.956071010892,14.938127394487,15.116321986526
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Durango<C1>,0.93096353045,0.997114560235,0.972658063338,0.965716770683,0.977314973712,0.974927116673,0.999402181216,0.982528455887,1.000124550899,1.061863623689,1.118656901826,1.074256276542,1.091534295745,1.222056776328,1.201607326598
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Guanajuato<C1>,4.498666542394,4.347262863369,4.243128194589,4.037378869446,4.15858275905,4.13498077193,4.098903732883,4.196856786354,4.277499209062,4.228067937554,4.086946827795,3.952698085245,4.020593035662,4.211882308226,4.412409237589
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Guerrero<C1>,1.668570470828,1.673238124383,1.688627258315,1.716553500715,1.734346340393,1.745913817382,1.816760781953,1.809666577437,1.755754140024,1.6837632492,1.669130461553,1.728678660831,1.858826706886,1.69379615207,1.711395037616
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Hidalgo<C1>,1.520635433532,1.478759427138,1.44801647551,1.505645421534,1.415096160791,1.429696436866,1.337394846143,1.410158539136,1.480946208745,1.434220931177,1.507240439472,1.482228764135,1.559771489664,1.67820432172,1.584278605012
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Jalisco<C1>,8.336750511132,8.474961782799,8.431046460936,8.241045872316,7.993099382288,8.113949191108,8.600724482154,8.278617638702,8.112351364401,7.986509976387,8.027085954706,7.620021233283,7.239628081612,7.827970855532,7.481537584603
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|México<C1>,11.017817442118,10.958503641733,10.927978027755,11.02485713803,11.113863491134,10.992106896776,10.40491162789,10.802477168673,10.976863330683,11.548809504481,11.018483108068,11.609897245019,11.945937635184,11.556173332123,12.100649641941
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,2.962050391685,2.923319611549,2.966402855244,3.051781867133,2.814045003049,2.899024138127,3.159905160169,2.825582314923,2.790344597431,2.821786396253,2.902428507422,3.202306258654,3.349533074149,3.287619808779,3.087699725456
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Morelos<C1>,1.340715759997,1.375325029361,1.395061935546,1.403221619486,1.367926414142,1.416019434715,1.376521449965,1.318833933241,1.315244129649,1.251421754277,1.386250989147,1.437228780611,1.443953523303,1.395211407881,1.39862767267
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Nayarit<C1>,0.672977254888,0.650068722813,0.64413982573,0.668392886962,0.695542299823,0.746032559174,0.751085361934,0.802957366979,0.784040157832,0.744816761319,0.778209195045,0.789087542329,0.793465458225,0.807497860207,0.860215441837
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Nuevo León<C1>,6.721624232547,6.807008800149,6.823397214314,6.914502538449,7.145596922539,7.331038257385,7.418649654812,7.327223922843,7.353702121004,7.395010712307,7.018066510304,6.935863430814,7.080523605578,7.266403830364,6.948145479663
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Oaxaca<C1>,1.619963955236,1.603120485766,1.611147744525,1.624236500553,1.576310700519,1.615442193485,1.622497633257,1.634281398455,1.621059369154,1.616011562938,1.623320966326,1.629739354562,1.654343802248,1.682209553858,1.618183313486
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Puebla<C1>,3.816467884087,3.794132391367,3.763760981515,3.822897289302,3.952639343832,3.752297358123,3.566539933211,3.832531427323,3.721350064941,3.695223193644,3.591937197066,3.407306852161,3.435133686469,3.522471161661,3.504576346617
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Querétaro<C1>,2.057620736285,2.110106286495,2.177037582209,2.359605017636,2.386046623431,2.291184455644,2.256185441941,2.178245284981,2.238868911788,2.130765885804,2.127978158951,2.11118196877,2.188690701155,2.326185967664,2.263513011906
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Quintana Roo<C1>,1.605237400708,1.700777483589,1.735879899656,1.775252284642,1.89399875503,1.925949015051,1.79813830636,1.826519108803,1.951074635225,1.945218287513,2.037774224871,1.966478849002,1.99867389355,1.967942750155,2.149542853301
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,2.026952218449,2.022068125637,2.045881228296,2.016583489395,1.978297606519,1.899183511892,1.881581668108,1.841988917147,1.810313792678,1.745937406245,1.806643952323,1.879821466284,1.813360263465,1.926726157482,1.86897238792
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Sinaloa<C1>,3.113771286942,3.057606089725,3.034456122378,2.865942534995,2.656320814677,2.610221341832,2.709242956751,2.768009329132,2.905845765078,2.897270003071,2.915826738362,2.906413819447,3.010898351136,3.216386351556,3.243595291542
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Sonora<C1>,2.864049253065,2.804254018929,2.806610385831,2.560040079351,2.421466395697,2.572190476673,2.659490815738,2.690544358008,2.709628776471,2.673739918608,2.928101486557,2.789290248661,2.666107618488,2.529594294665,2.481198066741
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tabasco<C1>,1.443213272209,1.509547142133,1.555532577955,1.577292900103,1.592440097501,1.64078579838,1.675231843978,1.709597770049,1.723213747928,1.711457756098,1.857329798338,1.900636069709,1.893206352137,1.756652284363,1.714363939173
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tamaulipas<C1>,2.9712331253,2.919094321207,2.906702774255,2.916195691858,3.107878291559,3.096550002026,2.947599896919,3.078666025269,3.231361819273,3.095940547581,3.041886051457,2.824951332409,2.820253360627,2.757597939662,2.655471483326
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tlaxcala<C1>,0.465357727623,0.442940771815,0.429061158908,0.443879019891,0.447679636492,0.445800474417,0.446584834458,0.429720292719,0.453794900558,0.458888249641,0.51136970825,0.507266124974,0.518118350868,0.542194737421,0.55100474362
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,5.190511383521,5.160372542377,5.159700712933,5.173007848925,5.291985159784,5.160642796798,5.141217573936,5.150332127185,5.153625297502,5.157969214913,4.732582997446,5.026041660012,4.919410401591,4.832508470525,4.943833593614
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Yucatán<C1>,1.860459541806,1.868820551188,1.890747248582,1.861831408612,1.827920369534,1.82741382826,1.924737703956,1.867015128851,1.815082353306,1.850063003187,2.013376734342,1.852768309601,1.791948831037,1.766371945616,1.775956033103
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Zacatecas<C1>,0.91484368604,0.885436389914,0.874836317025,0.863964800283,0.873412525408,0.869567304036,0.84275178453,0.863638714741,0.877438412239,0.869686184125,0.874116097683,1.0127669495,0.969251810839,0.928980622885,0.925366412138
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,81.744974734492,85.197255309322,88.298286346733,91.852523272666,93.17638664449,93.356888519893,80.56404580027,88.85528069679,96.030647710424,97.346629042321,100,101.64361113753,105.246900464935,108.867858549621,111.958095590331
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Aguascalientes<C1>,76.996761738321,81.963342031185,84.892320996091,87.145461747089,92.556219064926,95.746659692259,81.673186528106,86.887120426447,93.073306866868,92.883649348568,100,103.729153123517,103.94488000895,109.461734994694,112.813066733589
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Baja California<C1>,77.422223166441,80.636735720686,83.695599360533,85.751184254123,86.550048365438,86.503957108697,75.624890351974,86.042146400459,94.732581451228,96.808395580961,100,99.790540252998,112.69644030864,119.827660746085,124.209208622391
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Baja California Sur<C1>,70.712513866849,74.541984413323,77.341782394812,81.623721788462,87.754449449731,92.477226080159,80.744000532551,93.848695788743,104.445340001379,102.773369750877,100,102.861296434262,98.596098906158,117.107922450084,121.407799556819
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Campeche<C1>,72.059346259944,76.486304131578,81.472307299495,84.722734097931,87.051495787472,90.302249929621,74.988677758612,85.511988674678,98.78444763059,98.645759801345,100,98.121095222746,105.526360989256,99.829559830536,99.685961845587
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,89.776651377468,91.376957048502,94.205824143503,95.50651329772,97.679467379691,98.664729985591,85.297173728815,95.534703423122,99.710514309499,97.68280088287,100,94.654314547431,97.930811955626,102.830973014132,106.402906376908
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Colima<C1>,58.807298163033,64.031430399361,67.853232753583,72.86284714911,81.684776235633,84.784382004487,74.510317735135,85.351146601853,92.821665562238,92.691274298699,100,107.786008418772,105.462527034169,117.211844035835,133.228587690319
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Chiapas<C1>,82.555522279183,86.798182260737,91.757980650407,91.0814412143,99.764039961036,91.194630312421,83.512857228656,84.854517429348,92.756976225234,92.864149287739,100,103.9981662719,100.010636755409,121.76949166892,117.168073744935
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Chihuahua<C1>,75.062898527361,77.649266984885,80.880883366353,86.639381502607,96.185504761538,101.122652333747,83.464426513588,88.14628744643,94.433654913589,96.823655177406,100,96.845817203428,102.348273306368,97.731444717624,103.351933977382
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Ciudad de México<C1>,84.502114433675,88.404453887257,91.390552014115,96.535759762515,94.296134197428,93.497817012571,80.935856032443,88.830935545271,93.296815475759,95.644721000659,100,102.955530908983,103.464367674985,100.19622792284,104.269470800839
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Durango<C1>,68.02942899754,75.940553017076,76.77424602123,79.294663099322,81.403581129635,81.361999374154,71.975493977618,78.042554064575,85.855286153613,92.404421856339,100,97.609273278197,102.695116966425,118.930749944683,120.259990095077
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Guanajuato<C1>,89.979977313608,90.623851905363,91.672577138424,90.738502895187,94.809580691164,94.454113357104,80.799746603271,91.244859184264,100.508041071981,100.70798041307,100,98.304804062607,103.538160114167,112.195882814303,120.873834679215
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Guerrero<C1>,81.717549420107,85.406922322682,89.32968190443,94.462220901842,96.816952844758,97.651493019314,87.689729602791,96.336646780822,101.014397118995,98.200038996589,100,105.269866934022,117.208183486855,110.476660838038,114.793021652658
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Hidalgo<C1>,82.471450366561,83.587356838082,84.828783809802,91.755321513437,87.480101756817,88.553894507066,71.485568470724,83.132080018897,94.355366221367,92.630591175523,100,99.956901482388,108.91501476579,121.21656633522,117.680504620587
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Jalisco<C1>,84.898487912753,89.950884644834,92.741869068181,94.300828725309,92.781879094658,94.367128290965,86.321383003204,91.639593523608,97.050705620169,96.854553246483,100,96.489121888813,94.922169814551,106.167347483176,104.349038341686
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|México<C1>,81.74003622837,84.733481316425,87.573010152278,91.905658602611,93.982958598516,93.133409390051,76.077783912314,87.113365027555,95.667914098127,102.031982414161,100,107.099304808601,114.105807207708,114.18049393526,122.953919884443
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,83.424185578184,85.810488237334,90.244527319884,96.579076541284,90.339019399975,93.247386658277,87.710943920714,86.502702506637,92.32220478174,94.641915502914,100,112.145388341377,121.459658061313,123.316087680316,119.104735959154
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Morelos<C1>,79.059836050702,84.525759459931,88.859506121652,92.976991518589,91.944706595835,95.361640528033,79.998599105271,84.534013139064,91.111744306275,87.878522895805,100,105.381438452191,109.627790301228,109.5715562255,112.957676422268
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Nayarit<C1>,70.691157400887,71.16861545553,73.086315532928,78.890835004113,83.278530591268,89.496858816969,77.756053107606,91.681006450143,96.750185768889,93.169550591613,100,103.06445595434,107.310194528615,112.96520702138,123.756032797757
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Nuevo León<C1>,78.292076921415,82.635077024091,85.84904121419,90.497076993972,94.869562818001,97.520153210992,85.162548643411,92.769502460055,100.623266638008,102.575169887321,100,100.453052764548,106.183542441765,112.720194829599,110.842656541587
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Oaxaca<C1>,81.575926966122,84.137067253289,87.636140876643,91.904327032143,90.47806216407,92.903781751106,80.523184476817,89.455218905932,95.896858616514,96.908301813837,100,102.045496021387,107.258244735219,112.817215793584,111.60375911608
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Puebla<C1>,86.854823356739,89.993128579399,92.522120141175,97.758602940345,102.533154551789,97.524758072599,79.994407130054,94.806962669669,99.490508181892,100.145827091319,100,96.418994460755,100.652420504157,106.762415692039,109.235120797401
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Querétaro<C1>,79.042237531101,84.481724243318,90.333957147482,101.850516597168,104.476261563791,100.516939473407,85.4179007965,90.954221221341,101.034886487612,97.474156578557,100,100.841335317069,108.249660084153,119.008216236856,119.088913150242
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Quintana Roo<C1>,64.393831839755,71.107766368423,75.216978688152,80.019366129857,86.602312537394,88.23382163669,71.0899642859,79.643694639958,91.944906685591,92.925134065295,100,98.087417633754,103.227447755997,105.137119874617,118.098816497051
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,91.713233076243,95.356173600944,99.990817944642,102.52616828722,102.02930270011,98.138796618235,83.905758791894,90.59363471319,96.225715004064,94.075603994004,100,105.760651887894,105.63816235654,116.10397859904,115.820601504503
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Sinaloa<C1>,87.294334684317,89.339892262592,91.890671031745,90.281102759104,84.883773107579,83.572230001068,74.856153412729,84.350775262309,95.701931563942,96.72710127586,100,101.315483592354,108.678514708335,120.089815267573,124.543323143689
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Sonora<C1>,79.956803036024,81.593738024361,84.634664696422,80.306690887307,77.054531807708,82.009349978182,73.173467814634,81.646444037388,88.865569603374,88.890214088314,100,96.825036524929,95.82986260553,94.051218895197,94.870417439462
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tabasco<C1>,63.518839022977,69.244176981836,73.950711991426,78.003558088699,79.887704577706,82.472513498412,72.665315080357,81.787730898564,89.096364310278,89.701163171784,100,104.013575702289,107.279870640788,102.966620460253,103.340247892611
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tamaulipas<C1>,79.846310035707,81.758100056613,84.374256479164,88.057188245356,95.197803086541,95.034550422065,78.066886490546,89.929645364564,102.01229212479,99.07648443243,100,94.394809620262,97.578581087767,98.693303218245,97.735919471808
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tlaxcala<C1>,74.3897322686,73.796584769068,74.086056444625,79.729806726827,81.571454526299,81.386410889865,70.357474204084,74.667929317362,85.21861487917499,87.356023418972,100,100.827952689032,106.635863687478,115.430341351085,120.635698129191
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,89.654681626089,92.898439862846,96.267245869727,100.400526327704,104.190049203791,101.80097306939,87.520343186642,96.698611960894,104.574177704441,106.096589546736,100,107.946342267417,109.401715122974,111.166533982162,116.955623251669
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Yucatán<C1>,75.536393982006,79.080272912201,82.920269772141,84.938854151023,84.593713735716,84.734101737955,77.017208895928,82.395982088004,86.572736767376,89.450421177659,100,93.535431485249,93.672017283984,95.511747921417,98.755812524745
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Zacatecas<C1>,85.553708711633,86.300607404019,88.371038849314,90.785820253284,93.101389372918,92.871070649131,77.673313129771,87.790238187311,96.395638150001,96.853288222928,100,117.766152872294,116.701601916762,115.701027947755,118.522312426087
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,NA,4.223232787144,3.639825046185,4.025261500519,1.441292328893,0.193720621612,-13.703158837494,10.291482775176,8.075341113512,1.370376398861,2.725693723329,1.64361113753,3.545022935607,3.440441541452,2.838521012427
