Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Zacatecas<C1>,4689.705,5160.66,6554.854,7094.178,7536.173,7957.246,8363.863,9215.939,8204.303,7773.718,6943.913,8936.513,9546.967,9497.667,8842.701
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Aguascalientes<C1>,0.331125647317,0.378430749842,0.361890175362,0.408356814513,0.434910440194,0.425569683878,0.435002453658,0.440362941441,0.465470809773,0.490602846921,0.545317043767,0.503412882454,0.438845540867,0.282816783213,0.327628134446
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Baja California<C1>,2.48314348805,2.68113909151,2.528861210344,2.572229727365,2.586218319824,2.54393110006,2.295437880523,2.23235301666,2.288522946011,2.567599316998,2.634495086266,2.311586959484,2.085945599839,2.318525267646,2.294986690853
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Baja California Sur<C1>,0.166084430856,0.152514647548,0.139287340029,0.124852161318,0.118938859013,0.109017073515,0.105336371374,0.104664909832,0.112225360893,0.130808994075,0.180821305295,0.192564606207,0.227454837285,0.242870354808,0.247738883879
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Campeche<C1>,0.522944579583,0.498630628199,0.492646433427,0.429875270698,0.428351995737,0.424957619155,0.416141096345,0.35872111849,0.361703814267,0.28465226627,0.266510859623,0.185735477687,0.20788866963,0.209981372273,0.191826916159
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,2.73045390747,2.764789913138,2.159658556675,2.354353545818,2.362009881603,2.29808742139,2.257429951422,2.29967462429,4.917868306763,5.433833350467,5.352735918444,5.173830574274,4.639740053626,6.602328153523,7.246018072512
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Colima<C1>,0.026300280749,0.028120629766,0.031047417847,0.02974155174,0.031112698534,0.031971880881,0.032580328623,0.032057084419,0.034522109919,0.034431338887,0.035912596772,0.035818184042,0.037594906525,0.041095798272,0.030457429098
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Chiapas<C1>,0.78552258265,0.80438705021,0.858874940573,0.736728778148,0.582292640602,0.605468798301,0.758431794395,0.794478184119,0.729042991672,0.628735875689,0.681075126914,0.882180451301,1.140546046097,1.126411438791,1.1381625282
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Chihuahua<C1>,2.553436401788,2.455985803342,2.344957390662,2.458705571004,1.908201606199,1.78542602796,1.597332823027,1.231562899743,1.053693571223,1.408574718314,1.469188567632,1.306261279678,1.071461267298,0.837490084559,0.824140599345
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Ciudad de México<C1>,9.229333730168,8.993061085834,10.029338461094,9.81698315353,9.097104475509,9.303938667405,9.692328061534,10.419413678459,9.888362726571,9.884541236839,9.826903566059,8.25525479455,6.918197327312,5.923731367738,5.711049808911
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Durango<C1>,0.311593102477,0.330888247891,0.261398619934,0.237938053352,0.243633918487,0.237887610079,0.227340738736,0.224471951007,0.242498477696,0.27494445508,0.308442635865,0.284604982198,0.305455484467,0.287114481824,0.283206620638
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Guanajuato<C1>,1.906633138696,2.089256889853,1.789561004327,1.716924668606,1.754380699245,1.892461619214,1.968310052069,2.074172328796,2.35092011289,1.531661640389,1.349946965691,4.284317878024,6.793513951496,6.62942998006,6.888012243694
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Guerrero<C1>,0.369776270737,0.36191470878,0.535131427132,0.491535194418,0.453092242701,0.421102075085,0.419213352278,0.379417671791,0.404632602941,0.394721070613,0.398179582186,0.315160397366,0.277077703837,0.281125162688,0.291253028869
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Hidalgo<C1>,0.852296762428,0.855204745914,0.820422557284,0.87456935394,0.880737784769,0.729663840453,1.098579508678,1.049060576336,1.141527402166,1.129667679542,1.016721508816,0.811948675967,0.735013493189,0.762210452003,0.807544650581
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Jalisco<C1>,16.517043407098,16.914866160648,18.352622381976,18.559546808906,18.715734602296,20.287233782758,19.862764714589,20.324300062018,19.030766490793,21.15095607857,22.74717500948,22.736116459396,22.940479930566,22.140139789575,22.152015280981
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|México<C1>,9.655329858471,8.958732665785,11.419025336988,12.227480454237,12.218479410284,11.651050000124,11.721987902427,12.434707718758,12.650521450093,12.844913687685,14.501336493455,9.944909321174,6.481733413247,6.246212432673,6.262628064477
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,0.677667371861,0.961074424857,0.498908155101,0.461838758123,0.43132868018,0.396008967057,0.40884952626,0.40028018134,0.43100874756,0.421053795691,0.424292144863,0.57895374758,0.921202144203,0.999195403307,1.001472484053
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Morelos<C1>,0.675576243907,0.645811822124,0.567968642339,0.546876538885,0.422948622985,0.446389930979,0.448619119776,0.458236665457,0.458677818088,0.388044124503,0.345743141298,0.468215398709,0.607252551869,0.582025155191,0.574883047082
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Nayarit<C1>,0.62814288308,0.62568423535,0.702819168911,0.661524553215,0.733303697935,0.699405277111,0.720596699066,0.697923107876,0.790210320737,0.801349905353,0.837552440675,0.781771667065,0.699204468273,0.657007526061,0.701846072767
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Nuevo León<C1>,21.332564286959,20.492216387403,17.77988465758,17.310826204388,16.629447600807,16.11312316226,15.949708131424,15.614094398416,14.735246284486,13.135652144509,12.660123611195,12.803852036109,13.414431043134,14.576783499578,14.575753280534
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Oaxaca<C1>,4.180848038568,4.215220752341,4.549674309975,5.076560709418,5.997357400291,5.463857732665,5.64802321683,3.371474352881,3.627918178814,3.312712554794,3.702622964768,3.802477715862,4.162832487846,4.264340432749,3.80664460005
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Puebla<C1>,1.750830478544,1.941821424553,1.974489033406,1.750446250163,1.684140844734,1.809068573506,1.77891291417,1.501878888228,1.447127657158,1.405691356817,1.33698897921,1.06903048153,1.062171704203,0.9680358288,0.912573827557
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Querétaro<C1>,2.025904498365,2.320293214687,2.225586470351,1.981010345092,2.045608042198,2.037637652738,1.822146158484,1.706958340254,1.91181480637,1.818634679114,1.390174964404,1.572719864231,1.748495890634,1.688118253923,1.736332441936
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Quintana Roo<C1>,0.247657217719,0.257905225689,0.225188193339,0.239992417383,0.249020527931,0.307450466035,0.312980260391,0.307609739769,0.313682372098,0.282360401553,0.264611964963,0.253319121791,0.232880857413,0.196698435376,0.19275159174
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,1.170126595289,1.135261915398,1.070244014292,0.920728094004,0.907829684286,0.90773139756,0.866813295326,0.912529707053,0.971080090162,0.943635271166,0.991452735702,0.934600764857,0.915522255385,0.825597727752,0.788248846912
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Sinaloa<C1>,1.873452342104,1.603623543752,1.700015472755,1.629906642045,1.56441331202,1.423161765615,1.317742807366,1.323634011162,1.315522089373,1.38311144903,1.392894823604,1.303246144254,1.212749009389,1.411796512586,1.448455467896
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Sonora<C1>,2.569558293439,2.740679633662,2.653526162847,2.617656147074,2.965610282415,2.789286363445,2.845777038125,2.962235680164,2.9592117296,2.929978559279,2.950203442376,2.831889161142,2.865305552733,2.595132934418,2.642811198701
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tabasco<C1>,1.027435542367,0.981382232044,0.895001443656,0.794035867021,0.883937181725,0.867148106062,0.960162133269,1.233733701867,1.207194508648,1.207465813061,1.055453364082,0.997265840136,1.020953583739,0.952607191556,0.90506578325
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tamaulipas<C1>,1.875361142497,2.022710948262,1.929408405347,1.95764860071,2.006058610526,1.917132773531,1.87827760745,1.904608300661,2.034665570728,2.303855498315,1.129099405435,1.884165324001,2.436620852304,2.494239673129,2.472053411239
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tlaxcala<C1>,1.358705923933,1.9455534146,1.147453645875,1.226405377342,1.048269480671,1.233804241918,1.122338339563,1.132912527536,0.915554205014,0.649207742319,0.617539834488,1.273647077878,1.461882878811,1.428521261163,1.469153119304
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,4.913135672588,4.446669264458,3.600334961004,3.343168903245,3.867866566117,3.967396579609,3.816988907226,3.981981776069,4.13438940981,4.25242600959,3.721545645179,5.150374374208,5.808017361423,5.825945498733,5.99948616223
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Yucatán<C1>,0.844477353629,0.791929537173,0.741443681037,0.726249910323,0.731889194091,0.724198535249,0.731523978682,0.841946390579,0.838346537634,0.81210951345,0.75219716249,0.702345545893,0.666393124846,0.620919831446,0.610138157905
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Zacatecas<C1>,4.407538526612,4.604239005386,5.613330328529,5.715303573977,6.015770696091,6.149431274405,6.482322836916,7.248543464528,6.23607050005,5.762066625115,5.112741109002,6.368422810951,6.463136008512,5.981551914587,5.4656615542
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,78.34277285478,82.527163581359,85.978913772467,91.392868611642,92.237838448522,95.274650336477,95.000476895724,93.613476818399,96.867971687606,99.334483439614,100,103.320317817977,108.760615678932,116.910251140489,119.121934026936
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Aguascalientes<C1>,47.571044533888,57.270933951908,57.058411319058,68.438903793678,73.56307561026,74.353081915728,75.782411389269,75.596217799243,82.684401189803,89.367792424527,100,95.380805722719,87.525434530472,60.632950189502,71.568819392218
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Baja California<C1>,73.841984851017,83.988315462393,82.531465357504,89.232830509924,90.547592523551,91.99946786836,82.77399888543,79.323863029763,84.146892926953,96.812156972126,100,90.656422387315,86.114690019346,102.888546928477,103.770644555628
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Baja California Sur<C1>,71.957863704476,69.60795491563,66.229884683041,63.104273894065,60.671297804417,57.441038504137,55.341960388299,54.186347644798,60.120366147632,71.860137468239,100,110.030376571764,136.809808456577,157.028145156036,163.206072056812
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Campeche<C1>,153.72329844957,154.404857941674,158.932380015692,147.41438375087,148.25010222011,151.917594014874,148.337679990275,126.002862163088,131.467494004929,106.096186361075,100,72.005503309721,84.837442397587,92.112475273784,85.740570885502
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,39.962989679037,42.626849690723,34.689754856487,40.198344838363,40.701930600077,40.904217740524,40.064917307944,40.218785385806,88.998212346201,100.839465497566,100,99.867026398293,94.27346921483,144.202862667032,161.255795156553
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Colima<C1>,57.373654536135,64.621219887237,74.331112250128,75.688364941056,79.909789851358,84.820092260379,86.185545873911,83.563300871348,93.117375704767,95.237314197847,100,103.04869297796,113.855458739108,133.783700666325,101.027165556125
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Chiapas<C1>,90.357164478578,97.46910296992,108.424359573106,98.860982823932,78.859750402159,84.698186394064,105.790652621383,109.200677183332,103.690346461868,91.700828533375,100,133.828356079083,182.133343711622,193.354652067874,199.067791846125
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Chihuahua<C1>,136.159028481135,137.95747299652,137.230096757979,152.947116630274,119.799728474269,115.78217001079,103.286523794083,78.472489852866,69.473150876194,95.236271988798,100,91.862497124624,79.317787842082,66.643028860008,66.821389893008
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Ciudad de México<C1>,73.578782081555,75.524484222185,87.750085359502,91.30060608431,85.387756918615,90.204355556175,93.69948345232,99.257872461328,97.47380079546,99.917109311038,100,86.79596205535,76.568106692897,70.47437855023,69.229467246564
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Durango<C1>,79.14297445299,88.532729868183,72.865313644328,70.502060088706,72.857197419996,73.480953131192,70.021054440768,68.128064471467,76.157874886015,88.546336479564,100,95.33531942117,107.707309853574,108.826155249049,109.375671378851
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Guanajuato<C1>,110.649477867312,127.723865821771,113.978189656395,116.237655731678,119.871585793278,133.563483328079,138.516844274321,143.835638105814,168.694673733884,112.70577416684,100,327.90701860217,547.330212791024,574.132424150859,607.811536988899
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Guerrero<C1>,72.754354269949,75.010863716297,115.550924479143,112.820479630763,104.958292575135,100.759443112034,100.018861260635,89.202483029488,98.437843825064,98.471683145615,100,81.778357997822,75.682287612035,82.541684310575,87.13310687493
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Hidalgo<C1>,65.673137712556,69.416867204637,69.37892008583,78.614843261743,79.901279556569,68.375131891584,102.649128918094,96.591059687776,108.75883230053,110.36941230486,100,82.511085410709,78.625778404758,87.644664338181,94.614188601526
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Jalisco<C1>,56.885788206033,61.367441276327,69.368549572461,74.567950626443,75.890694293796,84.97139113499,82.954130329022,83.642403591346,81.041788655307,92.363965874578,100,103.270088595717,109.68486065539,113.790363067326,116.005213911835
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|México<C1>,52.162455114502,50.984183183707,67.70378683769,77.062173897546,77.717397319965,76.548097157498,76.792538494573,80.272340642456,84.504649224168,87.987949701637,100,70.856309844157,48.613265198668,50.357169803638,51.444662874254
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,125.126853342959,186.93427920924,101.099164260329,99.480439249223,93.767526932475,88.923672812084,91.542821246113,88.315609729009,98.401404931142,98.576327187917,100,140.9823064749,236.135675810751,275.320170202132,281.167918425144
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Morelos<C1>,153.080451643404,154.152061229966,141.241636036067,144.559962859954,112.834824756055,123.009365935933,123.267898137461,124.072244204321,128.509244549315,111.487859208559,100,139.919373730232,191.023778999689,196.807106015239,198.069526847739
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Nayarit<C1>,58.755073497027,61.650999666822,72.147874911321,72.184884956779,80.757149927606,79.55990572548,81.734619512997,78.007066193477,91.392571090495,95.040829728297,100,96.439211659659,90.795399501903,91.708782809054,99.820927642284
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Nuevo León<C1>,132.009156440259,133.581989077293,120.748834435287,124.96608354263,121.157134669287,121.260441229454,119.685235734427,115.456192127055,112.745614792676,103.065598764253,100,104.493297403145,115.240721500042,134.609698300993,137.146521945592
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Oaxaca<C1>,88.46140461574,93.95237264775,105.64836304218,125.306154671868,149.403082158207,140.594151746289,144.914808832177,85.241041062101,94.913546092676,88.873912776319,100,106.106727538002,122.278781462348,134.646469728356,122.468550329317
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Puebla<C1>,102.592404739837,119.861133368909,126.975184528618,119.655664063468,116.18757789082,128.915330235048,126.401621726107,105.158760972177,104.847775936576,104.438874946788,100,82.612924134961,86.404936990698,84.647901828517,81.307745218061
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Querétaro<C1>,114.169065049219,137.743250014035,137.647067546998,130.235562301981,135.725695654523,139.648044201564,124.520120461125,114.9454630582,133.216053574058,129.949927916114,100,116.887384949139,136.793924827258,141.966539517965,148.783630761017
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Quintana Roo<C1>,73.323037967639,80.435466143551,73.16916398848,82.88965872254,86.803010698833,110.698832728133,112.365568958081,108.825076171793,114.831448168399,105.997189643419,100,98.910917261433,95.718519136859,86.904851343267,86.77212460175
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,92.46125283131,94.497642122461,92.811703984256,84.873417251495,84.458133749211,87.229363930043,83.057591623037,86.161523894397,94.877501763767,94.543611451487,100,97.395714975307,100.431175968215,97.352938992239,94.70721473395
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Sinaloa<C1>,105.371524686907,95.012559653066,104.936482831969,106.944071484301,103.595835016059,97.34492317256,89.87483692538,88.958606005375,91.487134813286,98.636780753706,100,96.670476146174,94.694392347492,118.496732164341,123.873542900519
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Sonora<C1>,68.234725384867,76.666074346793,77.332733692652,81.091053207961,92.719531880952,90.07795162477,91.637807711007,93.995274086039,97.163752818927,98.653503854904,100,99.176783523392,105.630815674381,102.839566501716,106.710193858308
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tabasco<C1>,76.263103665015,76.735452987255,72.90824452222,68.756439779473,77.248751807673,78.27653537946,86.423392697316,109.426058251533,110.794552809854,113.641205659263,100,97.624231499303,105.205539274196,105.518206481741,102.148697603652
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tamaulipas<C1>,130.122282679577,147.842250648192,146.921022291548,158.458254863397,163.877962511803,161.769773119721,158.035038891526,157.910812939845,174.558525095599,202.685693343837,100,172.414013469875,234.707752742752,258.260862760646,260.805897113524
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tlaxcala<C1>,172.369106623569,260.001049221609,159.757820575951,181.501984578827,156.573075304304,190.352526537557,172.657165647054,171.739335198881,143.614830747439,104.428430567164,100,213.093331838987,257.465629050085,270.442115755374,283.396068042021
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,103.427099571091,98.607147881005,83.178581879054,82.100778937526,95.864376116962,101.568637847568,97.436871951819,100.164607457707,107.61386651641,113.504597632699,100,142.988523575962,169.736879331456,183.018782067046,192.035907375858
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Yucatán<C1>,87.953931223773,86.886393246692,84.749751126416,88.240245966388,89.747582965203,91.728293671808,92.389509427831,104.78307131048,107.962290635403,107.246454836174,100,96.472798141744,96.35416105865,96.506470713183,96.624716254749
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Zacatecas<C1>,67.536920465449,74.319191499087,94.397121622924,102.163981605184,108.529196722367,114.593111981674,120.448844909203,132.719678371546,118.151005060115,111.950106517752,100,128.695636019633,137.486846393381,136.776872060465,127.344639830597
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,NA,5.341131765065,4.182562493748,6.296840238645,0.924546794204,3.292371047539,-0.287771657817,-1.459992752297,3.47652387222,2.546261379316,0.66997535734,3.320317817977,5.265467601967,7.493186215142,1.89177840683
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Aguascalientes<C1>,NA,20.390322544022,-0.371082883035,19.945337087959,7.487220765589,1.073916905886,1.922354039287,-0.245694992562,9.376373047371,8.083013408275,11.897135743229,-4.619194277281,-8.235798736156,-30.725336566718,18.036181925071
