Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Chihuahua<C1>,2.000475828455,1.95216615841,1.975203077766,2.00765442587,2.009375137896,1.976228606627,1.858218190219,1.907308182487,1.90571254939,1.934100371577,1.976366315394,2.016965226546,2.121114470522,2.260193249735,2.351823536115
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Ciudad de México<C1>,23.761195163708,23.357559174997,22.635218345195,22.315126008995,21.926260333198,21.59850888176,21.868617737364,21.499922890112,21.280045175348,21.297314567309,21.452821027111,21.160038176989,21.405935715369,21.351425913747,21.388153185954
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Durango<C1>,1.24516374212,1.305947540691,1.320760306573,1.35913403721,1.364182659889,1.416263989428,1.36707252132,1.368675970832,1.323091265713,1.269564348187,1.245243077829,1.251153597903,1.225034201885,1.261709727683,1.222680509872
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Guanajuato<C1>,3.848835131035,3.867339115007,3.866050438322,3.943864306191,3.906202575208,4.23234522,4.190146310523,4.322221657725,4.310978038063,4.320937237098,4.362985789702,4.427651697189,4.419872587501,4.368815723317,4.399412327217
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Guerrero<C1>,2.374878968053,2.453627908987,2.477812429964,2.103152446352,2.04696918005,2.025096298695,2.223520683156,2.226401919051,2.260771468159,2.266392056418,2.212853236245,2.15822346027,2.120019991121,2.091479097922,1.952089279743
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Hidalgo<C1>,1.224435177512,1.228898650953,1.28981155164,1.326647513778,1.426807593582,1.685072160167,1.70207196005,1.856451175466,1.855664037187,1.856927842555,1.969942066535,2.025317204938,2.085310236561,2.148012312548,2.22542012188
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Jalisco<C1>,5.287866082203,5.229934556512,5.128850858118,5.106643941749,5.054213208564,4.925725263489,4.932185975425,4.942782166742,4.873804674134,4.867207496022,4.921044818891,4.970298845426,5.059251072739,5.137263009635,5.099138076055
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|México<C1>,6.843377029273,6.789619711648,7.016589352105,7.40025156512,7.431962003362,7.273027209237,7.291371850155,7.372801103332,7.404034532917,7.506518309451,7.540262912738,7.64230667936,7.634901747141,8.04348090668,8.233850255435
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,2.924862807665,2.791140853116,2.738471593788,2.675053531012,2.619237941948,2.472798542899,2.577041471225,2.553246852607,2.61689849542,2.619989065562,2.635205210984,2.60294719759,2.560816089774,2.565911855513,2.573865629587
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Morelos<C1>,1.968846353475,1.839898858186,1.785850040171,1.741979954283,1.617985559121,1.364576029391,1.378833499388,1.351315016223,1.376852164081,1.409207622308,1.3375302733,1.28316193395,1.269852917827,1.281102582628,1.221947228508
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Nayarit<C1>,0.500582849449,0.499626536742,0.508831203821,0.496745175232,0.492199264122,0.495738410331,0.476709986222,0.446442170452,0.462531891907,0.450234135979,0.447445507392,0.447641291694,0.453949020679,0.455026902963,0.439304950001
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Nuevo León<C1>,9.421033022706,9.728102292469,9.728178546071,9.813567169505,9.842333809494,9.826335587602,9.265042338917,9.490763065437,9.718890632593,10.031582217085,9.990715086442,10.168290587185,10.272610770201,10.067246528896,10.268835121278
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Oaxaca<C1>,1.453929467104,1.465696623081,1.486572211048,1.416820504439,1.395799661799,1.460020378317,1.493745243007,1.470450571059,1.3516061455,1.321924277506,1.319485015895,1.296373922835,1.278164008998,1.275020244935,1.152134961685
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Puebla<C1>,3.912455272964,3.944970650372,3.94738718957,3.939481014617,3.904211867801,3.733579923431,3.753934121188,3.728738352383,3.71978647287,3.727623114808,3.751719711983,3.694064084401,3.709810250685,3.660755256099,3.567064890308
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Querétaro<C1>,1.890924750285,2.022821531433,2.23229139886,2.297967526845,2.592466834432,3.157824881263,3.612759154188,3.418435309581,3.195614418449,2.860289845947,2.749322455093,2.68981216865,2.529165062571,2.484640601472,2.417143193696
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Quintana Roo<C1>,1.123275813461,1.203450704094,1.191123747737,1.243677832076,1.433034688097,1.43386927194,1.426836884806,1.399386154368,1.377644624869,1.369677220023,1.421599341771,1.471712910861,1.54221319505,1.635888934749,1.677626031657
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,1.749036982017,1.764679667531,1.760703639914,1.77522190206,1.751848856252,1.679787961105,1.693521385522,1.731610111213,1.751303542107,1.714971899788,1.710777738019,1.697345238428,1.70707244527,1.689981948721,1.660121311272
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Sinaloa<C1>,2.497322547971,2.39669575863,2.341275764135,2.319151948473,2.288861386708,2.212384939589,2.127654499237,2.102466470346,2.128038767869,2.180919225697,2.146178013602,2.098358409473,2.075919065826,2.120423068822,2.110908295109
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Sonora<C1>,2.055839656628,2.074872406213,2.053376833806,2.070703660242,2.052531576106,2.090088893473,2.035814525676,2.073012381927,2.069814042807,2.041180143769,1.98319936481,1.94784333599,1.926734635363,1.895336506675,1.916201320369
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tabasco<C1>,1.305032585297,1.284675340704,1.321100493298,1.302960113461,1.292389543182,1.363909490499,1.379202317975,1.448979506694,1.427050416047,1.426728487568,1.450823391303,1.468720341578,1.493293001705,1.420593448447,1.338679501004
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tamaulipas<C1>,3.83974167252,3.859878253847,3.984293154153,4.001299492573,3.982218089973,3.882120773629,3.906497694504,3.989683594931,4.175216060189,4.263850789332,4.309125945505,4.440162846148,4.400402263967,4.309428098981,4.38052396354
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tlaxcala<C1>,0.717467001135,0.724799290001,0.75118570959,0.833001996261,0.831174822899,0.852381314268,0.847286679706,0.817351556191,0.79326843335,0.75919809004,0.748739427396,0.704842186377,0.659301348902,0.633671298453,0.577631922699
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,5.385870083166,5.36179373551,5.550351858388,5.547773231048,5.522025077453,5.403640019634,5.668833356243,5.823919909281,6.004710015736,5.887435424537,5.793114085306,5.807347498374,5.820340932049,5.666336637675,5.546464754888
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Yucatán<C1>,1.053674805008,1.043249651742,1.033760264652,1.043791827259,1.04952127241,1.049843570693,1.026342181827,1.00308239278,0.971967971896,0.954619857948,0.932436009354,0.942138615576,0.924742825017,0.915906512243,0.904380149458
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Zacatecas<C1>,0.368395292469,0.373012846781,0.385674549007,0.390279152525,0.381302817899,0.389763559773,0.38581041715,0.396978426546,0.398385697374,0.399633319092,0.391442698048,0.396580888873,0.391963496679,0.387958425196,0.379108944217
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,79.514076226633,82.464635625213,84.016908287651,87.500666500619,90.460234439853,90.002804609097,83.472183472538,90.237591868719,93.753430693083,97.513978915293,100,103.456560568521,107.789886320672,111.03402413427,115.651523911345
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Aguascalientes<C1>,70.603966714499,73.236315970695,76.286333907802,83.547943902826,94.445423423878,100.936932141853,83.771143702363,88.285063888548,92.646755276574,96.893984940041,100,104.557951726649,108.634790144867,111.322866115273,114.465465211027
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Baja California<C1>,90.365065016159,99.361246367485,105.461756823158,106.48130883237,110.125743625948,108.855802325771,92.890982707378,96.377926544491,99.720627512646,99.789608481643,100,102.090474778063,106.371683202955,113.362813933998,117.86747401762
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Baja California Sur<C1>,67.649578175099,73.324000203269,79.258357378045,81.08324103178,83.662290015237,87.221183605489,79.030618605434,88.569044222244,92.234946275805,95.851140150134,100,102.399263553644,103.360182736967,104.774544342706,113.54928707942
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Campeche<C1>,81.634805747245,90.583284377194,92.914151084857,96.735507616247,100.208726953899,108.153462842232,97.021586185181,94.758521801064,93.905598230941,96.286494751695,100,99.215098457746,83.800619581885,74.770779732998,70.040537801659
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,69.442420207488,72.77155746857,75.094774507951,81.006108868097,86.547819437627,85.79466180483,79.813758846239,87.017271232512,91.269224737988,97.822362955927,100,104.741066446894,109.39078611704,114.023417567879,126.437689244103
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Colima<C1>,63.181639236844,66.445156207753,68.013101494307,74.103598771581,80.025549499182,80.550113479937,71.675889938993,83.263878063452,91.099916508358,96.490807993004,100,106.078618653688,111.688004153445,118.74250843063,128.599960544034
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Chiapas<C1>,114.835454339137,110.908318156497,101.699718095352,102.208879527496,107.406420973856,107.81352654649,95.11961722488,95.644743875654,97.281216297577,100.646418798145,100,103.609077217115,104.575333061995,103.98511513451,99.917390497019
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Chihuahua<C1>,80.484061215976,81.454874877819,83.967458128365,88.885900856692,91.971080783918,89.996533415771,78.482176354594,87.084512622268,90.401808626542,95.428575859168,100,105.581785876145,115.684367756065,126.979674711343,137.622248367504
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Ciudad de México<C1>,88.069978353677,89.786448319608,88.647598438262,91.017791849603,92.456588698695,90.614020984758,85.090034068582,90.435717732183,92.998363150998,96.807122990695,100,102.044610754144,107.554310662979,110.509230334416,115.302901491554
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Durango<C1>,79.509010303614,86.484711303489,89.112077411282,95.503549657896,99.100557497154,102.363733944765,91.638757405376,99.182260761315,99.614563203918,99.418557938578,100,103.947614956993,106.040579314331,112.502298425321,113.556033148136
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Guanajuato<C1>,70.143838358405,73.09643586531,74.447550546365,79.095090383804,80.989491544266,87.307857103964,80.165436805751,89.394486417192,92.635869148355,96.574181751217,100,104.989939932356,109.195304940723,111.182390647678,116.617097666916
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Guerrero<C1>,85.336119089046,91.437393208168,94.076794733841,83.162876685186,83.678984618402,82.366215481764,83.874575764595,90.790091460384,95.783614421982,99.873278346453,100,100.902478519889,103.267903219934,104.943851147181,102.023078763423
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Hidalgo<C1>,49.422687952687,51.443482116899,55.009728805439,58.926880967209,65.519363035377,76.98765509918,72.121746799727,85.038888372252,88.314713744874,91.919668888886,100,106.364728000205,114.102519642923,121.070794417652,130.650150992084
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Jalisco<C1>,85.441161828567,87.640869656548,87.564776998851,90.800788232824,92.90817876736,90.088406987474,83.661162987355,90.636191352342,92.853433680174,96.447154336305,100,104.492042334486,110.817137024402,115.91257669636,119.836967724064
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|México<C1>,72.165229389273,74.255171475378,78.181908364496,85.875910656424,89.160952735011,86.813000342968,80.716910787616,88.233503869978,92.059606735773,97.077578942044,100,104.856657255382,109.142771401713,118.444152869943,126.289671954298
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,88.254137959249,87.344398254631,87.309297881106,88.823809968469,89.912116633184,84.455966907806,81.629801582721,87.431083721782,93.102127568098,96.950915789229,100,102.190130499782,104.747089165716,108.114357737259,112.959507352226
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Morelos<C1>,117.044826688268,113.437872739283,112.178095730369,113.959594091563,109.428067476375,91.822721473427,86.049822674316,91.167591010197,96.50967646609,102.739687551117,100,99.251226674194,102.335853168228,106.349723753925,105.657465806385
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Nayarit<C1>,88.956939317156,92.081649319073,95.54330947358,97.141513761265,99.508119062496,99.716829301274,88.931552056479,90.035246090715,96.914486691242,98.121718326465,100,103.501829031714,109.356586502727,112.915354586455,113.547428882527
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Nuevo León<C1>,74.980092157537,80.296996154159,81.80910752028,85.949169869291,89.116726494427,88.521968073592,77.409205177361,85.721952494057,91.202614773096,97.912860925384,100,105.295402972612,110.831260581051,111.88457326464,118.871013765761
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Oaxaca<C1>,87.615893384754,91.602508936028,94.6560208066,93.955396959241,95.69215498196,99.588799608947,94.496091644467,100.5618986922,96.035734820741,97.694247809956,100,101.644494368351,104.414337085568,107.292335223512,100.983461324116
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Puebla<C1>,82.92071121789,86.712385841616,88.398732565937,91.879788712503,94.137075255419,89.567635681247,83.521451964233,89.684836677134,92.955436453152,96.887664784914,100,101.866662232585,106.585794220022,108.341885497768,109.959304565613
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Querétaro<C1>,54.688068492825,60.673581672994,68.216887903383,73.135724703101,85.299255162252,103.37568634468,109.686986479836,112.199050978598,108.97223581281,101.449811102611,100,101.217198087631,99.158399581607,100.344593628069,101.678249251922
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Quintana Roo<C1>,62.827996630739,69.810192569712,70.395737907576,76.5494440108,91.187896643369,90.779625542512,83.779716784047,88.827585209302,90.854649451688,93.952403908476,100,107.103563872135,116.935187075748,127.771113931192,136.480090707439
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,81.29230163606,85.062870847678,86.468787235741,90.796773984577,92.631938514288,88.372454403762,82.630212368003,91.336427297891,95.974311337268,97.753045272824,100,102.644251537019,107.55642929391,109.684322113113,112.227062148143
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Sinaloa<C1>,92.523683582346,92.090516810514,91.654443342879,94.552893525844,96.474260909253,92.779279340284,82.75174081597,88.399708722363,92.961037654471,99.092484427066,100,101.1514154503,104.261193012985,109.701574010325,113.750937536075
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Sonora<C1>,82.42650439861,86.276548885203,86.989929599118,91.36144031279,93.622704234542,94.853732626599,85.686737611251,94.324175662025,97.848038302738,100.364895750623,100,101.612160453233,104.720942836622,106.114817884129,111.744490621524
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tabasco<C1>,71.52384024658,73.020799432178,76.504679790468,78.582878546776,80.581731563359,84.611042332083,79.351511439579,90.122906850664,92.217200989764,95.894491699362,100,104.732771671254,110.945194199448,108.720474308171,106.712040382102
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tamaulipas<C1>,70.85277058514,73.867289512197,77.683501656001,81.249974332721,83.597552395835,81.084136754527,75.672861831943,83.548135858105,90.839960232753,96.489418324517,100,106.602587679252,110.073102015726,111.04180977728,117.567756969839
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tlaxcala<C1>,76.193030219845,79.827917649869,84.291408413082,97.347925329311,100.419807731386,102.461158145932,94.45858812087,98.506681286127,99.329131558902,98.87608937888,100,97.39108918016,94.914218283383,93.970040405537,89.221977200138
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,73.924400250599,76.324816011796,80.496153913695,83.794975925344,86.227144111691,83.951869357901,81.681439553859,90.717444902861,97.17781421227,99.101665425451,100,103.710748547466,108.296484097276,108.604137552953,110.727510588877
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Yucatán<C1>,89.852791958904,92.264993558853,93.146704412318,97.950400517412,101.819255583653,101.3354962864,91.878715587576,97.074478744215,97.728241911457,99.833961543967,100,104.533093712062,106.900551871113,109.065699699413,112.171710906479
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Zacatecas<C1>,74.832437833161,78.58204699368,82.778867441897,87.240574770181,88.116964428682,89.616727273095,82.271142332247,91.513719412864,95.416330548923,99.554379852029,100,104.814561504622,107.933296391952,110.045698543173,112.007523312723
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,NA,3.710738448586,1.882349507361,4.146496561193,3.382337595352,-0.505669517207,-7.256019592859,8.10498553498,3.896201961461,4.011104654421,2.549399698751,3.456560568521,4.18854611862,3.009686645319,4.158634988759
