Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Jalisco<C1>,10.370774730153,10.621012863744,10.662556794121,10.490230747906,10.163263213431,10.183883778523,10.176552803778,10.741773159351,10.805835150982,10.339574051833,10.541286500294,10.835304255899,10.952355420279,10.824296489112,10.418273098367
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|México<C1>,12.025713017466,12.367003731555,12.691198697932,13.049008615779,12.948571627721,13.558381196457,13.502450344514,14.187011017515,15.08279914579,15.032851034807,15.984008517832,17.042488829151,16.570368136199,16.210824016859,15.780255125258
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,3.272730110548,2.977715873903,2.732435969183,2.597176536985,2.363377784626,2.226673180264,2.305679007539,2.241502683752,2.135143803342,2.304030036311,2.231172853195,2.253438308419,2.010047879262,1.868227668809,1.598823328973
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Morelos<C1>,0.984085231655,0.887028860995,0.92417867691,0.826585280062,0.830394129231,0.862436218888,0.901696763915,0.913127981763,0.88402477399,0.836824332662,0.879297223761,0.930061896376,0.959297846674,0.855762417957,0.832260156913
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Nayarit<C1>,0.186157441369,0.179145675177,0.182848184968,0.175715201662,0.173063864107,0.172032935788,0.189127554532,0.207364108405,0.225782472994,0.211895403335,0.192980556982,0.184994968551,0.188414378133,0.173747702438,0.170346643059
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Nuevo León<C1>,9.687101240315,10.144918041746,10.175891465199,10.120129998274,10.102628584392,10.823385457521,10.871400111804,10.399452236847,10.475148935165,9.958236717563,10.569990831153,9.887795937886,10.869602448053,9.299071291824,9.627761998445
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Oaxaca<C1>,0.996714361394,0.880268145726,0.86722432865,0.846560464047,0.821246421351,0.886569404484,0.970588689252,0.995001844413,1.019890190244,0.967210604057,0.926369319368,0.870599459501,0.789135175311,0.887841333724,0.856240867701
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Puebla<C1>,4.001727570207,3.925532152542,3.876547541628,4.023287708391,4.190934201383,4.244081128188,4.253377573858,4.154503958184,4.398858564053,4.11206795673,3.175480813203,2.918947478554,2.812460324021,3.075607679447,3.58496710053
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Querétaro<C1>,3.488898056657,3.534992396925,3.534912381908,2.857809046469,2.943860794844,3.050890816599,2.939892376807,2.922033759167,3.063336158712,2.486626314859,2.031420279265,2.194128256197,2.324720375501,2.678137031263,3.085325794921
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Quintana Roo<C1>,0.333546885773,0.338029861468,0.334530898944,0.345964191434,0.354742904587,0.28270963586,0.285477285245,0.30220676606,0.333238052524,0.2940982677,0.303976483247,0.311107858798,0.320990394737,0.32136726937,0.306880975651
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,2.978315611153,2.832485912644,2.773700519388,2.601617099439,2.577538288498,2.480364432678,2.488898169293,2.411829503285,2.371381463421,2.366303591716,2.37529903999,2.564118193298,2.408686698923,2.161496824203,1.97709240553
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Sinaloa<C1>,1.06780977245,1.037378787767,1.013436585834,0.976291892894,0.976434977888,1.020728957819,1.121660688966,1.002167747902,0.992254471849,1.017038304539,1.02272490927,1.074957005643,1.037236749691,0.990283356111,1.017591875709
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Sonora<C1>,2.161457790861,2.136976222733,2.406144487465,1.940005620794,1.974091336313,2.048475956967,2.365192219548,2.497627846875,2.479926316174,2.206237380712,2.46967815316,2.817426877495,2.704290518759,2.72972721705,2.729840852332
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tabasco<C1>,0.522230760406,0.497831805267,0.482007374293,0.528347583836,0.590257921872,0.588507610583,0.603049300868,0.623219371561,0.631285848487,0.58140976584,0.549498118996,0.555302643864,0.564090299472,0.693985398092,0.768671114239
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tamaulipas<C1>,2.588713487346,2.654151759378,2.614526359491,2.849456909808,2.89296261685,3.12688107086,3.201929432686,3.182058564743,3.137749430564,3.220908138845,3.842483762821,3.896284281805,4.192806164817,4.706734143613,4.645671802975
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tlaxcala<C1>,0.560285161438,0.570485148751,0.50893140801,0.516695148276,0.49620102378,0.506359233101,0.532741720688,0.492683808141,0.511842143993,0.524399720712,0.519428108494,0.557251222084,0.589758275025,0.641550038129,0.65730751267
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,3.347508891254,3.172256857486,3.36501729999,3.461995912038,3.965176344702,3.854744729149,3.485089893919,3.159033287329,3.406389909267,3.549140993942,3.047398229929,2.981969880298,2.841843998499,3.025497333947,2.445976769428
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Yucatán<C1>,1.636175269121,1.666367288856,1.799434164108,1.95574008233,2.214505643458,2.209064892996,1.965866136792,1.833834806861,2.046704608868,1.852215391697,1.339734862694,1.261936216907,1.27471166721,1.314783111183,1.364451630316
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Zacatecas<C1>,0.277142441218,0.243908074693,0.251541282868,0.241453746693,0.237183616005,0.230251549163,0.283009720207,0.320950509284,0.337047449048,0.317124280127,0.296534155648,0.290633197464,0.231940704707,0.208993664933,0.215888684655
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,103.152044998768,106.143838767611,106.786804502583,106.583218002314,105.874054392138,101.627082003675,95.584773373607,100.88513894976,102.370663246704,106.10557781154,100,96.609308748093,103.519030683188,99.693859102455,95.546465433145
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Aguascalientes<C1>,75.093093452459,74.104934303075,83.116380501107,92.731135924716,107.487959913482,101.155186307847,83.636430762023,84.885824461076,86.349603628767,93.289760293112,100,89.888618855991,97.256273384757,98.110250655314,100.646721009903
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Baja California<C1>,98.874448053983,106.126460135312,105.150397754763,103.219048828436,92.528254331581,91.1143723769,78.903124331918,84.210887984093,76.940953229055,90.0516301596,100,92.782547334344,102.527579217414,105.438928690262,104.781536270509
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Baja California Sur<C1>,74.599240666526,65.619067707235,63.402587358504,73.402235815229,64.446670885186,65.759685017226,58.456373479575,67.204527877382,88.100260142024,94.029037474513,100,100.898193067567,135.667580679182,107.623215917879,124.110595514308
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Campeche<C1>,106.40410852953,102.53689323392,100.445503202054,100.331033629304,99.477152492034,94.786993781518,96.262723138323,109.015252297126,112.257525600965,108.746094112551,100,85.239612659716,84.599201806763,80.660829749714,75.893326733286
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,95.461830138213,92.463134633123,97.016272113744,100.337988303353,99.474794773259,92.288999165221,87.217045075653,96.118823423472,104.407963746724,113.156050203584,100,90.892143095304,98.908093952839,101.578657879174,91.537332648636
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Colima<C1>,88.176774067945,94.171128200136,107.452545507641,102.659398423051,92.905675070573,92.7616080989,97.237418475616,108.877640416626,105.980726175411,102.830721308284,100,95.822057821474,94.159447094325,89.492845322691,94.762970894578
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Chiapas<C1>,114.894451058393,111.218386132002,107.510864620537,104.994337814687,104.683159596194,103.832379956832,100.802384893096,110.337117802491,117.923962174666,112.438417685376,100,104.990950182448,118.022203509587,128.351578152676,126.896832079909
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Chihuahua<C1>,110.12985942085,126.059390709947,116.421444575874,109.232473101158,103.196796592434,101.389512863675,98.864547553513,102.09340381247,108.125454948705,116.034880348491,100,93.898355929119,101.143342963081,99.477377675667,102.11451627579
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Ciudad de México<C1>,137.026984941344,136.929948646163,137.330583971637,140.772061414796,144.705080145095,121.757340418731,115.957848220154,117.22082805398,100.216626972484,114.312624061395,100,91.32974146056,93.42484030809,86.523494421233,81.398437256692
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Durango<C1>,82.892426493533,79.615665854715,77.812061907046,76.415287668426,75.313098193369,77.193550340228,69.682919672673,76.488875640984,88.998598102548,101.954505866079,100,104.079475010363,118.328062633611,123.524631012207,121.586659152621
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Guanajuato<C1>,92.750201044845,92.311809840567,86.688856527508,94.465195502982,91.517462120798,90.342956875986,90.692695076523,98.466597144785,102.89933136308,109.989891036635,100,95.516006698974,94.262175922853,91.888880392393,88.805100362763
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Guerrero<C1>,108.168768071089,113.131587203337,119.579945224993,113.838744414391,116.130646022877,116.532555516929,97.302797256162,106.725624697932,113.279971510213,112.093744965532,100,94.051909070097,95.678201073455,110.168140617448,88.33699347957
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Hidalgo<C1>,124.271312979719,123.584694756434,118.742147302311,132.770163128151,123.818650991021,107.451592722055,114.885162149001,123.455238973296,111.458309865501,105.109777464296,100,107.165992814944,114.832998573733,108.645289421192,113.473972802154
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Jalisco<C1>,101.483497446631,106.946630937927,108.015313675395,106.066991981239,102.077282714053,98.18141190328,92.277493211718,102.803891889065,104.939801352486,104.07519794328,100,99.303937352282,107.55586775612,102.370416460894,94.431469103733
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|México<C1>,77.607371701286,82.124659071357,84.788027530613,87.012299102445,85.76808347446,86.204828791995,80.744993017797,89.543156598486,96.598806891824,99.791572522219,100,103.006893627128,107.316537376048,101.108530045421,94.328503339425
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,151.305535628298,141.659214418381,130.777902410878,124.067228872701,112.147468879552,101.422127632094,98.776661383409,101.352214546134,97.964658794659,109.570371451876,100,97.57339821118,93.259564264586,83.476645800372,68.467092415834
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Morelos<C1>,115.444927329724,107.077158734682,112.237460815047,100.193787403819,99.98575092619,99.678327158735,98.019734967227,104.766671416358,102.921060131091,100.980336278142,100,102.186876603021,112.937446565973,97.02550584212,90.435309204902
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Nayarit<C1>,99.50495049505,98.53432884272,101.180003246226,97.047557214738,94.947248823243,90.595682519072,93.676351241682,108.404479792242,119.771141048531,116.505437428989,100,92.611589027755,101.069631553319,89.758156143483,84.340204512255
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Nuevo León<C1>,94.535966871753,101.875258184715,102.805286200534,102.047015844022,101.192731889139,104.06339031128,98.310427373121,99.257435571616,101.452116773872,99.964557943318,100,90.374073720663,106.453328797382,87.7068218847,87.029274072002
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Oaxaca<C1>,110.985027793933,100.861544287704,99.968892435452,97.400827731718,93.859637258747,97.260843691251,100.147422805902,108.359481720925,112.705411363729,110.783504875773,100,90.793175270839,88.183521105806,95.547560761189,88.313361375225
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Puebla<C1>,129.991773427975,131.215106116861,130.362659648763,135.039377068973,139.730397282272,135.826227968767,128.030416615703,131.988739263041,141.80972747754,137.400718887973,100,88.804661329588,91.684750657929,96.558353423004,107.867423958461
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Querétaro<C1>,177.160272056817,184.707057842141,185.821713661896,149.941638231045,153.42885029628,152.628746679084,138.331269726972,145.115112228834,154.372661096214,129.881996666363,100,104.347296470077,118.465293636023,131.432091417505,145.116191574627
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Quintana Roo<C1>,113.186530099128,118.034746408919,117.520557261505,121.305360344579,123.555839498794,94.517033159533,89.767739010366,100.297796921048,112.225130350555,102.65750262762,100,98.875790862065,109.313109247161,105.397440389094,96.459411000969
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,129.33922877496,126.573927308308,124.697821253656,116.738447580592,114.888451668544,106.12230096291,100.156133377993,102.436682904186,102.201823490161,105.703747464811,100,104.289052465562,104.974114035388,90.720349823163,79.528593243539
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Sinaloa<C1>,107.699304768614,107.664696333956,105.816973446449,101.744203852868,101.082049554378,101.428746439619,104.831398732045,98.857309117638,99.320694618848,105.515604422529,100,101.543291170255,104.987902361337,96.531499800925,95.066919849316
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Sonora<C1>,90.278480627352,91.844704276834,104.03966227708,83.724286803212,84.628457861367,84.29464130574,91.540819600815,102.026870203448,102.795459993379,94.787287068287,100,110.212605126215,113.353042715075,110.191297686494,105.611593276488
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tabasco<C1>,98.033403636778,96.163712021889,93.670979878014,102.480761557316,113.72741264322,108.841703243459,104.899960098045,114.419996579832,117.607592772046,112.267571110984,100,97.629823861369,106.26802713333,125.907769480705,133.656159151798
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tamaulipas<C1>,69.4943964941,73.317643951572,72.660532210784,79.038534904119,79.711379502614,82.700622466847,79.650486006724,83.545550291343,83.595275903783,88.941512897683,100,97.961983546529,112.956945771367,122.116974204635,115.518385433819
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tlaxcala<C1>,111.265754085509,116.577217632515,104.628836760538,106.022432611711,101.139721401435,99.070132062956,98.03473436652,95.690767653621,100.875595489357,107.121148163782,100,103.64409334861,117.535427847796,123.132726285955,120.908761985166
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,113.310555999248,110.492785978372,117.916799003389,121.08383518502,137.759906752719,128.551121033367,109.313421667453,104.580854910643,114.430201758254,123.575465850959,100,94.535084392284,96.53642677488,98.977384039626,76.689824308226
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Yucatán<C1>,125.976288059628,132.022108076134,143.42824811733,155.589794186343,175.003799241087,167.571080878244,140.256758557644,138.092009436146,156.391024906656,146.69349125707,100,90.999188715903,98.494799131201,97.837121274114,97.309202112612
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Zacatecas<C1>,96.406464561107,87.306432872082,90.584134361466,86.785676560685,84.683637900074,78.910953839654,91.225308967994,109.191929861625,116.356818421887,113.473117143763,100,94.686806802577,80.969684166051,70.263018907785,69.561635153692
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,NA,2.900372715712,0.605749464535,-0.190647619074,-0.665361417555,-4.011343867812,-5.9455693413,5.545198664055,1.472490708155,3.648422747673,-5.754247738403,-3.390691251907,7.152232041233,-3.695138522345,-4.160129527184
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Aguascalientes<C1>,NA,-1.315912161762,12.160386191258,11.567822570764,15.913558959039,-5.89161205658,-17.318692382721,1.493839093407,1.724409437011,8.037276805788,7.192900577518,-10.111381144009,8.196426447012,0.878069085763,2.585326546051
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Baja California<C1>,NA,7.334566436588,-0.919716326451,-1.836749044765,-10.357385209609,-1.528054284494,-13.402109597451,6.726937237424,-8.633010444459,17.039920068984,11.047406718533,-7.217452665656,10.503087232509,2.839576916836,-0.623481694967
